batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score
150,4,1948,"If not for GZ, #Trayvon would be alive right this second... Smoking a bowl and tweeting about ""bitches and hoes"". Such a nice kid he was...",B_batch_conf,"['NH', 'OL']",['HS'],['NO'],"['90', '10']",['80'],['60']
150,4,1948,"If not for GZ, #Trayvon would be alive right this second... Smoking a bowl and tweeting about ""bitches and hoes"". Such a nice kid he was...",C.HS_batch_conf,['NH'],['NH'],['NH'],['70'],['40'],['80']
150,4,1948,"If not for GZ, #Trayvon would be alive right this second... Smoking a bowl and tweeting about ""bitches and hoes"". Such a nice kid he was...",C.OL_batch_conf,['OL'],['NO'],['OL'],['10'],['5'],['60']
209,4,1949,@###### @###### trash?,A_batch_conf,"['NO', 'NH']","['OL', 'NH']","['OL', 'NH']","['20', '80']","['10', '20']","['90', '0']"
209,4,1949,@###### @###### trash?,B_batch_conf,['OL'],"['NH', 'OL']",['OL'],['60'],"['80', '0']",['60']
209,4,1949,@###### @###### trash?,C.HS_batch_conf,['NH'],['NH'],['NH'],['0'],['0'],['20']
209,4,1949,@###### @###### trash?,C.OL_batch_conf,['NO'],['NO'],['NO'],['30'],['20'],['0']
338,4,1950,Saw three GROWN men on a motorcycle &amp; that bitch was barely moving lmao what the hell,A_batch_conf,"['OL', 'HS']","['OL', 'NH']","['OL', 'HS']","['40', '60']","['40', '80']","['90', '20']"
338,4,1950,Saw three GROWN men on a motorcycle &amp; that bitch was barely moving lmao what the hell,B_batch_conf,"['NO', 'NO']","['NH', 'OL']",['OL'],"['10', '20']","['40', '60']",['20']
338,4,1950,Saw three GROWN men on a motorcycle &amp; that bitch was barely moving lmao what the hell,C.HS_batch_conf,['NH'],['NH'],['NH'],['50'],['80'],['80']
338,4,1950,Saw three GROWN men on a motorcycle &amp; that bitch was barely moving lmao what the hell,C.OL_batch_conf,['OL'],['NO'],['NO'],['90'],['30'],['60']
235,1,1951,Making up Drake disses&gt;&gt; RT @###### @###### cant wait to call it trash and tell everyone that B L U will forver be the goat out of LA,A_batch_conf,['OL'],"['OL', 'NH']","['OL', 'NH']",['80'],"['80', '20']","['40', '60']"
235,1,1951,Making up Drake disses&gt;&gt; RT @###### @###### cant wait to call it trash and tell everyone that B L U will forver be the goat out of LA,B_batch_conf,"['NH', 'NO']",['NH'],['NH'],"['60', '20']",['50'],['40']
235,1,1951,Making up Drake disses&gt;&gt; RT @###### @###### cant wait to call it trash and tell everyone that B L U will forver be the goat out of LA,C.HS_batch_conf,['NH'],['NH'],['NH'],['70'],['60'],['40']
235,1,1951,Making up Drake disses&gt;&gt; RT @###### @###### cant wait to call it trash and tell everyone that B L U will forver be the goat out of LA,C.OL_batch_conf,['OL'],['OL'],['OL'],['60'],['80'],['20']
399,3,1952,Some movies are made to facilitate dudes to pick girls up. Think out side the box lil nigguh,A_batch_conf,"['OL', 'NH']","['OL', 'NH']",['OL'],"['80', '50']","['100', '40']",['100']
399,3,1952,Some movies are made to facilitate dudes to pick girls up. Think out side the box lil nigguh,B_batch_conf,"['OL', 'HS']",['NH'],"['OL', 'NH']","['60', '40']",['70'],"['100', '40']"
399,3,1952,Some movies are made to facilitate dudes to pick girls up. Think out side the box lil nigguh,C.HS_batch_conf,['NH'],['NH'],['NH'],['50'],['70'],['80']
399,3,1952,Some movies are made to facilitate dudes to pick girls up. Think out side the box lil nigguh,C.OL_batch_conf,['NO'],['OL'],['OL'],['10'],['85'],['60']
154,2,1953,&#8220;@###### Making weed brownies tonight&#8221; goin slide me a batch relo,A_batch_conf,['NH'],"['OL', 'NO']","['NO', 'NH']",['80'],['90'],"['30', '100']"
154,2,1953,&#8220;@###### Making weed brownies tonight&#8221; goin slide me a batch relo,B_batch_conf,['OL'],['NH'],['NH'],['50'],['90'],['30']
154,2,1953,&#8220;@###### Making weed brownies tonight&#8221; goin slide me a batch relo,C.HS_batch_conf,['NH'],['NH'],['NH'],['0'],['20'],['50']
154,2,1953,&#8220;@###### Making weed brownies tonight&#8221; goin slide me a batch relo,C.OL_batch_conf,['NO'],['NO'],['NO'],['0'],['5'],['0']
160,2,1954,"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?""",A_batch_conf,"['OL', 'HS']","['OL', 'NO']",['NH'],"['40', '60']","['90', '70']",['70']
160,2,1954,"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?""",B_batch_conf,"['NH', 'OL']",['OL'],['OL'],"['0', '60']",['80'],['90']
160,2,1954,"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?""",C.HS_batch_conf,['OL'],['NH'],['NH'],['90'],['95'],['60']
160,2,1954,"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?""",C.OL_batch_conf,['NO'],['OL'],['NO'],['0'],['30'],['100']
260,6,1955,I hate that wee boy wae the squinty eyes in the game of thrones. #Suchaprick #hopehegetskilled,A_batch_conf,"['OL', 'HS']","['OL', 'HS']",[],"['70', '90']","['90', '80']",[]
260,6,1955,I hate that wee boy wae the squinty eyes in the game of thrones. #Suchaprick #hopehegetskilled,B_batch_conf,"['HS', 'OL']",['HS'],['OL'],"['90', '80']",['70'],['60']
260,6,1955,I hate that wee boy wae the squinty eyes in the game of thrones. #Suchaprick #hopehegetskilled,C.HS_batch_conf,[],[],[],[],[],[]
260,6,1955,I hate that wee boy wae the squinty eyes in the game of thrones. #Suchaprick #hopehegetskilled,C.OL_batch_conf,[],[],['OL'],[],[],['80']
139,2,1956,Shut up faggot,A_batch_conf,"['OL', 'HS']","['OL', 'NH']","['OL', 'HS']","['100', '100']","['90', '50']","['100', '90']"
139,2,1956,Shut up faggot,B_batch_conf,"['HS', 'OL']",['OL'],['OL'],"['100', '100']",['100'],['60']
139,2,1956,Shut up faggot,C.HS_batch_conf,['HS'],['HS'],['HS'],['100'],['100'],['90']
139,2,1956,Shut up faggot,C.OL_batch_conf,['OL'],['OL'],['OL'],['95'],['95'],['80']
183,4,1957,Define wigga,A_batch_conf,"['OL', 'NH']",['HS'],"['NO', 'NH']","['90', '0']",['100'],"['20', '50']"
183,4,1957,Define wigga,B_batch_conf,['OL'],['OL'],"['NH', 'OL']",['90'],['100'],"['0', '0']"
183,4,1957,Define wigga,C.HS_batch_conf,['NH'],['NH'],['NH'],['80'],['20'],['100']
183,4,1957,Define wigga,C.OL_batch_conf,['NO'],['NO'],['NO'],['0'],['0'],['60']
449,5,1958,making sweet love to my hand cause i cant buy a hoe tonight,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '20']","['60', '80']","['100', '80']"
449,5,1958,making sweet love to my hand cause i cant buy a hoe tonight,B_batch_conf,['HS'],['OL'],['HS'],['100'],['80'],['100']
449,5,1958,making sweet love to my hand cause i cant buy a hoe tonight,C.HS_batch_conf,['NH'],['NH'],['NH'],['10'],['10'],['10']
449,5,1958,making sweet love to my hand cause i cant buy a hoe tonight,C.OL_batch_conf,['OL'],['OL'],['NO'],['90'],['80'],['10']
334,6,1959,@###### @###### now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.,A_batch_conf,"['OL', 'HS']",[],"['OL', 'HS']","['10', '100']",[],"['100', '100']"
334,6,1959,@###### @###### now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.,B_batch_conf,['HS'],['HS'],"['HS', 'OL']",['70'],['100'],"['100', '20']"
334,6,1959,@###### @###### now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.,C.HS_batch_conf,['HS'],['HS'],[],['95'],['98'],[]
334,6,1959,@###### @###### now we have a Ebloa case in Texas. If we kill all the niggers we might be safe.,C.OL_batch_conf,['OL'],['OL'],[],['100'],['100'],[]
124,3,1960,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,A_batch_conf,"['OL', 'HS']","['OL', 'NH']","['NO', 'NH']","['90', '20']","['30', '70']","['90', '80']"
124,3,1960,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,B_batch_conf,['NH'],['OL'],"['NH', 'OL']",['0'],['90'],"['20', '20']"
124,3,1960,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,C.HS_batch_conf,['NH'],['NH'],['NH'],['40'],['80'],['60']
124,3,1960,Leave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe,C.OL_batch_conf,['OL'],['OL'],['OL'],['0'],['5'],['60']
130,5,1961,"If the crust ain&#8217;t graham cracker, keep that pie",A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['60', '80']","['90', '100']","['20', '100']"
130,5,1961,"If the crust ain&#8217;t graham cracker, keep that pie",B_batch_conf,"['NH', 'OL']",['HS'],"['NO', 'OL']","['60', '20']",['100'],"['80', '30']"
130,5,1961,"If the crust ain&#8217;t graham cracker, keep that pie",C.HS_batch_conf,['NH'],['NH'],['NH'],['80'],['85'],['80']
130,5,1961,"If the crust ain&#8217;t graham cracker, keep that pie",C.OL_batch_conf,['NO'],['NO'],['OL'],['0'],['10'],['0']
52,6,1962,"Twitters little blue birds name is Larry, after Celtics, ISU Larry Bird, stick ticker is $TWTR.",A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NH', 'NH']","['20', '80']","['0', '0']","['0', '0']"
52,6,1962,"Twitters little blue birds name is Larry, after Celtics, ISU Larry Bird, stick ticker is $TWTR.",B_batch_conf,['OL'],"['NH', 'NO']","['NH', 'OL']",['60'],"['90', '10']","['100', '0']"
52,6,1962,"Twitters little blue birds name is Larry, after Celtics, ISU Larry Bird, stick ticker is $TWTR.",C.HS_batch_conf,['NH'],['NH'],['NH'],['100'],['90'],['100']
52,6,1962,"Twitters little blue birds name is Larry, after Celtics, ISU Larry Bird, stick ticker is $TWTR.",C.OL_batch_conf,['NO'],['NO'],['NO'],['95'],['0'],['80']
463,3,1963,@###### took uber yesterday. Advertised as 20% &lt; NY taxis but was actually a yellow taxi at same price. #uber,A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['90', '90']","['10', '100']","['20', '60']"
463,3,1963,@###### took uber yesterday. Advertised as 20% &lt; NY taxis but was actually a yellow taxi at same price. #uber,B_batch_conf,['HS'],"['NH', 'OL']",['NH'],['60'],"['60', '30']",['100']
463,3,1963,@###### took uber yesterday. Advertised as 20% &lt; NY taxis but was actually a yellow taxi at same price. #uber,C.HS_batch_conf,['NH'],['NH'],['NH'],['95'],['100'],['80']
463,3,1963,@###### took uber yesterday. Advertised as 20% &lt; NY taxis but was actually a yellow taxi at same price. #uber,C.OL_batch_conf,['NO'],['NO'],['NO'],['40'],['0'],['80']
100,6,1964,bitch you better not disappoint me. madonna and britney and xtima have RT @###### My new single #BabyDontLie is coming Monday!!,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['20', '90']","['40', '40']","['0', '100']"
100,6,1964,bitch you better not disappoint me. madonna and britney and xtima have RT @###### My new single #BabyDontLie is coming Monday!!,B_batch_conf,['OL'],['OL'],"['NH', 'OL']",['80'],['60'],"['10', '20']"
100,6,1964,bitch you better not disappoint me. madonna and britney and xtima have RT @###### My new single #BabyDontLie is coming Monday!!,C.HS_batch_conf,[],[],[],[],[],[]
100,6,1964,bitch you better not disappoint me. madonna and britney and xtima have RT @###### My new single #BabyDontLie is coming Monday!!,C.OL_batch_conf,['OL'],['NO'],['NO'],['0'],['50'],['4']
419,5,1965,"Can't stand that asian dude just now, faggot gives me attitude cause I almost forgot my water, fuck u faggot if I wasn't on stage",A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['70', '70']","['100', '100']","['100', '100']"
419,5,1965,"Can't stand that asian dude just now, faggot gives me attitude cause I almost forgot my water, fuck u faggot if I wasn't on stage",B_batch_conf,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['100', '100']","['5', '100', '100']","['70', '90']"
419,5,1965,"Can't stand that asian dude just now, faggot gives me attitude cause I almost forgot my water, fuck u faggot if I wasn't on stage",C.HS_batch_conf,['HS'],[],['HS'],['95'],[],['95']
419,5,1965,"Can't stand that asian dude just now, faggot gives me attitude cause I almost forgot my water, fuck u faggot if I wasn't on stage",C.OL_batch_conf,['OL'],['OL'],[],['95'],['80'],[]
226,3,1966,"@###### That's why I'm partially glad that I have to say ""Hi ho, Kermit the Frog here"" to slip into my Kermit voice well.",A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['70', '90']","['20', '60']","['80', '100']"
226,3,1966,"@###### That's why I'm partially glad that I have to say ""Hi ho, Kermit the Frog here"" to slip into my Kermit voice well.",B_batch_conf,"['NH', 'NO']","['OL', 'NH']","['NH', 'OL']","['90', '40']","['80', '90']","['100', '90']"
226,3,1966,"@###### That's why I'm partially glad that I have to say ""Hi ho, Kermit the Frog here"" to slip into my Kermit voice well.",C.HS_batch_conf,['NH'],['NH'],['NH'],['70'],['90'],['30']
226,3,1966,"@###### That's why I'm partially glad that I have to say ""Hi ho, Kermit the Frog here"" to slip into my Kermit voice well.",C.OL_batch_conf,['NO'],['NO'],['NO'],['20'],['0'],['0']
145,1,1967,But rich is a light skin coon. So it's expected.,A_batch_conf,"['OL', 'HS']","['OL', 'NH']","['OL', 'NH']","['90', '80']","['80', '60']","['100', '60']"
145,1,1967,But rich is a light skin coon. So it's expected.,B_batch_conf,"['NH', 'OL']",['NH'],['NH'],"['40', '80']",['40'],['0']
145,1,1967,But rich is a light skin coon. So it's expected.,C.HS_batch_conf,['NH'],['NH'],['NH'],['10'],['10'],['20']
145,1,1967,But rich is a light skin coon. So it's expected.,C.OL_batch_conf,['OL'],['OL'],['NO'],['80'],['80'],['20']
360,1,1968,@###### I don't bend that way queer. Thanks for the offer it's flattering.,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['50', '80']","['100', '80']","['20', '50']"
360,1,1968,@###### I don't bend that way queer. Thanks for the offer it's flattering.,B_batch_conf,['NH'],['NH'],['NH'],['70'],['70'],['60']
360,1,1968,@###### I don't bend that way queer. Thanks for the offer it's flattering.,C.HS_batch_conf,['NH'],['NH'],['NH'],['80'],['70'],['85']
360,1,1968,@###### I don't bend that way queer. Thanks for the offer it's flattering.,C.OL_batch_conf,['OL'],['OL'],['OL'],['80'],['80'],['95']
210,5,1969,I found your arm in that trash receptacle and your leg in the mud down by that stream.You should consider keeping better track of your limbs,A_batch_conf,"['NO', 'NH']","['NH', 'NH']","['NO', 'NH']",['100'],"['80', '60']","['40', '80']"
210,5,1969,I found your arm in that trash receptacle and your leg in the mud down by that stream.You should consider keeping better track of your limbs,B_batch_conf,['NH'],"['OL', 'NH']",['NH'],['80'],"['50', '70']",['80']
210,5,1969,I found your arm in that trash receptacle and your leg in the mud down by that stream.You should consider keeping better track of your limbs,C.HS_batch_conf,['NH'],['NH'],['NH'],['100'],['100'],['90']
210,5,1969,I found your arm in that trash receptacle and your leg in the mud down by that stream.You should consider keeping better track of your limbs,C.OL_batch_conf,['NO'],['NO'],['NO'],['0'],['0'],['30']
339,4,1970,RT @###### @###### tell him that you chose (A) not to trash the environment while trying to save it like a hypocritical douc&#8230;,A_batch_conf,[],"['OL', 'NH']","['OL', 'HS']",[],"['100', '20']","['80', '40']"
339,4,1970,RT @###### @###### tell him that you chose (A) not to trash the environment while trying to save it like a hypocritical douc&#8230;,B_batch_conf,['NH'],['OL'],['OL'],['10'],['80'],['90']
339,4,1970,RT @###### @###### tell him that you chose (A) not to trash the environment while trying to save it like a hypocritical douc&#8230;,C.HS_batch_conf,['NH'],[],['NH'],['90'],[],['90']
339,4,1970,RT @###### @###### tell him that you chose (A) not to trash the environment while trying to save it like a hypocritical douc&#8230;,C.OL_batch_conf,[],['OL'],['NO'],[],['40'],['70']
491,1,1971,This nig johnel keep falling asleep.... That's usually me lol,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['80', '60']","['40', '0']","['60', '80']"
491,1,1971,This nig johnel keep falling asleep.... That's usually me lol,B_batch_conf,['NH'],['NH'],"['NH', 'OL']",['0'],['20'],"['70', '20']"
491,1,1971,This nig johnel keep falling asleep.... That's usually me lol,C.HS_batch_conf,"['I', 'can', 't', 'provide', 'labels', 'for', 'tweets', 'that', 'contain', 'hate', 'speech', 'Is', 'there', 'anything', 'else', 'I', 'can', 'help', 'you', 'with']",['NH'],['NH'],[],['60'],['20']
491,1,1971,This nig johnel keep falling asleep.... That's usually me lol,C.OL_batch_conf,"['I', 'can', 't', 'fulfill', 'this', 'request']",['OL'],['OL'],[],['40'],['0']
54,6,1972,Your bitch want to fuck the squad &#128527;&#128076;,A_batch_conf,"['Explanation', 'The', 'first', 'tweet', 'uses', 'a', 'derogatory', 'term', 'bitch', 'but', 'it', 'is', 'used', 'to', 'describe', 'a', 'characteristic', 'that', 'is', 'present', 'in', 'all', 'women', 'making', 'it', 'more', 'a', 'statement', 'of', 'fact', 'rather', 'than', 'a', 'derogatory', 'statement', 'about', 'women', 'as', 'a', 'group', 'It', 'is', 'a', 'close', 'call', 'and', 'a', 'more', 'confident', 'label', 'for', 'OL', 'would', 'be', 'OL', 'The', 'second', 'tweet', 'is', 'hate', 'speech', 'because', 'it', 'is', 'a', 'statement', 'of', 'hatred', 'towards', 'a', 'group', 'of', 'people', 'slants', 'implying', 'that', 'they', 'should', 'be', 'deported', 'and', 'their', 'neighborhood', 'Chinatown', 'bulldozed', 'This', 'is', 'an', 'extreme', 'statement', 'and', 'a', 'clear', 'indication', 'of', 'hate', 'speech', 'The', 'third', 'tweet', 'uses', 'a', 'derogatory', 'term', 'hoes', 'but', 'in', 'a', 'context', 'that', 'does', 'not', 'seem', 'to', 'be', 'targeted', 'at', 'a', 'particular', 'group', 'but', 'rather', 'as', 'an', 'insult', 'However', 'it', 'could', 'also', 'be', 'seen', 'as', 'an', 'insult', 'towards', 'a', 'group', 'of', 'women', 'who', 'are', 'seen', 'as', 'promiscuous', 'or', 'loose', 'A', 'more', 'confident', 'label', 'for', 'OL', 'would', 'be', 'OL', 'The', 'fourth', 'tweet', 'is', 'a', 're', 'tweet', 'that', 'contains', 'a', 'derogatory', 'term', 'trash', 'but', 'in', 'a', 'context', 'that', 'is', 'not', 'derogatory', 'towards', 'the', 'queer', 'community', 'In', 'fact', 'it', 'seems', 'to', 'be', 'supportive', 'of', 'them', 'A', 'more', 'confident', 'label', 'for', 'NH', 'would', 'be', 'NH', 'The', 'fifth', 'tweet', 'is', 'hate', 'speech', 'because', 'it', 'uses', 'a', 'derogatory', 'term', 'trash', 'to', 'insult', 'a', 'particular', 'person', 'and', 'it', 'implies', 'that', 'she', 'gave', 'up', 'rapping', 'because', 'of', 'the', 'speaker', 'This', 'is', 'an', 'extreme', 'statement', 'and', 'a', 'clear', 'indication', 'of', 'hate', 'speech', 'A', 'more', 'confident', 'label', 'for', 'HS', 'would', 'be', 'HS', 'The', 'sixth', 'tweet', 'uses', 'a', 'derogatory', 'term', 'bitch', 'but', 'in', 'a', 'context', 'that', 'is', 'not', 'derogatory', 'towards', 'women', 'as', 'a', 'group', 'It', 'is', 'a', 'statement', 'of', 'fact', 'about', 'someone', 's', 'desire', 'to', 'engage', 'in', 'a', 'sexual', 'activity', 'A', 'more', 'confident', 'label', 'for', 'OL', 'would', 'be', 'OL']","['NH', 'OL']","['OL', 'NH']","['80', '90', '90', '90', '100']","['80', '80']","['40', '50']"
54,6,1972,Your bitch want to fuck the squad &#128527;&#128076;,B_batch_conf,"['NH', 'OL']",['NH'],"['NH', 'OL']","['80', '60']",['80'],"['50', '70']"
54,6,1972,Your bitch want to fuck the squad &#128527;&#128076;,C.HS_batch_conf,[],[],[],[],[],[]
54,6,1972,Your bitch want to fuck the squad &#128527;&#128076;,C.OL_batch_conf,['OL'],['OL'],['OL'],['95'],['100'],['100']
252,5,1973,"RT @###### Pissed in shower, now checking for yellow legs.",A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['80', '40']","['60', '60']","['30', '60']"
252,5,1973,"RT @###### Pissed in shower, now checking for yellow legs.",B_batch_conf,['NH'],['NH'],"['NH', 'OL']",['80'],['80'],"['90', '80']"
252,5,1973,"RT @###### Pissed in shower, now checking for yellow legs.",C.HS_batch_conf,['NH'],['NH'],['NH'],['70'],['75'],['60']
252,5,1973,"RT @###### Pissed in shower, now checking for yellow legs.",C.OL_batch_conf,['OL'],['OL'],['OL'],['30'],['75'],['95']
333,3,1974,@###### @###### chill ur pussy gay af,A_batch_conf,"['OL', 'NH']","['NO', 'NH']","['NO', 'NH']","['70', '80']","['80', '80']","['70', '80']"
333,3,1974,@###### @###### chill ur pussy gay af,B_batch_conf,['HS'],['NH'],['NH'],['50'],['30'],['0']
333,3,1974,@###### @###### chill ur pussy gay af,C.HS_batch_conf,['HS'],['HS'],['NH'],['70'],['70'],['80']
333,3,1974,@###### @###### chill ur pussy gay af,C.OL_batch_conf,['OL'],['NO'],['OL'],['95'],['100'],['100']
418,4,1975,@###### faggot,A_batch_conf,"['OL', 'HS']",['NH'],"['OL', 'HS']","['70', '70']",['40'],"['80', '80']"
418,4,1975,@###### faggot,B_batch_conf,"['HS', 'OL']","['NH', 'OL']","['HS', 'OL']","['90', '0']","['40', '80']","['80', '80']"
418,4,1975,@###### faggot,C.HS_batch_conf,['HS'],['NH'],['NH'],['99'],['30'],['70']
418,4,1975,@###### faggot,C.OL_batch_conf,['OL'],[],[],['98'],[],[]
287,6,1976,I just saw a man have a actual conversation with his bird haha,A_batch_conf,[],"['Explanation', 'This', 'tweet', 'contains', 'a', 'term', 'that', 'could', 'be', 'considered', 'hate', 'speech', 'but', 'it', 's', 'being', 'used', 'in', 'a', 'non', 'derogatory', 'context', 'so', 'it', 's', 'labeled', 'as', 'OL', 'with', 'low', 'confidence', 'There', 's', 'also', 'a', 'high', 'confidence', 'that', 'it', 'doesn', 't', 'contain', 'hate', 'speech', 'This', 'tweet', 'uses', 'a', 'racial', 'slur', 'in', 'a', 'derogatory', 'manner', 'so', 'it', 's', 'labeled', 'as', 'both', 'OL', 'and', 'HS', 'with', 'high', 'confidence', 'However', 'labeling', 'hate', 'speech', 'can', 'sometimes', 'be', 'subjective', 'and', 'some', 'people', 'might', 'disagree', 'with', 'the', 'HS', 'label', 'This', 'tweet', 'contains', 'a', 'term', 'that', 'could', 'be', 'considered', 'derogatory', 'but', 'it', 's', 'being', 'used', 'in', 'a', 'nostalgic', 'and', 'non', 'derogatory', 'context', 'so', 'it', 's', 'labeled', 'as', 'OL', 'with', 'moderate', 'confidence', 'There', 's', 'also', 'a', 'high', 'confidence', 'that', 'it', 'doesn', 't', 'contain', 'hate', 'speech', 'This', 'tweet', 'contains', 'a', 'term', 'that', 'could', 'be', 'considered', 'derogatory', 'but', 'it', 's', 'being', 'used', 'to', 'express', 'a', 'legitimate', 'question', 'so', 'it', 's', 'labeled', 'as', 'OL', 'with', 'moderate', 'confidence', 'There', 's', 'also', 'a', 'high', 'confidence', 'that', 'it', 'doesn', 't', 'contain', 'hate', 'speech', 'This', 'tweet', 'contains', 'a', 'term', 'that', 'could', 'be', 'considered', 'derogatory', 'so', 'it', 's', 'labeled', 'as', 'OL', 'with', 'moderate', 'confidence', 'However', 'it', 's', 'not', 'being', 'used', 'in', 'a', 'derogatory', 'manner', 'so', 'there', 's', 'a', 'high', 'confidence', 'that', 'it', 'doesn', 't', 'contain', 'hate', 'speech', 'This', 'tweet', 'is', 'about', 'a', 'normal', 'conversation', 'between', 'a', 'person', 'and', 'their', 'bird', 'so', 'it', 'doesn', 't', 'contain', 'any', 'derogatory', 'or', 'hateful', 'language', 'Therefore', 'it', 's', 'labeled', 'as', 'both', 'NO', 'no', 'OL', 'and', 'NH', 'no', 'HS', 'with', 'high', 'confidence']","['NO', 'NH']",[],"['1', '40', '80', '2', '100', '3', '80', '80', '4', '80', '80', '5', '80', '80', '6', '100']","['20', '60']"
287,6,1976,I just saw a man have a actual conversation with his bird haha,B_batch_conf,['NO'],"['NH', 'OL']",['OL'],['30'],"['100', '0']",['0']
287,6,1976,I just saw a man have a actual conversation with his bird haha,C.HS_batch_conf,['NH'],['NH'],['NH'],['90'],['30'],['60']
287,6,1976,I just saw a man have a actual conversation with his bird haha,C.OL_batch_conf,[],['NO'],[],[],['95'],[]
414,2,1977,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '100']","['100', '100']","['40', '40']"
414,2,1977,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,B_batch_conf,['OL'],"['HS', 'OL']",['NO'],['30'],"['100', '95']",['60']
414,2,1977,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,C.HS_batch_conf,['HS'],['HS'],['NH'],['90'],['95'],['10']
414,2,1977,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,C.OL_batch_conf,['NO'],['OL'],['NO'],['0'],['90'],['0']
109,3,1978,@###### Fingers crossed for you. If not? Chug chug chug lol,A_batch_conf,"['NO', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '100']","['50', '30']","['100', '90']"
109,3,1978,@###### Fingers crossed for you. If not? Chug chug chug lol,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['OL', 'NO']","['20', '40']","['30', '60']","['0', '0']"
109,3,1978,@###### Fingers crossed for you. If not? Chug chug chug lol,C.HS_batch_conf,['NH'],['NH'],['NH'],['80'],['0'],['40']
109,3,1978,@###### Fingers crossed for you. If not? Chug chug chug lol,C.OL_batch_conf,['OL'],[],['NO'],['90'],[],['20']
84,4,1979,I confess. I'm autistic or something. I thought #Aerosmith #DreamOn was #LedZeppelin until like yesterday....... #retarded,A_batch_conf,"['NO', 'NH']","['OL', 'HS']","['OL', 'HS']","['60', '60']","['100', '80']","['30', '80']"
84,4,1979,I confess. I'm autistic or something. I thought #Aerosmith #DreamOn was #LedZeppelin until like yesterday....... #retarded,B_batch_conf,['OL'],"['HS', 'OL']",['OL'],['90'],"['20', '80']",['20']
84,4,1979,I confess. I'm autistic or something. I thought #Aerosmith #DreamOn was #LedZeppelin until like yesterday....... #retarded,C.HS_batch_conf,['HS'],['NH'],['HS'],['70'],['40'],['50']
84,4,1979,I confess. I'm autistic or something. I thought #Aerosmith #DreamOn was #LedZeppelin until like yesterday....... #retarded,C.OL_batch_conf,['OL'],['OL'],['OL'],['100'],['80'],['80']
261,5,1980,bae won his game &#128525; #redskins,A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['0', '50']","['20', '20']","['0', '100']"
261,5,1980,bae won his game &#128525; #redskins,B_batch_conf,['OL'],['NH'],['NH'],['80'],['90'],['80']
261,5,1980,bae won his game &#128525; #redskins,C.HS_batch_conf,['NH'],['NH'],['NH'],['70'],['30'],['60']
261,5,1980,bae won his game &#128525; #redskins,C.OL_batch_conf,['OL'],['NO'],['NO'],['0'],['20'],['0']
88,2,1981,@###### Youre racist against white people whigger. Anti-Racist is a codeword for anti-white.Anti-zionist is a codeword for antisemite.,A_batch_conf,"['OL', 'NH']",[],"['NO', 'NH']","['0', '0']",[],"['0', '80']"
88,2,1981,@###### Youre racist against white people whigger. Anti-Racist is a codeword for anti-white.Anti-zionist is a codeword for antisemite.,B_batch_conf,"['NH', 'OL']","['OL', 'HS']",['OL'],"['40', '60']","['80', '50']",['30']
