batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score
21,3,1673,"Hey, you, bitch in the mini-van. Stop riding my ass. You have no power in your vehicle, just stop already.",A_conf,"OL60, NH80","OL100, NH60","OL95, NH80","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['60', '80']","['100', '60']","['95', '80']"
21,3,1673,"Hey, you, bitch in the mini-van. Stop riding my ass. You have no power in your vehicle, just stop already.",B_conf,"NH80, OL80","NH95, OL100","HS20, OL100","['NH', 'OL']","['NH', 'OL']","['HS', 'OL']","['80', '80']","['95', '100']","['20', '100']"
21,3,1673,"Hey, you, bitch in the mini-van. Stop riding my ass. You have no power in your vehicle, just stop already.",C.HS_conf,NH90,NH82,NH85,['NH'],['NH'],['NH'],['90'],['82'],['85']
21,3,1673,"Hey, you, bitch in the mini-van. Stop riding my ass. You have no power in your vehicle, just stop already.",C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
384,3,1674,RT @###### Lowkey called that faggot a faggot.,A_conf,"OL100, NH0","OL80, NH20","OL80, HS100","['OL', 'NH']","['OL', 'NH']","['OL', 'HS']","['100', '0']","['80', '20']","['80', '100']"
384,3,1674,RT @###### Lowkey called that faggot a faggot.,B_conf,"HS90, OL100","HS90, OL100","NH20, OL80","['HS', 'OL']","['HS', 'OL']","['NH', 'OL']","['90', '100']","['90', '100']","['20', '80']"
384,3,1674,RT @###### Lowkey called that faggot a faggot.,C.HS_conf,HS80,NH65,NH92,['HS'],['NH'],['NH'],['80'],['65'],['92']
384,3,1674,RT @###### Lowkey called that faggot a faggot.,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
290,1,1675,@###### you become retarded,A_conf,"OL100, HS100","OL100, NH90","OL100, HS100","['OL', 'HS']","['OL', 'NH']","['OL', 'HS']","['100', '100']","['100', '90']","['100', '100']"
290,1,1675,@###### you become retarded,B_conf,"HS90, OL100","NH60, OL90","NH30, OL70","['HS', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '100']","['60', '90']","['30', '70']"
290,1,1675,@###### you become retarded,C.HS_conf,NH80,NH85,HS95,['NH'],['NH'],['HS'],['80'],['85'],['95']
290,1,1675,@###### you become retarded,C.OL_conf,OL100,OL100,OL95,['OL'],['OL'],['OL'],['100'],['100'],['95']
310,3,1676,"RT @###### One more from @###### ""Yankees wouldn't be letting Polanco sit in minor leagues, because they're all about w&#8230;",A_conf,"OL0, NH90","OL80, NH100","OL20, NH100","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['0', '90']","['80', '100']","['20', '100']"
310,3,1676,"RT @###### One more from @###### ""Yankees wouldn't be letting Polanco sit in minor leagues, because they're all about w&#8230;",B_conf,"NH100, NO100","NH100, NO100","NH100, NO100","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['100', '100']","['100', '100']","['100', '100']"
310,3,1676,"RT @###### One more from @###### ""Yankees wouldn't be letting Polanco sit in minor leagues, because they're all about w&#8230;",C.HS_conf,NH100,NH90,NH100,['NH'],['NH'],['NH'],['100'],['90'],['100']
310,3,1676,"RT @###### One more from @###### ""Yankees wouldn't be letting Polanco sit in minor leagues, because they're all about w&#8230;",C.OL_conf,OL0,NO 0,OL0,['OL'],['NO'],['OL'],['0'],['0'],['0']
378,6,1677,Late night phone convos with my hoomie that nigga a gook,A_conf,"OL100, NH0","OL90, HS80","OL80, HS60","['OL', 'NH']","['OL', 'HS']","['OL', 'HS']","['100', '0']","['90', '80']","['80', '60']"
378,6,1677,Late night phone convos with my hoomie that nigga a gook,B_conf,"NH30, OL80","NH90, OL90","HS80, OL80","['NH', 'OL']","['NH', 'OL']","['HS', 'OL']","['30', '80']","['90', '90']","['80', '80']"
378,6,1677,Late night phone convos with my hoomie that nigga a gook,C.HS_conf,NH65,HS75,NH80,['NH'],['HS'],['NH'],['65'],['75'],['80']
378,6,1677,Late night phone convos with my hoomie that nigga a gook,C.OL_conf,OL98,OL100,OL85,['OL'],['OL'],['OL'],['98'],['100'],['85']
25,6,1678,@###### @###### your a fag,A_conf,"HS100, OL100","OL90, HS100","OL100, HS100","['HS', 'OL']","['OL', 'HS']","['OL', 'HS']","['100', '100']","['90', '100']","['100', '100']"
25,6,1678,@###### @###### your a fag,B_conf,"HS90, OL100","HS100, OL100","HS100, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '100']","['100', '100']","['100', '100']"
25,6,1678,@###### @###### your a fag,C.HS_conf,NH70,HS90,HS90,['NH'],['HS'],['HS'],['70'],['90'],['90']
25,6,1678,@###### @###### your a fag,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
83,4,1679,"RT @###### Flavaaaaa in ya ear, that hoe live lol",A_conf,"OL100, NH90","OL100, NH0","OL90, NH70","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '90']","['100', '0']","['90', '70']"
83,4,1679,"RT @###### Flavaaaaa in ya ear, that hoe live lol",B_conf,"NH0, OL100","NH60, OL90","NH95, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['0', '100']","['60', '90']","['95', '100']"
83,4,1679,"RT @###### Flavaaaaa in ya ear, that hoe live lol",C.HS_conf,NH90,HS30,NH40,['NH'],['HS'],['NH'],['90'],['30'],['40']
83,4,1679,"RT @###### Flavaaaaa in ya ear, that hoe live lol",C.OL_conf,OL95,OL100,OL80,['OL'],['OL'],['OL'],['95'],['100'],['80']
224,2,1680,"Well gahdamn. RT @###### Wooooow &#8220;@###### ""Good job mommy"" cutest thing blue ivy ever done she still an ugly nigger baby&#8221;",A_conf,"OL100, NH20","OL95, NH70","OL80, HS100","['OL', 'NH']","['OL', 'NH']","['OL', 'HS']","['100', '20']","['95', '70']","['80', '100']"
224,2,1680,"Well gahdamn. RT @###### Wooooow &#8220;@###### ""Good job mommy"" cutest thing blue ivy ever done she still an ugly nigger baby&#8221;",B_conf,"HS80, OL100","HS95, OL95","NH20, OL100","['HS', 'OL']","['HS', 'OL']","['NH', 'OL']","['80', '100']","['95', '95']","['20', '100']"
224,2,1680,"Well gahdamn. RT @###### Wooooow &#8220;@###### ""Good job mommy"" cutest thing blue ivy ever done she still an ugly nigger baby&#8221;",C.HS_conf,HS42,NH75,NH90,['HS'],['NH'],['NH'],['42'],['75'],['90']
224,2,1680,"Well gahdamn. RT @###### Wooooow &#8220;@###### ""Good job mommy"" cutest thing blue ivy ever done she still an ugly nigger baby&#8221;",C.OL_conf,OL100,OL95,OL85,['OL'],['OL'],['OL'],['100'],['95'],['85']
13,6,1681,"""Work"" - @###### Gets me through those rough days hahaha #hoes",A_conf,"OL20, NH90","OL60, NH90","NO20, NH20","['OL', 'NH']","['OL', 'NH']","['NO', 'NH']","['20', '90']","['60', '90']","['20', '20']"
13,6,1681,"""Work"" - @###### Gets me through those rough days hahaha #hoes",B_conf,"NH100, OL0","NH95, OL5","NO60, OL80","['NH', 'OL']","['NH', 'OL']","['NO', 'OL']","['100', '0']","['95', '5']","['60', '80']"
13,6,1681,"""Work"" - @###### Gets me through those rough days hahaha #hoes",C.HS_conf,NH50,NH75,NH90,['NH'],['NH'],['NH'],['50'],['75'],['90']
13,6,1681,"""Work"" - @###### Gets me through those rough days hahaha #hoes",C.OL_conf,OL0,OL75,OL80,['OL'],['OL'],['OL'],['0'],['75'],['80']
220,6,1682,I would never hit a woman but I would slap a hoe,A_conf,"OL90, NO60","OL95, NH40","OL60, HS20","['OL', 'NO']","['OL', 'NH']","['OL', 'HS']","['90', '60']","['95', '40']","['60', '20']"
220,6,1682,I would never hit a woman but I would slap a hoe,B_conf,"NH30, OL70","NH20, OL80","NH25, OL75","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['30', '70']","['20', '80']","['25', '75']"
220,6,1682,I would never hit a woman but I would slap a hoe,C.HS_conf,HS40,NH80,NH30,['HS'],['NH'],['NH'],['40'],['80'],['30']
220,6,1682,I would never hit a woman but I would slap a hoe,C.OL_conf,OL60,OL100,OL98,['OL'],['OL'],['OL'],['60'],['100'],['98']
393,1,1683,@###### sheeze a yellow bone,A_conf,"OL60, NH40","OL60, NH80","OL80, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['60', '40']","['60', '80']","['80', '90']"
393,1,1683,@###### sheeze a yellow bone,B_conf,"NH0, OL100","NH80, OL20","NH20, OL80","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['0', '100']","['80', '20']","['20', '80']"
393,1,1683,@###### sheeze a yellow bone,C.HS_conf,HS25,HS20,NH70,['HS'],['HS'],['NH'],['25'],['20'],['70']
393,1,1683,@###### sheeze a yellow bone,C.OL_conf,OL70,NO0,OL100,['OL'],['NO'],['OL'],['70'],['0'],['100']
328,5,1684,Hey my folk. This nigger loving Jew boy @###### asked if I was making death threats against his goat fucking people. Fuck him.,A_conf,"OL100, HS100","HS90, OL100","OL100, HS100","['OL', 'HS']","['HS', 'OL']","['OL', 'HS']","['100', '100']","['90', '100']","['100', '100']"
328,5,1684,Hey my folk. This nigger loving Jew boy @###### asked if I was making death threats against his goat fucking people. Fuck him.,B_conf,"HS100, OL100","HS100, OL100","HS100, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['100', '100']","['100', '100']","['100', '100']"
328,5,1684,Hey my folk. This nigger loving Jew boy @###### asked if I was making death threats against his goat fucking people. Fuck him.,C.HS_conf,NH88,HS20,NH40,['NH'],['HS'],['NH'],['88'],['20'],['40']
328,5,1684,Hey my folk. This nigger loving Jew boy @###### asked if I was making death threats against his goat fucking people. Fuck him.,C.OL_conf,OL100,OL100,OL99,['OL'],['OL'],['OL'],['100'],['100'],['99']
72,3,1685,Damn bro im hungry then a hoe rt and ain't got shit to eat at the crib fuckkkk,A_conf,"OL100, NH50","OL90, NO60","OL95, NH40","['OL', 'NH']","['OL', 'NO']","['OL', 'NH']","['100', '50']","['90', '60']","['95', '40']"
72,3,1685,Damn bro im hungry then a hoe rt and ain't got shit to eat at the crib fuckkkk,B_conf,"HS50, OL80","NH60, OL80","NH70, OL90","['HS', 'OL']","['NH', 'OL']","['NH', 'OL']","['50', '80']","['60', '80']","['70', '90']"
72,3,1685,Damn bro im hungry then a hoe rt and ain't got shit to eat at the crib fuckkkk,C.HS_conf,NH92,NH60,NH88,['NH'],['NH'],['NH'],['92'],['60'],['88']
72,3,1685,Damn bro im hungry then a hoe rt and ain't got shit to eat at the crib fuckkkk,C.OL_conf,OL90,OL100,OL99,['OL'],['OL'],['OL'],['90'],['100'],['99']
69,1,1686,Arod like ugly bitches that like to fuck,A_conf,"OL100, NH20","OL100, NH0","OL95, NH70","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '20']","['100', '0']","['95', '70']"
69,1,1686,Arod like ugly bitches that like to fuck,B_conf,"NH0, OL100","HS100, OL100","NH20, OL90","['NH', 'OL']","['HS', 'OL']","['NH', 'OL']","['0', '100']","['100', '100']","['20', '90']"
69,1,1686,Arod like ugly bitches that like to fuck,C.HS_conf,HS60,NH85,NH90,['HS'],['NH'],['NH'],['60'],['85'],['90']
69,1,1686,Arod like ugly bitches that like to fuck,C.OL_conf,OL100,OL95,OL100,['OL'],['OL'],['OL'],['100'],['95'],['100']
499,6,1687,@###### you had to throw in the faggot word smh smh smh,A_conf,"OL80, HS60","OL90, HS90","OL100, HS80","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['80', '60']","['90', '90']","['100', '80']"
499,6,1687,@###### you had to throw in the faggot word smh smh smh,B_conf,"NH20, OL100","NH20, OL80","HS100, OL100","['NH', 'OL']","['NH', 'OL']","['HS', 'OL']","['20', '100']","['20', '80']","['100', '100']"
499,6,1687,@###### you had to throw in the faggot word smh smh smh,C.HS_conf,NH60,NH50,NH70,['NH'],['NH'],['NH'],['60'],['50'],['70']
499,6,1687,@###### you had to throw in the faggot word smh smh smh,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
373,5,1688,RT @###### Look at u now u pregnant stupid bitch lol,A_conf,"OL100, NH80","OL100, NH60","OL90, NH60","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '80']","['100', '60']","['90', '60']"
373,5,1688,RT @###### Look at u now u pregnant stupid bitch lol,B_conf,"NH5, OL95","NH0, OL100","HS100, OL100","['NH', 'OL']","['NH', 'OL']","['HS', 'OL']","['5', '95']","['0', '100']","['100', '100']"
373,5,1688,RT @###### Look at u now u pregnant stupid bitch lol,C.HS_conf,NH50,NH90,NH60,['NH'],['NH'],['NH'],['50'],['90'],['60']
373,5,1688,RT @###### Look at u now u pregnant stupid bitch lol,C.OL_conf,OL95,OL100,OL100,['OL'],['OL'],['OL'],['95'],['100'],['100']
490,4,1689,RT @###### Fucking bitches throwing THOTS,A_conf,"OL80, NH20","OL95, NH40","OL100, NH80","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['80', '20']","['95', '40']","['100', '80']"
490,4,1689,RT @###### Fucking bitches throwing THOTS,B_conf,"NH0, OL100","NH0, OL100","HS80, OL100","['NH', 'OL']","['NH', 'OL']","['HS', 'OL']","['0', '100']","['0', '100']","['80', '100']"
490,4,1689,RT @###### Fucking bitches throwing THOTS,C.HS_conf,HS30,HS60,HS95,['HS'],['HS'],['HS'],['30'],['60'],['95']
490,4,1689,RT @###### Fucking bitches throwing THOTS,C.OL_conf,OL100,OL99,OL100,['OL'],['OL'],['OL'],['100'],['99'],['100']
462,2,1690,@###### @###### adawg getcho ghetto booty up,A_conf,"OL100, NH80","OL80, NH20","OL100, NH80","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '80']","['80', '20']","['100', '80']"
462,2,1690,@###### @###### adawg getcho ghetto booty up,B_conf,"NH20, OL80","HS90, OL95","NH10, OL95","['NH', 'OL']","['HS', 'OL']","['NH', 'OL']","['20', '80']","['90', '95']","['10', '95']"
462,2,1690,@###### @###### adawg getcho ghetto booty up,C.HS_conf,HS90,NH85,NH70,['HS'],['NH'],['NH'],['90'],['85'],['70']
462,2,1690,@###### @###### adawg getcho ghetto booty up,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
353,5,1691,"Eh bitch!? How about you worry about your own psychotic ass. Looks like you need to ""be saved"" from being a noisy bitch &#9996;&#65039;&#128139; #cantStandUcunt",A_conf,"OL100, NH70","OL95, NH60","OL100, NH50","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '70']","['95', '60']","['100', '50']"
353,5,1691,"Eh bitch!? How about you worry about your own psychotic ass. Looks like you need to ""be saved"" from being a noisy bitch &#9996;&#65039;&#128139; #cantStandUcunt",B_conf,"NH0, OL100","HS100, OL100","NH10, OL90","['NH', 'OL']","['HS', 'OL']","['NH', 'OL']","['0', '100']","['100', '100']","['10', '90']"
353,5,1691,"Eh bitch!? How about you worry about your own psychotic ass. Looks like you need to ""be saved"" from being a noisy bitch &#9996;&#65039;&#128139; #cantStandUcunt",C.HS_conf,NH88,NH82,NH85,['NH'],['NH'],['NH'],['88'],['82'],['85']
353,5,1691,"Eh bitch!? How about you worry about your own psychotic ass. Looks like you need to ""be saved"" from being a noisy bitch &#9996;&#65039;&#128139; #cantStandUcunt",C.OL_conf,OL99,OL100,OL100,['OL'],['OL'],['OL'],['99'],['100'],['100']
157,5,1692,Fruit 2 O? Who tf does WOHS think they are Trynna serv a nigguh dat lame shit,A_conf,"OL80, HS100","OL100, NH60","OL100, HS80","['OL', 'HS']","['OL', 'NH']","['OL', 'HS']","['80', '100']","['100', '60']","['100', '80']"
157,5,1692,Fruit 2 O? Who tf does WOHS think they are Trynna serv a nigguh dat lame shit,B_conf,"HS80, OL95","NH25, OL100","HS80, OL90","['HS', 'OL']","['NH', 'OL']","['HS', 'OL']","['80', '95']","['25', '100']","['80', '90']"
157,5,1692,Fruit 2 O? Who tf does WOHS think they are Trynna serv a nigguh dat lame shit,C.HS_conf,HS80,HS85,HS75,['HS'],['HS'],['HS'],['80'],['85'],['75']
157,5,1692,Fruit 2 O? Who tf does WOHS think they are Trynna serv a nigguh dat lame shit,C.OL_conf,OL100,OL100,OL99,['OL'],['OL'],['OL'],['100'],['100'],['99']
384,6,1693,Senator @###### is an anchor baby! Go back from where you came. #natural #born #Canadian,A_conf,"OL80, NH100","OL60, NH95","OL60, NH40","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['80', '100']","['60', '95']","['60', '40']"
384,6,1693,Senator @###### is an anchor baby! Go back from where you came. #natural #born #Canadian,B_conf,"NH95, OL80

Explanation:
This tweet is likely an insult, but since it specifically targets an individual (Senator @######), making it more of an attack on a person than on a group, I classified it as NH95 (not hate speech with 95% confidence). 
Additionally, the term 'anchor baby' is widely considered derogatory and may target a specific group based on nationality (immigrants from certain countries). Therefore, I classified it as OL80 (offensive language with 80% confidence).","NH100, OL100","NH95, OL20","['NH', 'OL', 'Explanation', 'This', 'tweet', 'is', 'likely', 'an', 'insult', 'but', 'since', 'it', 'specifically', 'targets', 'an', 'individual', 'Senator', 'making', 'it', 'more', 'of', 'an', 'attack', 'on', 'a', 'person', 'than', 'on', 'a', 'group', 'I', 'classified', 'it', 'as', 'NH', 'not', 'hate', 'speech', 'with', 'confidence', 'Additionally', 'the', 'term', 'anchor', 'baby', 'is', 'widely', 'considered', 'derogatory', 'and', 'may', 'target', 'a', 'specific', 'group', 'based', 'on', 'nationality', 'immigrants', 'from', 'certain', 'countries', 'Therefore', 'I', 'classified', 'it', 'as', 'OL', 'offensive', 'language', 'with', 'confidence']","['NH', 'OL']","['NH', 'OL']","['95', '80', '95', '95', '80', '80']","['100', '100']","['95', '20']"
384,6,1693,Senator @###### is an anchor baby! Go back from where you came. #natural #born #Canadian,C.HS_conf,NH90,NH40,NH90,['NH'],['NH'],['NH'],['90'],['40'],['90']
384,6,1693,Senator @###### is an anchor baby! Go back from where you came. #natural #born #Canadian,C.OL_conf,OL100,NO0,OL95,['OL'],['NO'],['OL'],['100'],['0'],['95']
108,3,1694,This nigguh got somebody contact as Ebola lol,A_conf,"OL100, NH40","OL90, HS40","OL100, NH40","['OL', 'NH']","['OL', 'HS']","['OL', 'NH']","['100', '40']","['90', '40']","['100', '40']"
108,3,1694,This nigguh got somebody contact as Ebola lol,B_conf,"HS80, OL60","HS60, OL95","NH20, OL90","['HS', 'OL']","['HS', 'OL']","['NH', 'OL']","['80', '60']","['60', '95']","['20', '90']"
108,3,1694,This nigguh got somebody contact as Ebola lol,C.HS_conf,NH40,NH85,NH85,['NH'],['NH'],['NH'],['40'],['85'],['85']
108,3,1694,This nigguh got somebody contact as Ebola lol,C.OL_conf,OL100,OL90,OL100,['OL'],['OL'],['OL'],['100'],['90'],['100']
51,4,1695,"@###### Ok u fat precious lookin ass bitch, u big fat back at the barnyard lookin ass bitch. I can fix my grammar but u still fat",A_conf,"OL100, NH90","OL100, NH80","OL100, NH0","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '90']","['100', '80']","['100', '0']"
51,4,1695,"@###### Ok u fat precious lookin ass bitch, u big fat back at the barnyard lookin ass bitch. I can fix my grammar but u still fat",B_conf,"NH20, OL80","NH5, OL95","NH30, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['20', '80']","['5', '95']","['30', '90']"
51,4,1695,"@###### Ok u fat precious lookin ass bitch, u big fat back at the barnyard lookin ass bitch. I can fix my grammar but u still fat",C.HS_conf,NH85,NH90,NH88,['NH'],['NH'],['NH'],['85'],['90'],['88']
51,4,1695,"@###### Ok u fat precious lookin ass bitch, u big fat back at the barnyard lookin ass bitch. I can fix my grammar but u still fat",C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
480,4,1696,Lmao RT @###### The in soles in Reebok Classics can't even handle the diabetic weight Rick Ross holds,A_conf,"OL90, NH50","OL90, NH80","OL95, NH50","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '50']","['90', '80']","['95', '50']"
480,4,1696,Lmao RT @###### The in soles in Reebok Classics can't even handle the diabetic weight Rick Ross holds,B_conf,"NH0, OL0","NH95, OL5","NH20, OL50","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['0', '0']","['95', '5']","['20', '50']"
480,4,1696,Lmao RT @###### The in soles in Reebok Classics can't even handle the diabetic weight Rick Ross holds,C.HS_conf,HS72,NH90,NH94,['HS'],['NH'],['NH'],['72'],['90'],['94']
480,4,1696,Lmao RT @###### The in soles in Reebok Classics can't even handle the diabetic weight Rick Ross holds,C.OL_conf,OL100,OL100,NO0,['OL'],['OL'],['NO'],['100'],['100'],['0']
103,4,1697,"RT @###### As a fat nigga, I ain't ever gotten a broad off anything but the content of my character... Don't no bitches think im sex&#8230;",A_conf,"OL100, NH20","OL95, HS100","OL90, HS100","['OL', 'NH']","['OL', 'HS']","['OL', 'HS']","['100', '20']","['95', '100']","['90', '100']"
103,4,1697,"RT @###### As a fat nigga, I ain't ever gotten a broad off anything but the content of my character... Don't no bitches think im sex&#8230;",B_conf,"HS70, OL90","HS90, OL95","NH80, OL100","['HS', 'OL']","['HS', 'OL']","['NH', 'OL']","['70', '90']","['90', '95']","['80', '100']"
103,4,1697,"RT @###### As a fat nigga, I ain't ever gotten a broad off anything but the content of my character... Don't no bitches think im sex&#8230;",C.HS_conf,HS60,NH40,NH60,['HS'],['NH'],['NH'],['60'],['40'],['60']
103,4,1697,"RT @###### As a fat nigga, I ain't ever gotten a broad off anything but the content of my character... Don't no bitches think im sex&#8230;",C.OL_conf,OL99,OL95,OL95,['OL'],['OL'],['OL'],['99'],['95'],['95']
158,3,1698,"RT @###### In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots.",A_conf,"OL80, NH95","OL60, NH90","HS80, OL100","['OL', 'NH']","['OL', 'NH']","['HS', 'OL']","['80', '95']","['60', '90']","['80', '100']"
158,3,1698,"RT @###### In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots.",B_conf,"NH100, OL0","NH100, OL100","HS0, OL100","['NH', 'OL']","['NH', 'OL']","['HS', 'OL']","['100', '0']","['100', '100']","['0', '100']"
158,3,1698,"RT @###### In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots.",C.HS_conf,NH85,NH95,NH95,['NH'],['NH'],['NH'],['85'],['95'],['95']
158,3,1698,"RT @###### In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots.",C.OL_conf,OL95,OL75,OL100,['OL'],['OL'],['OL'],['95'],['75'],['100']
440,2,1699,RT @###### Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;,A_conf,"OL100, NH90","OL100, NH80","OL95, NH70","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '90']","['100', '80']","['95', '70']"
440,2,1699,RT @###### Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;,B_conf,"NH50, OL90","NH90, OL95","NH50, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['50', '90']","['90', '95']","['50', '90']"
440,2,1699,RT @###### Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;,C.HS_conf,NH95,HS70,NH90,['NH'],['HS'],['NH'],['95'],['70'],['90']
440,2,1699,RT @###### Rickie Shitstache &amp; the rest of these pussies better enjoy this back injury. 2015 will be nothing but birdie putts and&#8230;,C.OL_conf,OL80,OL100,OL100,['OL'],['OL'],['OL'],['80'],['100'],['100']
362,3,1700,@###### @###### @###### I don't look like white trash. I'm not pregnant and 17 gtfo. I have hella gas so say something.,A_conf,"OL95, NH85","OL100, NH80","OL95, NH40","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['95', '85']","['100', '80']","['95', '40']"
362,3,1700,@###### @###### @###### I don't look like white trash. I'm not pregnant and 17 gtfo. I have hella gas so say something.,B_conf,"HS80, OL100","NH80, OL100","NH80, OL95","['HS', 'OL']","['NH', 'OL']","['NH', 'OL']","['80', '100']","['80', '100']","['80', '95']"
362,3,1700,@###### @###### @###### I don't look like white trash. I'm not pregnant and 17 gtfo. I have hella gas so say something.,C.HS_conf,NH70,NH95,NH45,['NH'],['NH'],['NH'],['70'],['95'],['45']
362,3,1700,@###### @###### @###### I don't look like white trash. I'm not pregnant and 17 gtfo. I have hella gas so say something.,C.OL_conf,OL100,OL100,NO0,['OL'],['OL'],['NO'],['100'],['100'],['0']
289,1,1701,"@###### We hate the Yankees though, right? I feel like I'm really good at hating them.",A_conf,"OL20, NH90","NH60, OL80","NH80, OL100","['OL', 'NH']","['NH', 'OL']","['NH', 'OL']","['20', '90']","['60', '80']","['80', '100']"
289,1,1701,"@###### We hate the Yankees though, right? I feel like I'm really good at hating them.",B_conf,"NH100, NO100","NH100, OL0","NH95, OL0","['NH', 'NO']","['NH', 'OL']","['NH', 'OL']","['100', '100']","['100', '0']","['95', '0']"
289,1,1701,"@###### We hate the Yankees though, right? I feel like I'm really good at hating them.",C.HS_conf,NH90,NH98,NH100,['NH'],['NH'],['NH'],['90'],['98'],['100']
289,1,1701,"@###### We hate the Yankees though, right? I feel like I'm really good at hating them.",C.OL_conf,NO100,OL100,OL80,['NO'],['OL'],['OL'],['100'],['100'],['80']
351,4,1702,"@###### @###### @###### @###### ur weird, racist bitch.",A_conf,"OL100, HS100","OL100, HS100","OL100, HS100","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '100']","['100', '100']","['100', '100']"
351,4,1702,"@###### @###### @###### @###### ur weird, racist bitch.",B_conf,"HS100, OL100","HS95, OL100","NH0, OL0","['HS', 'OL']","['HS', 'OL']","['NH', 'OL']","['100', '100']","['95', '100']","['0', '0']"
351,4,1702,"@###### @###### @###### @###### ur weird, racist bitch.",C.HS_conf,NH60,NH80,NH85,['NH'],['NH'],['NH'],['60'],['80'],['85']
351,4,1702,"@###### @###### @###### @###### ur weird, racist bitch.",C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
36,4,1703,"Some guy at orientation got asked what his top 3 favorite music artists are and the first thing this bitch said was ""Usher"".",A_conf,"OL80, NH80","OL95, NH75","OL80, NH70","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['80', '80']","['95', '75']","['80', '70']"
36,4,1703,"Some guy at orientation got asked what his top 3 favorite music artists are and the first thing this bitch said was ""Usher"".",B_conf,"NH30, OL70","OL80, NH90","NH90, OL100","['NH', 'OL']","['OL', 'NH']","['NH', 'OL']","['30', '70']","['80', '90']","['90', '100']"
36,4,1703,"Some guy at orientation got asked what his top 3 favorite music artists are and the first thing this bitch said was ""Usher"".",C.HS_conf,NH50,NH90,NH70,['NH'],['NH'],['NH'],['50'],['90'],['70']
36,4,1703,"Some guy at orientation got asked what his top 3 favorite music artists are and the first thing this bitch said was ""Usher"".",C.OL_conf,OL98,OL98,OL100,['OL'],['OL'],['OL'],['98'],['98'],['100']
253,1,1704,RT @###### If I had to pick a President of the Uncle Tom association I would pick Larry Elder.,A_conf,"OL70, NH90","OL60, NH90","OL80, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['70', '90']","['60', '90']","['80', '90']"
253,1,1704,RT @###### If I had to pick a President of the Uncle Tom association I would pick Larry Elder.,B_conf,"NH100, OL0","NH100, OL0","NH100, OL0","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['100', '0']","['100', '0']","['100', '0']"
253,1,1704,RT @###### If I had to pick a President of the Uncle Tom association I would pick Larry Elder.,C.HS_conf,NH100,HS60,NH80,['NH'],['HS'],['NH'],['100'],['60'],['80']
