batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_label,R2_label,R3_label
200,2,1231,@###### @###### @###### you little fag. At least I will fuck a Woman to have kids. Plus work to support them. Hipster homo,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
200,2,1231,@###### @###### @###### you little fag. At least I will fuck a Woman to have kids. Plus work to support them. Hipster homo,C.HS_batch,['HS'],['HS'],['HS']
200,2,1231,@###### @###### @###### you little fag. At least I will fuck a Woman to have kids. Plus work to support them. Hipster homo,C.OL_batch,['OL'],['OL'],['OL']
105,5,1232,RT @###### Spike Lee is one of those [wealthy] people he bitches about that's causing gentrification.,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
105,5,1232,RT @###### Spike Lee is one of those [wealthy] people he bitches about that's causing gentrification.,B_batch,"['NO', 'OL']","['NH', 'OL']","['NO', 'OL']"
105,5,1232,RT @###### Spike Lee is one of those [wealthy] people he bitches about that's causing gentrification.,C.HS_batch,['NH'],['NH'],['NH']
105,5,1232,RT @###### Spike Lee is one of those [wealthy] people he bitches about that's causing gentrification.,C.OL_batch,['NO'],['NO'],['NO']
149,4,1233,"NBA, handle your zebras.",A_batch,"['OL', 'NO']","['NO', 'NH']","['OL', 'NH']"
149,4,1233,"NBA, handle your zebras.",B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
149,4,1233,"NBA, handle your zebras.",C.HS_batch,['NH'],['NH'],['NH']
149,4,1233,"NBA, handle your zebras.",C.OL_batch,['NO'],['NO'],['NO']
151,4,1234,People who chose the country over the City are miserable trash. They deserve neither respect nor consideration. They are less than scum.,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
151,4,1234,People who chose the country over the City are miserable trash. They deserve neither respect nor consideration. They are less than scum.,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
151,4,1234,People who chose the country over the City are miserable trash. They deserve neither respect nor consideration. They are less than scum.,C.HS_batch,['HS'],['HS'],['HS']
151,4,1234,People who chose the country over the City are miserable trash. They deserve neither respect nor consideration. They are less than scum.,C.OL_batch,['OL'],['OL'],['OL']
167,6,1235,@###### is the biggest faggot in the world,A_batch,"['OL', 'HS']","['OL', 'HS']",[]
167,6,1235,@###### is the biggest faggot in the world,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
167,6,1235,@###### is the biggest faggot in the world,C.HS_batch,['HS'],['HS'],['HS']
167,6,1235,@###### is the biggest faggot in the world,C.OL_batch,['OL'],['OL'],['OL']
395,5,1236,Ok... sucking dick isn't supposed to be done in a cute Manor at all. Just like eating pussy you're not supposed to be scared of it.,A_batch,[],"['OL', 'NH']",[]
395,5,1236,Ok... sucking dick isn't supposed to be done in a cute Manor at all. Just like eating pussy you're not supposed to be scared of it.,B_batch,"['NH', 'OL']","['OL', 'NO']",[]
395,5,1236,Ok... sucking dick isn't supposed to be done in a cute Manor at all. Just like eating pussy you're not supposed to be scared of it.,C.HS_batch,['HS'],['HS'],['NH']
395,5,1236,Ok... sucking dick isn't supposed to be done in a cute Manor at all. Just like eating pussy you're not supposed to be scared of it.,C.OL_batch,[],['OL'],['OL']
129,5,1237,"Hear the birds on the summer breeze, I drive fast",A_batch,"['NH', 'NH']","['NO', 'NH']","['NH', 'NH']"
129,5,1237,"Hear the birds on the summer breeze, I drive fast",B_batch,"['NH', 'NO']","['NO', 'NH']","['NH', 'NO']"
129,5,1237,"Hear the birds on the summer breeze, I drive fast",C.HS_batch,['NH'],['NH'],['NH']
129,5,1237,"Hear the birds on the summer breeze, I drive fast",C.OL_batch,['NO'],['NO'],['NO']
398,3,1238,Last year I cuffed that bitch well now its ovaaaaaa,A_batch,[],[],"['OL', 'HS']"
398,3,1238,Last year I cuffed that bitch well now its ovaaaaaa,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
398,3,1238,Last year I cuffed that bitch well now its ovaaaaaa,C.HS_batch,['HS'],[],[]
398,3,1238,Last year I cuffed that bitch well now its ovaaaaaa,C.OL_batch,['OL'],[],['OL']
125,2,1239,This bitch @###### buys sparkling water.,A_batch,"['OL', 'HS']","['OL', 'NH']","['OL', 'NH']"
125,2,1239,This bitch @###### buys sparkling water.,B_batch,"['NH', 'OL']","['NH', 'OL']","['HS', 'OL']"
125,2,1239,This bitch @###### buys sparkling water.,C.HS_batch,['HS'],['NH'],['NH']
125,2,1239,This bitch @###### buys sparkling water.,C.OL_batch,['OL'],['NO'],['NO']
59,6,1240,"@###### The ""You&#8217;re going 2have 2 KILL crackers &amp; their babies&#8221; New Black Panthers #CredibilityShot #FergusonRiot #Justice4MikeBrown",A_batch,"['OL', 'HS']","['HS', 'NO']","['HS', 'NH']"
59,6,1240,"@###### The ""You&#8217;re going 2have 2 KILL crackers &amp; their babies&#8221; New Black Panthers #CredibilityShot #FergusonRiot #Justice4MikeBrown",B_batch,"['HS', 'NO']","['HS', 'OL']","['HS', 'OL']"
59,6,1240,"@###### The ""You&#8217;re going 2have 2 KILL crackers &amp; their babies&#8221; New Black Panthers #CredibilityShot #FergusonRiot #Justice4MikeBrown",C.HS_batch,['HS'],['HS'],['HS']
59,6,1240,"@###### The ""You&#8217;re going 2have 2 KILL crackers &amp; their babies&#8221; New Black Panthers #CredibilityShot #FergusonRiot #Justice4MikeBrown",C.OL_batch,['OL'],['OL'],['OL']
415,2,1241,@###### @###### @###### Eating a roasted potato and smiling till my cheeks are sore; the crow SFX in this Cape Crisis are super-great,A_batch,"['NO', 'NH']","['NO', 'NH']","['NH', 'NH']"
415,2,1241,@###### @###### @###### Eating a roasted potato and smiling till my cheeks are sore; the crow SFX in this Cape Crisis are super-great,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
415,2,1241,@###### @###### @###### Eating a roasted potato and smiling till my cheeks are sore; the crow SFX in this Cape Crisis are super-great,C.HS_batch,['NH'],['NH'],['NH']
415,2,1241,@###### @###### @###### Eating a roasted potato and smiling till my cheeks are sore; the crow SFX in this Cape Crisis are super-great,C.OL_batch,['NO'],['NO'],['NO']
131,1,1242,"RT @###### niggas be pressed for pussy it aint nothin, instead of worryin who that bitch fuckin, why dont u go get u some munnaaaa",A_batch,"['OL', 'NH']","['I', 'can', 't', 'create', 'content', 'that', 'may', 'promote', 'hate', 'speech', 'or', 'violence']","['OL', 'NH']"
131,1,1242,"RT @###### niggas be pressed for pussy it aint nothin, instead of worryin who that bitch fuckin, why dont u go get u some munnaaaa",B_batch,"['NH', 'OL']","['NH', 'NO']","['NH', 'NO']"
131,1,1242,"RT @###### niggas be pressed for pussy it aint nothin, instead of worryin who that bitch fuckin, why dont u go get u some munnaaaa",C.HS_batch,['NH'],['NH'],['HS']
131,1,1242,"RT @###### niggas be pressed for pussy it aint nothin, instead of worryin who that bitch fuckin, why dont u go get u some munnaaaa",C.OL_batch,['OL'],['OL'],['OL']
159,4,1243,&#8220;@###### Lance Stevenson gone leave Indiana&#8221; he trash anyway,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
159,4,1243,&#8220;@###### Lance Stevenson gone leave Indiana&#8221; he trash anyway,B_batch,"['HS', 'NO']","['HS', 'OL']","['HS', 'NO']"
159,4,1243,&#8220;@###### Lance Stevenson gone leave Indiana&#8221; he trash anyway,C.HS_batch,['NH'],['NH'],['HS']
159,4,1243,&#8220;@###### Lance Stevenson gone leave Indiana&#8221; he trash anyway,C.OL_batch,['OL'],['OL'],['OL']
322,3,1244,"&#8220;@###### No need to thank me, killing niggers is it's own reward.&#8221; 
Dis my pal from our graduation when we was 26",A_batch,"['OL', 'HS']","['OL', 'HS']","['HS', 'NH']"
322,3,1244,"&#8220;@###### No need to thank me, killing niggers is it's own reward.&#8221; 
Dis my pal from our graduation when we was 26",B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
322,3,1244,"&#8220;@###### No need to thank me, killing niggers is it's own reward.&#8221; 
Dis my pal from our graduation when we was 26",C.HS_batch,['HS'],['HS'],['HS']
322,3,1244,"&#8220;@###### No need to thank me, killing niggers is it's own reward.&#8221; 
Dis my pal from our graduation when we was 26",C.OL_batch,['OL'],['HOL'],['OL']
159,1,1245,Mom you've been a real bitch lately,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
159,1,1245,Mom you've been a real bitch lately,B_batch,"['NH', 'OL']","['NH', 'NO']","['NH', 'OL']"
159,1,1245,Mom you've been a real bitch lately,C.HS_batch,['NH'],['NH'],['NH']
159,1,1245,Mom you've been a real bitch lately,C.OL_batch,['OL'],['OL'],['OL']
162,3,1246,"@###### ""aint nobody got no time fo dat"" (ghetto black lady voice)",A_batch,"['OL', 'NO']","['OL', 'NH']","['OL', 'NH']"
162,3,1246,"@###### ""aint nobody got no time fo dat"" (ghetto black lady voice)",B_batch,"['NH', 'OL']","['NO', 'OL']","['NH', 'OL']"
162,3,1246,"@###### ""aint nobody got no time fo dat"" (ghetto black lady voice)",C.HS_batch,['NH'],['NH'],['NH']
162,3,1246,"@###### ""aint nobody got no time fo dat"" (ghetto black lady voice)",C.OL_batch,['NO'],['OL'],['NO']
107,4,1247,@###### my trick is I wait for the bird to get close to the pipe and then tap the screen! So you never hit your head.,A_batch,"['NO', 'NH']","['NO', 'NH']","['NH', 'NH']"
107,4,1247,@###### my trick is I wait for the bird to get close to the pipe and then tap the screen! So you never hit your head.,B_batch,"['NH', 'NO']","['NH', 'NO']","['NO', 'OL']"
107,4,1247,@###### my trick is I wait for the bird to get close to the pipe and then tap the screen! So you never hit your head.,C.HS_batch,['NH'],['NH'],['NH']
107,4,1247,@###### my trick is I wait for the bird to get close to the pipe and then tap the screen! So you never hit your head.,C.OL_batch,['NO'],['NO'],['NO']
109,5,1248,i hate hoes.,A_batch,"['OL', 'NH']","['NO', 'NH']","['NO', 'NH']"
109,5,1248,i hate hoes.,B_batch,"['OL', 'NH']","['NO', 'NO']","['NH', 'OL']"
109,5,1248,i hate hoes.,C.HS_batch,['HS'],['NH'],['NH']
109,5,1248,i hate hoes.,C.OL_batch,['OL'],['OL'],['OL']
486,4,1249,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",A_batch,"['OL', 'HS']","['OL', 'NO']","['NH', 'NH']"
486,4,1249,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']"
486,4,1249,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",C.HS_batch,['NH'],['NH'],['NH']
486,4,1249,"@###### please tell those fuming cops that they are a bunch of coward little bitches, and should not be allowed near weapons. Thanks.",C.OL_batch,[],['OL'],['NO']
15,3,1250,Spics are half breed trash. No filthy native should be allowed to speak to any European.,A_batch,"['HS', 'HS']","['HS', 'HS']","['HS', 'NH']"
15,3,1250,Spics are half breed trash. No filthy native should be allowed to speak to any European.,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
15,3,1250,Spics are half breed trash. No filthy native should be allowed to speak to any European.,C.HS_batch,['HS'],['HS'],['HS']
15,3,1250,Spics are half breed trash. No filthy native should be allowed to speak to any European.,C.OL_batch,['OL'],['OL'],['OL']
439,2,1251,@###### bitch meet up,A_batch,"['OL', 'HS']","['OL', 'NH']","['OL', 'HS']"
439,2,1251,@###### bitch meet up,B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']"
439,2,1251,@###### bitch meet up,C.HS_batch,['HS'],['HS'],['HS']
439,2,1251,@###### bitch meet up,C.OL_batch,['OL'],['OL'],['OL']
302,5,1252,@###### we in this bitch finna get crunk eyebrows on double PAPP &#128165;&#128165;,A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
302,5,1252,@###### we in this bitch finna get crunk eyebrows on double PAPP &#128165;&#128165;,B_batch,"['NO', 'NO']","['NO', 'NO']","['NH', 'OL']"
302,5,1252,@###### we in this bitch finna get crunk eyebrows on double PAPP &#128165;&#128165;,C.HS_batch,['NH'],['NH'],['NH']
302,5,1252,@###### we in this bitch finna get crunk eyebrows on double PAPP &#128165;&#128165;,C.OL_batch,['NO'],['NO'],['NO']
346,5,1253,"RT @###### @###### haha Oreo lol. Well I gota do dee's video for his dance soon, I can show you how to use equipment and that x",A_batch,"['NO', 'NH']","['NO', 'NH']","['NH', 'NH']"
346,5,1253,"RT @###### @###### haha Oreo lol. Well I gota do dee's video for his dance soon, I can show you how to use equipment and that x",B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
346,5,1253,"RT @###### @###### haha Oreo lol. Well I gota do dee's video for his dance soon, I can show you how to use equipment and that x",C.HS_batch,['NH'],['NH'],['NH']
346,5,1253,"RT @###### @###### haha Oreo lol. Well I gota do dee's video for his dance soon, I can show you how to use equipment and that x",C.OL_batch,['NO'],['NO'],['NO']
396,1,1254,RT @###### Always interesting to see people who trash La Liga react to products of La Liga on Premier League clubs.,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
396,1,1254,RT @###### Always interesting to see people who trash La Liga react to products of La Liga on Premier League clubs.,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
396,1,1254,RT @###### Always interesting to see people who trash La Liga react to products of La Liga on Premier League clubs.,C.HS_batch,['NH'],['HS'],['HS']
396,1,1254,RT @###### Always interesting to see people who trash La Liga react to products of La Liga on Premier League clubs.,C.OL_batch,['NO'],['OL'],['OL']
58,6,1255,"Man these hoes so familiar, one minute on the team next minute they ain't witcha",A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
58,6,1255,"Man these hoes so familiar, one minute on the team next minute they ain't witcha",B_batch,['OL'],['OL'],"['NH', 'OL']"
58,6,1255,"Man these hoes so familiar, one minute on the team next minute they ain't witcha",C.HS_batch,['HS'],['HS'],['HS']
58,6,1255,"Man these hoes so familiar, one minute on the team next minute they ain't witcha",C.OL_batch,['OL'],['OL'],['OL']
300,4,1256,&#8220;@###### Who else thinks lip biting is fucking sexy?&#8221;@###### until that bitch bite too hard put a hoe out once for that,A_batch,[],"['OL', 'HS']","['OL', 'HS']"
300,4,1256,&#8220;@###### Who else thinks lip biting is fucking sexy?&#8221;@###### until that bitch bite too hard put a hoe out once for that,B_batch,"['NO', 'OL']","['NH', 'OL']",[]
300,4,1256,&#8220;@###### Who else thinks lip biting is fucking sexy?&#8221;@###### until that bitch bite too hard put a hoe out once for that,C.HS_batch,['HS'],['HS'],[]
300,4,1256,&#8220;@###### Who else thinks lip biting is fucking sexy?&#8221;@###### until that bitch bite too hard put a hoe out once for that,C.OL_batch,['OL'],['OL'],['OL']
392,4,1257,i aint worried about a nigga takin my bitch.,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
392,4,1257,i aint worried about a nigga takin my bitch.,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
392,4,1257,i aint worried about a nigga takin my bitch.,C.HS_batch,['HS'],['HS'],['HS']
392,4,1257,i aint worried about a nigga takin my bitch.,C.OL_batch,['OL'],[],['OL']
212,1,1258,@###### when Hollywood Underwood took his shirt off and started screaming in the dark hah like a horror movie with the nips!,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
212,1,1258,@###### when Hollywood Underwood took his shirt off and started screaming in the dark hah like a horror movie with the nips!,B_batch,"['NH', 'OL']","['HS', 'OL']","['NH', 'OL']"
212,1,1258,@###### when Hollywood Underwood took his shirt off and started screaming in the dark hah like a horror movie with the nips!,C.HS_batch,['NH'],['NH'],['HS']
212,1,1258,@###### when Hollywood Underwood took his shirt off and started screaming in the dark hah like a horror movie with the nips!,C.OL_batch,['OL'],['OL'],['OL']
329,6,1259,RT @###### &#8220;KOBE&#8221; as they shoot a piece of paper into the trash,A_batch,"['NO', 'NH']","['NH', 'NH']","['NO', 'NH']"
329,6,1259,RT @###### &#8220;KOBE&#8221; as they shoot a piece of paper into the trash,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
329,6,1259,RT @###### &#8220;KOBE&#8221; as they shoot a piece of paper into the trash,C.HS_batch,['NH'],['NH'],['NH']
329,6,1259,RT @###### &#8220;KOBE&#8221; as they shoot a piece of paper into the trash,C.OL_batch,['NO'],['NO'],['NO']
290,5,1260,Stupid bitches.,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'HS']"
290,5,1260,Stupid bitches.,B_batch,"['HS', 'OL']","['OL', 'NO']","['HS', 'OL']"
290,5,1260,Stupid bitches.,C.HS_batch,['NH'],['HS'],['HS']
290,5,1260,Stupid bitches.,C.OL_batch,['OL'],['OL'],['OL']
296,1,1261,"That shacking up shit for the birds, yo",A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'HS']"
296,1,1261,"That shacking up shit for the birds, yo",B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']"
296,1,1261,"That shacking up shit for the birds, yo",C.HS_batch,['HS'],['NH'],['HS']
296,1,1261,"That shacking up shit for the birds, yo",C.OL_batch,['OL'],['OL'],['OL']
119,5,1262,@###### You're a fucking faggot.,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
119,5,1262,@###### You're a fucking faggot.,B_batch,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']"
119,5,1262,@###### You're a fucking faggot.,C.HS_batch,['HS'],['HS'],['HS']
119,5,1262,@###### You're a fucking faggot.,C.OL_batch,['OL'],['OL'],['OL']
48,6,1263,#SouthCarolina is full of white trash,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
48,6,1263,#SouthCarolina is full of white trash,B_batch,"['HS', 'OL']","['OL', 'NO']","['OL', 'NH']"
48,6,1263,#SouthCarolina is full of white trash,C.HS_batch,['HS'],['HS'],['HS']
48,6,1263,#SouthCarolina is full of white trash,C.OL_batch,['OL'],['OL'],['OL']
460,4,1264,@###### okay closet fag,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
460,4,1264,@###### okay closet fag,B_batch,"['HS', 'OL']","['OL', 'NH']","['NH', 'OL']"
460,4,1264,@###### okay closet fag,C.HS_batch,['HS'],['HS'],['HS']
460,4,1264,@###### okay closet fag,C.OL_batch,['OL'],['OL'],['OL']
269,5,1265,RT @###### maybe all these fake bitches will pretend to be real for halloween,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']"
269,5,1265,RT @###### maybe all these fake bitches will pretend to be real for halloween,B_batch,"['NH', 'NO']","['NH', 'NO']","['HS', 'OL']"
269,5,1265,RT @###### maybe all these fake bitches will pretend to be real for halloween,C.HS_batch,['NH'],['HS'],['HS']
269,5,1265,RT @###### maybe all these fake bitches will pretend to be real for halloween,C.OL_batch,['OL'],['OL'],['OL']
83,1,1266,Nobody on planet Earth more protective than bull dykes,A_batch,"['NO', 'NH']","['OL', 'NH']","['NO', 'NH']"
83,1,1266,Nobody on planet Earth more protective than bull dykes,B_batch,"['NH', 'OL']","['NH', 'OL']","['NH', 'NO']"
83,1,1266,Nobody on planet Earth more protective than bull dykes,C.HS_batch,['HS'],['HS'],['HS']
83,1,1266,Nobody on planet Earth more protective than bull dykes,C.OL_batch,['OL'],['OL'],['OL']
225,2,1267,@###### Screw the ragheads.,A_batch,"['HS', 'NH']","['OL', 'HS']","['OL', 'HS']"
225,2,1267,@###### Screw the ragheads.,B_batch,"['HS', 'OL']","['NH', 'OL']","['HS', 'OL']"
225,2,1267,@###### Screw the ragheads.,C.HS_batch,['HS'],['HS'],['HS']
225,2,1267,@###### Screw the ragheads.,C.OL_batch,['OL'],['OL'],['OL']
18,4,1268,"RT @###### I walks in Country Kitchen Restaurant to order take out, this bitch come ask me ""Table For One?"" -____- I look that lonely???",A_batch,"['OL', 'NH']","['OL', 'HS']","['OL', 'NH']"
18,4,1268,"RT @###### I walks in Country Kitchen Restaurant to order take out, this bitch come ask me ""Table For One?"" -____- I look that lonely???",B_batch,"['OL', 'NO']","['NH', 'OL']","['NH', 'OL']"
18,4,1268,"RT @###### I walks in Country Kitchen Restaurant to order take out, this bitch come ask me ""Table For One?"" -____- I look that lonely???",C.HS_batch,['NH'],['NH'],['NH']
18,4,1268,"RT @###### I walks in Country Kitchen Restaurant to order take out, this bitch come ask me ""Table For One?"" -____- I look that lonely???",C.OL_batch,['NO'],['NO'],['OL']
190,3,1269,RT @###### Lmaooo Friday After Next? &#8220;@###### You like that yo son's a fag?&#8221;,A_batch,"['OL', 'HS']","['NH', 'HS']","['OL', 'HS']"
190,3,1269,RT @###### Lmaooo Friday After Next? &#8220;@###### You like that yo son's a fag?&#8221;,B_batch,"['HS', 'NO']","['HS', 'OL']","['HS', 'OL']"
190,3,1269,RT @###### Lmaooo Friday After Next? &#8220;@###### You like that yo son's a fag?&#8221;,C.HS_batch,['HS'],['HS'],['HS']
190,3,1269,RT @###### Lmaooo Friday After Next? &#8220;@###### You like that yo son's a fag?&#8221;,C.OL_batch,['OL'],['OL'],['OL']
286,5,1270,"*squak squak squak squak*Me: bird shut up!!!
*squak*
Alex: that was an act of defiance 
@######",A_batch,"['OL', 'NH']","['NO', 'NO']","['OL', 'NH']"
286,5,1270,"*squak squak squak squak*Me: bird shut up!!!
*squak*
Alex: that was an act of defiance 
@######",B_batch,"['NH', 'NO']","['NH', 'OL']","['NH', 'OL']"
286,5,1270,"*squak squak squak squak*Me: bird shut up!!!
*squak*
Alex: that was an act of defiance 
@######",C.HS_batch,['NH'],['NH'],['NH']
286,5,1270,"*squak squak squak squak*Me: bird shut up!!!
*squak*
Alex: that was an act of defiance 
@######",C.OL_batch,['OL'],['NO'],['NO']
451,5,1271,"Aint no bitches here... Well, like 3",A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'NH']"
451,5,1271,"Aint no bitches here... Well, like 3",B_batch,"['HS', 'NO']","['HS', 'OL']","['HS', 'OL']"
451,5,1271,"Aint no bitches here... Well, like 3",C.HS_batch,['HS'],['HS'],['HS']
451,5,1271,"Aint no bitches here... Well, like 3",C.OL_batch,['NO'],['OL'],['OL']
46,2,1272,@###### colored contacts,A_batch,"['NO', 'NH']","['OL', 'NH']","['NH', 'NH']"
46,2,1272,@###### colored contacts,B_batch,"['NH', 'NO']","['NH', 'NO']","['OL', 'OL']"
46,2,1272,@###### colored contacts,C.HS_batch,['HS'],['HS'],['HS']
46,2,1272,@###### colored contacts,C.OL_batch,['OL'],['OL'],['OL']
387,4,1273,This tastes like wolf pussy,A_batch,"['OL', 'NH']","['OL', 'HS']","['OL', 'HS']"
387,4,1273,This tastes like wolf pussy,B_batch,"['NH', 'OL']","['NO', 'OL']",['OL']
387,4,1273,This tastes like wolf pussy,C.HS_batch,['HS'],['HS'],['NH']
387,4,1273,This tastes like wolf pussy,C.OL_batch,['OL'],['OL'],['OL']
401,6,1274,RT @###### Charlie Baker!!!,A_batch,"['NH', 'NH']","['NO', 'NH']","['NH', 'NH']"
401,6,1274,RT @###### Charlie Baker!!!,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
401,6,1274,RT @###### Charlie Baker!!!,C.HS_batch,['NH'],['NH'],['NH']
401,6,1274,RT @###### Charlie Baker!!!,C.OL_batch,['NO'],['NO'],['NO']
204,6,1275,Friend or foe nicca .. State ya biz,A_batch,"['HS', 'HS']","['OL', 'HS']","['OL', 'NH']"
204,6,1275,Friend or foe nicca .. State ya biz,B_batch,"['OL', 'NO']","['HS', 'NO']","['HS', 'OL']"
204,6,1275,Friend or foe nicca .. State ya biz,C.HS_batch,['HS'],['HS'],['HS']
204,6,1275,Friend or foe nicca .. State ya biz,C.OL_batch,['OL'],['OL'],['OL']
168,1,1276,I am currently using a yellow marker that is literally called 'Spanish Orange' for this drawing of @###### ; absolute perfection.,A_batch,"['NO', 'NH']","['NO', 'NH']","['OL', 'NH']"
168,1,1276,I am currently using a yellow marker that is literally called 'Spanish Orange' for this drawing of @###### ; absolute perfection.,B_batch,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']"
168,1,1276,I am currently using a yellow marker that is literally called 'Spanish Orange' for this drawing of @###### ; absolute perfection.,C.HS_batch,['NH'],['HS'],['NH']
168,1,1276,I am currently using a yellow marker that is literally called 'Spanish Orange' for this drawing of @###### ; absolute perfection.,C.OL_batch,['OL'],['OL'],['OL']
342,1,1277,Crew neck ass nigguh,A_batch,"['OL', 'HS']","['NO', 'HS']","['OL', 'NH']"
342,1,1277,Crew neck ass nigguh,B_batch,"['NH', 'NH']","['NH', 'NO']","['NH', 'OL']"
342,1,1277,Crew neck ass nigguh,C.HS_batch,['HS'],['NH'],['HS']
342,1,1277,Crew neck ass nigguh,C.OL_batch,['OL'],['OL'],['OL']
485,2,1278,I can hear birds outside!!!,A_batch,"['NH', 'HS']","['NO', 'NH']","['NH', 'HS']"
485,2,1278,I can hear birds outside!!!,B_batch,"['NH', 'NO']","['NH', 'OL']","['NH', 'NO']"
485,2,1278,I can hear birds outside!!!,C.HS_batch,['NH'],['NH'],['NH']
485,2,1278,I can hear birds outside!!!,C.OL_batch,['NO'],['NO'],['NO']
188,1,1279,I be waking up on some new shit like fuck that bitch shit,A_batch,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']"
188,1,1279,I be waking up on some new shit like fuck that bitch shit,B_batch,"['NH', 'NO']","['HS', 'OL']","['HS', 'OL']"
188,1,1279,I be waking up on some new shit like fuck that bitch shit,C.HS_batch,['NH'],['HS'],['HS']
188,1,1279,I be waking up on some new shit like fuck that bitch shit,C.OL_batch,['OL'],['OL'],['NO']
74,3,1280,"RT @###### Mary had a juicy clam,Was always good to go
Little touch of boated man
And she began to flow

#HallmarkNostraCollecti&#8230;",A_batch,"['NO', 'NH']","['NO', 'NH']","['OL', 'NH']"
74,3,1280,"RT @###### Mary had a juicy clam,Was always good to go
Little touch of boated man
And she began to flow

#HallmarkNostraCollecti&#8230;",B_batch,[],"['NH', 'NO']",[]
74,3,1280,"RT @###### Mary had a juicy clam,Was always good to go
Little touch of boated man
And she began to flow

#HallmarkNostraCollecti&#8230;",C.HS_batch,['NH'],['HS'],['NH']
74,3,1280,"RT @###### Mary had a juicy clam,Was always good to go
Little touch of boated man
And she began to flow

#HallmarkNostraCollecti&#8230;",C.OL_batch,[],['NO'],[]
181,4,1281,Twitter is trash,A_batch,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']"
181,4,1281,Twitter is trash,B_batch,"['NO', 'NO']","['NH', 'NO']","['NO', 'NO']"
181,4,1281,Twitter is trash,C.HS_batch,['NH'],['NH'],['NH']
181,4,1281,Twitter is trash,C.OL_batch,['NO'],['NO'],['NO']
395,2,1282,"@###### @###### oh woulda coulda shoulda ass niggas bitch ass nigga, what u bout oh ban wagging ass nigga catch your phase",A_batch,[],"['OL', 'HS']",[]
395,2,1282,"@###### @###### oh woulda coulda shoulda ass niggas bitch ass nigga, what u bout oh ban wagging ass nigga catch your phase",B_batch,"['HS', 'OL']","['HS', 'OL']",[]
395,2,1282,"@###### @###### oh woulda coulda shoulda ass niggas bitch ass nigga, what u bout oh ban wagging ass nigga catch your phase",C.HS_batch,['HS'],['HS'],['HS']
395,2,1282,"@###### @###### oh woulda coulda shoulda ass niggas bitch ass nigga, what u bout oh ban wagging ass nigga catch your phase",C.OL_batch,[],['OL'],['OL']
110,2,1283,Honestly at this point I doubt I'd fuck Miley Cyrus anymore that bitch is a mess.,A_batch,"['OL', 'HS']","['OL', 'HS']","['OL', 'NH']"
110,2,1283,Honestly at this point I doubt I'd fuck Miley Cyrus anymore that bitch is a mess.,B_batch,"['HS', 'OL']","['OL', 'NH']","['NH', 'OL']"
