batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score,R1_Token1,R1_Token2,R1_Token3,R1_Token4,R1_Token5,R2_Token1,R2_Token2,R2_Token3,R2_Token4,R2_Token5,R3_Token1,R3_Token2,R3_Token3,R3_Token4,R3_Token5
246,5,360,@###### lol cracker,C.OL_conf,OL95,OL95,OL95,['OL'],['OL'],['OL'],['95'],['95'],['95'],"OL    -3.128163e-07
AL    -1.662500e+01
 OL   -1.662500e+01
NO    -1.725000e+01
The   -1.837500e+01
dtype: float64","95    -0.339489
90    -1.339489
100   -4.089489
85    -4.714489
80    -9.464489
dtype: float64",,,,"OL    -3.128163e-07
 OL   -1.637500e+01
AL    -1.650000e+01
The   -1.812500e+01
UL    -1.875000e+01
dtype: float64","95    -0.278004
90    -1.778004
100   -2.653004
85    -5.778004
98    -9.153004
dtype: float64",,,,"OL    -3.128163e-07
AL    -1.625000e+01
 OL   -1.637500e+01
The   -1.850000e+01
UL    -1.900000e+01
dtype: float64","95    -0.319556
90    -1.569556
100   -2.819556
85    -5.194556
98    -9.194556
dtype: float64",,,
246,5,360,@###### lol cracker,C.HS_conf,HS90,HS90,HS90,['HS'],['HS'],['HS'],['90'],['90'],['90'],"HS       0.000 
 HS     -17.125
The     -18.375
H       -18.500
Label   -18.500
dtype: float64","85   -0.447584
90   -1.072584
95   -4.072584
75   -6.447584
80   -9.822584
dtype: float64",,,,"HS       0.000 
 HS     -17.125
H       -17.750
Label   -18.125
The     -19.375
dtype: float64","90   -0.739407 
85   -0.739407 
95   -3.114407 
75   -7.239407 
80   -10.239407
dtype: float64",,,,"HS       0.000 
 HS     -17.000
Label   -17.250
H       -18.250
The     -18.375
dtype: float64","85   -0.44985
90   -1.07485
95   -3.94985
75   -6.44985
80   -9.82485
dtype: float64",,,
246,6,1472,"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" &#128563;",A_conf,"OL100, HS100","OL95, HS100","OL100, HS100","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '100']","['95', '100']","['100', '100']","OL    -4.320200e-07
 OL   -1.537500e+01
AL    -1.662500e+01
The   -1.700000e+01
HL    -1.812500e+01
dtype: float64","100   -0.024106 
90    -3.899106 
95    -5.649106 
80    -10.649106
85    -11.524106
dtype: float64",",      0.000 
;     -22.875
 ,    -24.625
，     -25.875
 HS   -26.000
dtype: float64"," HS   -5.512236e-07
 H    -1.525000e+01
HS    -1.525000e+01
 hs   -2.237500e+01
 HB   -2.312500e+01
dtype: float64","100   -0.000644 
95    -7.875644 
90    -8.250644 
99    -13.375644
80    -14.625644
dtype: float64","OL    -4.320200e-07
 OL   -1.537500e+01
AL    -1.662500e+01
The   -1.700000e+01
HL    -1.812500e+01
dtype: float64","100   -0.024583 
90    -3.899583 
95    -5.524583 
80    -10.399583
85    -11.399583
dtype: float64",",     0.000 
;    -23.625
 ,   -25.000
，    -26.750
.    -27.250
dtype: float64"," HS   -4.320200e-07
HS    -1.525000e+01
 H    -1.575000e+01
 hs   -2.250000e+01
 HD   -2.287500e+01
dtype: float64","100   -0.486746
90    -1.111746
95    -3.361746
98    -4.361746
99    -5.236746
dtype: float64","OL    -5.512236e-07
 OL   -1.512500e+01
AL    -1.650000e+01
The   -1.650000e+01
**    -1.800000e+01
dtype: float64","100   -0.018826 
90    -4.143826 
95    -5.893826 
80    -10.768826
85    -11.768826
dtype: float64",",      0.000 
;     -22.875
 ,    -24.625
 HS   -25.750
，     -25.875
dtype: float64"," HS   -5.512236e-07
 H    -1.525000e+01
HS    -1.525000e+01
 hs   -2.225000e+01
 HB   -2.300000e+01
dtype: float64","100   -0.000541 
95    -8.000542 
90    -8.500542 
99    -13.375542
80    -14.750542
dtype: float64"
246,6,1472,"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" &#128563;",B_conf,"HS100, OL100","HS100, OL100","HS100, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['100', '100']","['100', '100']","['100', '100']","HS     -1.936126e-07
 HS    -1.662500e+01
The    -1.937500e+01
H      -2.012500e+01
Here   -2.025000e+01
dtype: float64","100   -0.704144
95    -0.704144
90    -4.579144
99    -7.579144
98    -8.829144
dtype: float64",",     0.000 
;    -20.750
 ,   -22.875
:    -23.750
0    -23.875
dtype: float64"," OL   -4.320200e-07
OL    -1.500000e+01
 O    -1.950000e+01
      -2.125000e+01
 Ol   -2.175000e+01
dtype: float64","100   -0.012935 
90    -4.512935 
95    -6.762935 
80    -7.262935 
85    -10.887935
dtype: float64","HS     -1.936126e-07
 HS    -1.650000e+01
The    -1.937500e+01
H      -2.012500e+01
Here   -2.025000e+01
dtype: float64","100   -0.585575
95    -0.835575
90    -4.710576
99    -7.710576
98    -8.960575
dtype: float64",",     0.000 
;    -19.875
 ,   -23.125
:    -23.500
0    -24.000
dtype: float64"," OL   -4.320200e-07
OL    -1.475000e+01
 O    -1.875000e+01
      -2.087500e+01
 Ol   -2.162500e+01
dtype: float64","100   -0.008657 
90    -4.883657 
80    -7.508657 
95    -7.633657 
85    -11.383657
dtype: float64","HS     -1.936126e-07
 HS    -1.650000e+01
The    -1.937500e+01
H      -2.012500e+01
Here   -2.025000e+01
dtype: float64","100   -0.585575
95    -0.835575
90    -4.710576
99    -7.710576
98    -8.960575
dtype: float64",",     0.000 
;    -20.625
 ,   -22.750
:    -23.500
،    -23.625
dtype: float64"," OL   -4.320200e-07
OL    -1.500000e+01
 O    -1.950000e+01
      -2.100000e+01
 Ol   -2.187500e+01
dtype: float64","100   -0.013091 
90    -4.513091 
95    -6.638091 
80    -7.263091 
85    -10.763090
dtype: float64"
246,6,1472,"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" &#128563;",C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100'],"OL    -0.000925 
NO    -7.000925 
AL    -12.250924
The   -13.000924
H     -13.875924
dtype: float64","100   -0.000403 
95    -8.125403 
90    -9.250403 
99    -11.625403
98    -14.000403
dtype: float64",,,,"OL    -0.001045 
NO    -6.876045 
AL    -12.251045
The   -13.126045
H     -13.376045
dtype: float64","100   -0.000047 
95    -10.250048
90    -11.625048
99    -12.875048
98    -15.500048
dtype: float64",,,,"OL    -0.000499 
NO    -7.625499 
AL    -12.250499
H     -13.500499
The   -13.625499
dtype: float64","100   -0.000012 
95    -11.625011
90    -13.250011
99    -14.000011
98    -16.500011
dtype: float64",,,
246,6,1472,"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" &#128563;",C.HS_conf,HS95,HS95,HS95,['HS'],['HS'],['HS'],['95'],['95'],['95'],"HS      -0.000001 
The     -14.625001
Label   -14.750001
 HS     -15.625001
This    -18.500002
dtype: float64","95   -0.100902 
90   -2.350902 
85   -7.350902 
92   -10.475902
98   -11.475902
dtype: float64",,,,"HS      -7.896310e-07
The     -1.500000e+01
Label   -1.550000e+01
 HS     -1.562500e+01
This    -1.812500e+01
dtype: float64","95   -0.100762 
90   -2.350762 
85   -7.600762 
92   -10.475762
98   -11.350762
dtype: float64",,,,"HS      -0.000001 
The     -14.625001
Label   -14.750001
 HS     -15.625001
This    -18.500002
dtype: float64","95   -0.100829 
90   -2.350829 
85   -7.475829 
92   -10.475829
98   -11.350829
dtype: float64",,,
247,1,1770,@###### y dont u end us monkeys then? U hate us because were better than crackers &amp; I love it. Deep down u know weve done nothin 2 u,A_conf,"OL90, HS95","OL90, HS95","OL95, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '95']","['90', '95']","['95', '90']","OL     -5.512236e-07
The    -1.562500e+01
 OL    -1.562500e+01
AL     -1.687500e+01
Here   -1.775000e+01
dtype: float64","90    -0.343855
95    -1.593855
100   -2.468855
85    -5.843855
80    -8.343855
dtype: float64",",     0.00 
;    -23.75
 ,   -24.50
，    -26.50
.    -27.00
dtype: float64"," HS   -1.936126e-07
 H    -1.650000e+01
HS    -1.750000e+01
 HD   -2.375000e+01
 HB   -2.375000e+01
dtype: float64","95    -0.056910
85    -3.181910
100   -4.931910
90    -5.056910
80    -8.431911
dtype: float64","OL     -5.512236e-07
The    -1.537500e+01
 OL    -1.575000e+01
AL     -1.687500e+01
Here   -1.775000e+01
dtype: float64","90    -0.286728
95    -1.786728
100   -2.536728
85    -6.036728
80    -8.286728
dtype: float64",",     0.000 
;    -23.500
 ,   -24.250
，    -26.250
.    -27.125
dtype: float64"," HS    0.000 
HS    -17.250
 H    -18.000
 HD   -23.250
 HB   -23.375
dtype: float64","95    -0.099523
85    -2.599524
90    -4.349524
100   -4.974524
80    -7.474524
dtype: float64","OL     -4.320200e-07
The    -1.562500e+01
 OL    -1.612500e+01
AL     -1.687500e+01
Here   -1.787500e+01
dtype: float64","90    -0.214655
95    -2.089655
100   -2.714655
85    -5.839655
80    -8.089655
dtype: float64",",     0.000 
;    -23.250
 ,   -24.625
，    -26.375
.    -26.625
dtype: float64"," HS   -4.320200e-07
HS    -1.550000e+01
 H    -1.600000e+01
 HL   -2.212500e+01
 HD   -2.237500e+01
dtype: float64","90    -0.050681
85    -3.425681
100   -4.550681
95    -5.300681
98    -6.925681
dtype: float64"
247,1,1770,@###### y dont u end us monkeys then? U hate us because were better than crackers &amp; I love it. Deep down u know weve done nothin 2 u,B_conf,"HS95, OL90","HS95, OL90","HS90, OL85","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['95', '90']","['95', '90']","['90', '85']","HS      -1.936126e-07
 HS     -1.650000e+01
H       -1.800000e+01
The     -1.912500e+01
Label   -2.000000e+01
dtype: float64","95    -0.392258 
90    -1.142258 
100   -5.517258 
85    -6.642258 
99    -10.767258
dtype: float64",",     0.000 
 ,   -23.875
;    -24.250
،    -26.125
，    -26.375
dtype: float64"," OL   -3.128163e-07
OL    -1.525000e+01
 O    -1.950000e+01
      -2.187500e+01
 Ol   -2.262500e+01
dtype: float64","90    -0.253626
85    -1.628626
80    -3.878626
100   -5.003625
95    -8.003626
dtype: float64","HS    -1.936126e-07
 HS   -1.662500e+01
H     -1.787500e+01
NH    -1.887500e+01
The   -1.900000e+01
dtype: float64","95    -0.58191 
90    -0.83191 
85    -5.70691 
100   -5.95691 
80    -10.83191
dtype: float64",",     0.000 
 ,   -24.125
;    -24.750
،    -26.750
，    -27.000
dtype: float64"," OL   -1.936126e-07
OL    -1.575000e+01
 O    -1.925000e+01
      -2.175000e+01
 Ol   -2.262500e+01
dtype: float64","90    -0.345828
85    -1.345828
80    -3.595828
100   -5.470828
95    -8.220827
dtype: float64","HS    -1.936126e-07
 HS   -1.662500e+01
H     -1.787500e+01
NH    -1.887500e+01
The   -1.900000e+01
dtype: float64","95    -0.58191 
90    -0.83191 
85    -5.70691 
100   -5.95691 
80    -10.83191
dtype: float64",",     0.000 
;    -23.375
 ,   -23.750
.    -25.250
،    -25.250
dtype: float64"," OL    0.00 
OL    -17.75
 O    -22.00
      -24.50
 AL   -25.25
dtype: float64","85    -0.750427
80    -0.875427
100   -3.125427
90    -3.375427
95    -4.000427
dtype: float64"
247,1,1770,@###### y dont u end us monkeys then? U hate us because were better than crackers &amp; I love it. Deep down u know weve done nothin 2 u,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100'],"OL    -0.000002 
AL    -13.750002
The   -15.250002
H     -15.375002
 OL   -15.500002
dtype: float64","100   -0.010172 
95    -4.760172 
90    -6.510172 
99    -10.385173
85    -10.760173
dtype: float64",,,,"OL    -0.000002 
AL    -13.750002
The   -15.375002
 OL   -15.500002
H     -15.625002
dtype: float64","100   -0.009992 
95    -4.759992 
90    -6.634992 
99    -10.384993
85    -10.884993
dtype: float64",,,,"OL    -0.000002 
AL    -14.000002
The   -15.500002
 OL   -15.625002
H     -15.875002
dtype: float64","100   -0.004916 
95    -5.504916 
90    -7.129916 
99    -11.004915
85    -11.379915
dtype: float64",,,
247,1,1770,@###### y dont u end us monkeys then? U hate us because were better than crackers &amp; I love it. Deep down u know weve done nothin 2 u,C.HS_conf,HS90,HS90,HS90,['HS'],['HS'],['HS'],['90'],['90'],['90'],"HS      -0.000008 
Label   -12.375008
The     -12.750008
 HS     -15.250008
This    -15.500008
dtype: float64","90   -0.621560
95   -0.996560
85   -2.371560
92   -8.121559
75   -9.621559
dtype: float64",,,,"HS      -0.000003 
Label   -13.375004
The     -13.500004
 HS     -15.625004
H       -16.125004
dtype: float64","90   -0.604538
95   -1.104538
85   -2.104538
92   -8.104538
75   -9.604538
dtype: float64",,,,"HS      -0.000008 
Label   -12.250008
The     -12.875008
 HS     -15.750008
H       -16.000008
dtype: float64","90   -0.565106
95   -1.315106
85   -1.815106
92   -8.065106
75   -9.690106
dtype: float64",,,
247,2,1742,I can fuck yo bitch and you can't,A_conf,"OL90, NH95","OL90, NH95","OL100, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['100', '95']","OL    -1.936126e-07
 OL   -1.612500e+01
AL    -1.800000e+01
OW    -1.950000e+01
UL    -2.000000e+01
dtype: float64","90    -0.249832
100   -1.874832
95    -2.749832
85    -5.624832
80    -8.874832
dtype: float64",",     0.000 
;    -24.500
 ,   -24.875
,N   -26.000
，    -26.250
dtype: float64"," NH   -6.704273e-07
 NO   -1.425000e+01
NH    -1.800000e+01
 NS   -2.012500e+01
 N    -2.050000e+01
dtype: float64","95    -0.036616
100   -4.036616
85    -4.161616
90    -6.411616
99    -7.786616
dtype: float64","OL    -3.128163e-07
 OL   -1.562500e+01
AL    -1.800000e+01
OW    -1.950000e+01
UL    -1.962500e+01
dtype: float64","90    -0.180697
100   -2.305697
95    -2.805697
85    -5.305697
80    -8.555696
dtype: float64",",     0.000 
;    -24.625
 ,   -25.750
，    -26.875
،    -27.375
dtype: float64"," NH   -9.088346e-07
 NO   -1.400000e+01
NH    -1.850000e+01
 NS   -2.012500e+01
 N    -2.075000e+01
dtype: float64","95    -0.071917
85    -2.946917
100   -4.321918
90    -6.071918
80    -6.946918
dtype: float64","OL    -1.936126e-07
 OL   -1.575000e+01
AL    -1.787500e+01
OW    -1.925000e+01
UL    -1.950000e+01
dtype: float64","90    -0.335125
100   -1.585125
95    -2.585125
85    -5.460125
80    -8.585125
dtype: float64",",     0.000 
;    -24.000
 ,   -25.125
,N   -26.125
，    -26.250
dtype: float64"," NH   -6.704273e-07
 NO   -1.425000e+01
NH    -1.825000e+01
 NS   -2.025000e+01
 N    -2.062500e+01
dtype: float64","90    -0.101055
95    -2.351055
85    -7.226055
100   -9.601055
80    -9.976055
dtype: float64"
247,2,1742,I can fuck yo bitch and you can't,B_conf,"NH90, OL95","NH90, OL95","NH80, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['80', '90']","NH    -5.512236e-07
 NH   -1.462500e+01
Nh    -1.900000e+01
HS    -1.950000e+01
NF    -1.987500e+01
dtype: float64","90   -0.606066
80   -1.106066
85   -2.106066
70   -6.981067
75   -7.481067
dtype: float64",",     0.000 
;    -24.625
 ,   -25.125
，    -26.125
،    -26.375
dtype: float64"," OL    0.000 
OL    -19.500
      -24.500
 O    -25.125
 ol   -26.000
dtype: float64","95    -0.163347
100   -2.163347
90    -3.913347
85    -4.163347
80    -8.413347
dtype: float64","NH    -5.512236e-07
 NH   -1.450000e+01
HS    -1.825000e+01
Nh    -1.962500e+01
NF    -1.962500e+01
dtype: float64","90   -0.515135
80   -1.265135
85   -2.140135
70   -6.640135
75   -7.140135
dtype: float64",",     0.000 
;    -23.875
 ,   -25.250
，    -26.000
.    -26.250
dtype: float64"," OL    0.000 
OL    -20.000
 O    -24.625
      -25.125
 UL   -26.000
dtype: float64","95    -0.145278
100   -2.145278
90    -4.645278
85    -4.770278
80    -9.395278
dtype: float64","NH    -5.512236e-07
 NH   -1.462500e+01
HS    -1.762500e+01
Nh    -1.950000e+01
NF    -1.975000e+01
dtype: float64","90   -0.579016
80   -1.079016
85   -2.329016
70   -6.829016
75   -7.454016
dtype: float64",",     0.000 
;    -24.500
 ,   -25.250
，    -26.375
،    -26.625
dtype: float64"," OL    0.0 
OL    -20.0
      -25.0
 UL   -25.5
 O    -26.0
dtype: float64","90    -0.269433 
100   -2.019433 
95    -2.269433 
85    -9.394433 
99    -13.394433
dtype: float64"
247,2,1742,I can fuck yo bitch and you can't,C.OL_conf,OL95,OL90,OL90,['OL'],['OL'],['OL'],['95'],['90'],['90'],"OL     0.000 
 OL   -17.250
AL    -18.625
OW    -20.250
UL    -20.375
dtype: float64","95    -0.354258
90    -1.854258
100   -1.979258
85    -5.729258
98    -8.604258
dtype: float64",,,,"OL     0.000 
 OL   -17.250
AL    -18.625
OW    -20.125
UL    -20.250
dtype: float64","95    -0.232117
90    -1.732117
100   -3.732117
85    -5.107117
98    -8.857117
dtype: float64",,,,"OL     0.000 
 OL   -17.250
AL    -18.625
OW    -20.125
UL    -20.500
dtype: float64","95    -0.226285
90    -1.726285
100   -4.101285
85    -4.851285
98    -9.101285
dtype: float64",,,
247,2,1742,I can fuck yo bitch and you can't,C.HS_conf,NH85,NH75,NH75,['NH'],['NH'],['NH'],['85'],['75'],['75'],"NH      -0.000064 
Label   -9.750065 
N       -13.625065
The     -13.750065
NF      -13.750065
dtype: float64","75   -0.292045
85   -1.542045
70   -3.292045
90   -6.292045
80   -8.167045
dtype: float64",,,,"NH      -0.000058 
Label   -9.875058 
N       -13.500058
NF      -13.625058
The     -13.750058
dtype: float64","75   -0.296576
85   -1.546576
70   -3.171576
90   -6.546576
80   -8.171576
dtype: float64",,,,"NH      -0.000015 
Label   -11.500015
N       -13.625015
NL      -13.875015
NF      -13.875015
dtype: float64","75   -0.352167
85   -1.352167
70   -3.352167
90   -5.852167
80   -8.227167
dtype: float64",,,
247,3,476,@###### &#128557;&#128557;&#128557;&#128557;&#128557; how u kno im talkin bout you bitch lmfao,A_conf,"OL90, NH95","OL90, NH95","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['90', '95']","OL    -1.936126e-07
 OL   -1.587500e+01
AL    -1.787500e+01
The   -1.825000e+01
OW    -1.950000e+01
dtype: float64","90    -0.060289
85    -3.560289
95    -4.185289
100   -4.435289
80    -5.810289
dtype: float64",",     0.000 
;    -24.250
 ,   -24.250
，    -25.625
،    -26.750
dtype: float64"," NH   -9.088346e-07
 NO   -1.400000e+01
NH    -1.825000e+01
 N    -2.012500e+01
 NS   -2.050000e+01
dtype: float64","95    -0.107753
85    -2.357753
90    -5.357753
100   -6.357753
80    -6.982753
dtype: float64","OL    -3.128163e-07
 OL   -1.587500e+01
AL    -1.700000e+01
The   -1.862500e+01
UL    -1.900000e+01
dtype: float64","90    -0.089243
100   -3.339243
85    -3.589243
95    -3.964243
80    -5.714243
dtype: float64",",     0.000 
;    -24.000
 ,   -24.000
，    -25.375
،    -26.500
dtype: float64"," NH   -0.000002 
 NO   -13.250002
NH    -18.250002
 N    -19.875002
 NS   -20.375002
dtype: float64","95    -0.076521
85    -2.701521
90    -5.576521
100   -6.201521
80    -7.451521
dtype: float64","OL    -1.936126e-07
 OL   -1.600000e+01
AL    -1.800000e+01
The   -1.812500e+01
OW    -1.950000e+01
dtype: float64","90    -0.071147
85    -3.696147
95    -3.821147
100   -3.946147
80    -5.946146
dtype: float64",",     0.000 
;    -24.125
 ,   -24.375
，    -25.750
،    -27.000
dtype: float64"," NH   -9.088346e-07
 NO   -1.400000e+01
NH    -1.825000e+01
 N    -2.012500e+01
 NS   -2.050000e+01
dtype: float64","95    -0.106353
85    -2.356353
90    -5.606353
100   -6.481353
80    -7.106353
dtype: float64"
247,3,476,@###### &#128557;&#128557;&#128557;&#128557;&#128557; how u kno im talkin bout you bitch lmfao,B_conf,"NH90, OL80","NH90, OL95","NH80, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '80']","['90', '95']","['80', '90']","NH    -4.320200e-07
 NH   -1.475000e+01
HS    -1.725000e+01
Nh    -1.875000e+01
NF    -1.912500e+01
dtype: float64","90   -0.373984
85   -1.373984
80   -2.873984
75   -6.873984
70   -6.998984
dtype: float64",",     0.000 
;    -24.000
 ,   -24.125
，    -25.125
،    -25.750
dtype: float64"," OL    0.000 
OL    -19.500
      -23.875
 O    -24.500
 UL   -25.500
dtype: float64","85    -0.76904
90    -1.39404
95    -1.89404
80    -2.26904
100   -3.39404
dtype: float64","NH    -6.704273e-07
 NH   -1.487500e+01
HS    -1.550000e+01
Nh    -1.875000e+01
NF    -1.900000e+01
dtype: float64","90   -0.473224
85   -1.473224
80   -1.973224
70   -5.348224
75   -5.598224
dtype: float64",",     0.000 
;    -23.625
 ,   -24.500
，    -25.250
،    -26.000
dtype: float64"," OL    0.000 
OL    -19.750
 O    -24.375
      -24.500
 OC   -25.375
dtype: float64","95    -1.1946
90    -1.3196
85    -1.3196
100   -2.0696
80    -3.3196
dtype: float64","NH    -0.000001 
HS    -14.250001
 NH   -15.000001
NS    -18.750002
Nh    -18.750002
dtype: float64","90   -0.415923
85   -1.415923
80   -2.415923
70   -5.415923
75   -5.665923
dtype: float64",",     0.000 
;    -23.750
 ,   -24.000
，    -25.125
:    -25.250
dtype: float64"," OL    0.000 
OL    -19.500
      -24.750
 O    -25.000
 ol   -25.375
dtype: float64","90    -0.036623 
100   -3.661623 
95    -4.786623 
85    -6.286623 
80    -10.036623
dtype: float64"
247,3,476,@###### &#128557;&#128557;&#128557;&#128557;&#128557; how u kno im talkin bout you bitch lmfao,C.OL_conf,OL85,OL95,OL90,['OL'],['OL'],['OL'],['85'],['95'],['90'],"OL    -1.936126e-07
The   -1.625000e+01
 OL   -1.675000e+01
AL    -1.812500e+01
UL    -1.975000e+01
dtype: float64","90    -0.785282
95    -0.785282
85    -2.660282
100   -4.035282
80    -8.035282
dtype: float64",,,,"OL    -1.936126e-07
The   -1.637500e+01
 OL   -1.675000e+01
AL    -1.812500e+01
UL    -1.987500e+01
dtype: float64","95    -0.577835
90    -1.077835
100   -2.952835
85    -3.077835
80    -8.577835
dtype: float64",,,,"OL    -1.936126e-07
 OL   -1.650000e+01
The   -1.675000e+01
AL    -1.775000e+01
UL    -1.962500e+01
dtype: float64","95    -0.666351
90    -0.916351
85    -2.541351
100   -4.916351
80    -8.166351
dtype: float64",,,
247,3,476,@###### &#128557;&#128557;&#128557;&#128557;&#128557; how u kno im talkin bout you bitch lmfao,C.HS_conf,NH75,NH75,NH75,['NH'],['NH'],['NH'],['75'],['75'],['75'],"NH      -0.000015 
Label   -12.375015
The     -12.875015
Based   -13.250015
 NH     -13.250015
dtype: float64","75   -0.135204
70   -2.385204
85   -3.385204
90   -8.260204
65   -9.010204
dtype: float64",,,,"NH    -0.00001 
The   -12.87501
N     -13.12501
 NH   -13.37501
NF    -13.87501
dtype: float64","75   -0.186119
70   -1.936119
85   -3.686119
90   -8.561119
65   -8.811119
dtype: float64",,,,"NH      -0.000014 
N       -12.375014
The     -12.750014
 NH     -13.375014
Based   -13.625014
dtype: float64","75   -0.18619
70   -1.93619
85   -3.68619
90   -8.18619
65   -8.81119
dtype: float64",,,
247,4,1883,RT @###### side hoes shall only eat side dishes fo ye are what ye eats-traprinthions 10:17,A_conf,"OL70, NH90","OL70, NH90","OL80, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['70', '90']","['70', '90']","['80', '90']","OL    -0.001930 
NO    -6.251930 
AL    -15.376929
NL    -15.501929
 OL   -15.751929
dtype: float64","70   -0.663293
80   -1.163293
90   -2.538293
75   -2.913293
85   -3.538293
dtype: float64",",     0.000 
;    -23.250
 ,   -23.500
,N   -24.000
，    -24.625
dtype: float64"," NH   -4.320200e-07
 NO   -1.475000e+01
NH    -1.875000e+01
 NS   -2.037500e+01
 HS   -2.112500e+01
dtype: float64","90    -0.030154 
95    -3.530154 
85    -7.905154 
100   -10.405154
80    -12.530154
dtype: float64","OL    -0.000912 
NO    -7.000912 
AL    -15.500912
 OL   -16.125912
Ol    -16.250912
dtype: float64","70   -0.59876
80   -1.22376
75   -2.47376
90   -3.22376
85   -3.72376
dtype: float64",",     0.000 
;    -23.500
 ,   -23.750
,N   -24.500
，    -24.875
dtype: float64"," NH   -5.512236e-07
 NO   -1.450000e+01
NH    -1.875000e+01
 NS   -1.975000e+01
 HS   -1.975000e+01
dtype: float64","90    -0.038394 
95    -3.288394 
85    -8.038394 
100   -10.538394
80    -12.788394
dtype: float64","OL    -0.000627 
NO    -7.375627 
AL    -15.625628
 OL   -15.750628
Ol    -16.375628
dtype: float64","70   -0.862762
80   -0.987762
75   -2.487761
90   -2.612761
85   -3.112761
dtype: float64",",     0.000 
;    -24.125
 ,   -24.375
,N   -24.625
，    -24.875
dtype: float64"," NH   -0.000002 
 NO   -13.250002
NH    -18.375002
 NS   -19.625002
 N    -20.375002
dtype: float64","90    -0.31346 
95    -1.31346 
100   -9.18846 
85    -9.31346 
98    -12.81346
dtype: float64"
247,4,1883,RT @###### side hoes shall only eat side dishes fo ye are what ye eats-traprinthions 10:17,B_conf,"NH90, OL80","NH90, OL70","NH90, OL70","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '80']","['90', '70']","['90', '70']","NH    -5.512236e-07
 NH   -1.462500e+01
The   -1.850000e+01
HS    -1.862500e+01
Nh    -1.925000e+01
dtype: float64","90    -0.030566 
85    -4.030566 
95    -4.405566 
80    -9.155565 
100   -10.655565
dtype: float64",",     0.000 
 ,   -24.375
;    -25.000
，    -25.500
،    -25.875
dtype: float64"," OL   -0.000075 
 NO   -9.500075 
 NL   -16.000074
OL    -17.000074
 NH   -17.875074
dtype: float64","80   -1.089812
70   -1.089812
85   -1.464812
75   -2.464812
90   -4.964812
dtype: float64","NH    -4.320200e-07
 NH   -1.487500e+01
Nh    -1.950000e+01
HS    -1.975000e+01
The   -2.000000e+01
dtype: float64","90    -0.030553 
95    -4.030553 
85    -4.405553 
80    -9.405553 
100   -10.280553
dtype: float64",",     0.000 
 ,   -24.500
;    -24.750
，    -25.250
،    -26.125
dtype: float64"," OL   -0.000096 
 NO   -9.250096 
 NL   -15.625096
 NH   -17.000097
OL    -17.125097
dtype: float64","70   -1.022952
80   -1.272952
85   -1.397952
75   -2.272952
90   -5.022952
dtype: float64","NH    -4.320200e-07
 NH   -1.487500e+01
HS    -1.925000e+01
Nh    -1.925000e+01
The   -1.950000e+01
dtype: float64","90    -0.030553 
95    -4.030553 
85    -4.405553 
80    -9.405553 
100   -10.280553
dtype: float64",",     0.000 
 ,   -24.500
;    -24.750
，    -25.250
،    -26.125
dtype: float64"," OL   -0.000036 
 NO   -10.250035
 NL   -16.375036
OL    -17.375036
 O    -18.000036
dtype: float64","70   -1.047281
80   -1.297281
85   -1.297281
75   -2.422281
90   -4.797281
dtype: float64"
247,4,1883,RT @###### side hoes shall only eat side dishes fo ye are what ye eats-traprinthions 10:17,C.OL_conf,NO100,NO100,NO100,['NO'],['NO'],['NO'],['100'],['100'],['100'],"NO     0.000 
No    -17.375
OL    -18.000
 NO   -18.375
The   -20.500
dtype: float64","100   -0.051001
95    -3.426001
90    -5.176001
0     -5.301001
80    -6.051001
dtype: float64",,,,"NO     0.000 
No    -17.375
OL    -18.000
 NO   -18.375
The   -20.500
dtype: float64","100   -0.051001
95    -3.426001
90    -5.176001
0     -5.301001
80    -6.051001
dtype: float64",,,,"NO    -1.936126e-07
No    -1.725000e+01
OL    -1.812500e+01
 NO   -1.825000e+01
The   -2.000000e+01
dtype: float64","100       -0.538778
<|end|>   -1.163778
95        -2.788778
0         -4.288778
90        -4.413778
dtype: float64",,,
