batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_Token1,R1_Token2,R1_Token3,R2_Token1,R2_Token2,R2_Token3,R3_Token1,R3_Token2,R3_Token3
203,3,893,Welding with your shirt off is the redneck version of tanning lol,C.OL,OL,NO,OL,OL,NO,OL,"OL    -0.038041 
NO    -3.288042 
No    -16.788042
 OL   -17.163042
Ol    -17.538042
dtype: float64",",     0.000 
;    -23.250
 ,   -23.625
,N   -23.875
，    -24.750
dtype: float64",,"OL   -0.251930 
NO   -1.501930 
No   -15.751929
NL   -16.501930
Ol   -16.751930
dtype: float64",",     0.000 
;    -23.250
 ,   -23.625
,N   -23.875
，    -24.750
dtype: float64",,"OL    -0.038041 
NO    -3.288042 
No    -16.788042
 OL   -17.163042
Ol    -17.538042
dtype: float64",",     0.000 
;    -23.250
 ,   -23.625
,N   -23.875
，    -24.750
dtype: float64",
203,4,2333,"RT ""@###### Wow do we have another faggot? &#8220;@###### TIMAtheRACER wow do we have another Cam hater? lol&#8221;""&gt;&gt; dat dude is nice",A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL    -1.936126e-07
 OL   -1.637500e+01
AL    -1.687500e+01
HL    -1.700000e+01
OW    -1.825000e+01
dtype: float64",",       0.000 
 ,     -23.500
;      -23.625
:      -24.125
 and   -24.625
dtype: float64"," HS   -1.936126e-07
 NH   -1.675000e+01
 H    -1.850000e+01
HS    -1.875000e+01
 HH   -1.937500e+01
dtype: float64","OL    -1.936126e-07
 OL   -1.650000e+01
HL    -1.712500e+01
AL    -1.737500e+01
OW    -1.837500e+01
dtype: float64",",       0.0 
;      -23.5
 ,     -23.5
:      -24.0
 and   -24.5
dtype: float64"," HS    0.000 
 NH   -18.750
HS    -19.000
 H    -19.375
 HH   -20.875
dtype: float64","OL    -1.936126e-07
 OL   -1.637500e+01
HL    -1.712500e+01
AL    -1.737500e+01
The   -1.837500e+01
dtype: float64",",     0.000 
;    -22.750
:    -23.125
 ,   -23.250
，    -24.375
dtype: float64"," HS   -1.936126e-07
 NH   -1.625000e+01
HS    -1.850000e+01
 H    -1.912500e+01
 HH   -2.025000e+01
dtype: float64"
203,4,2333,"RT ""@###### Wow do we have another faggot? &#8220;@###### TIMAtheRACER wow do we have another Cam hater? lol&#8221;""&gt;&gt; dat dude is nice",B,"HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS    -1.936126e-07
 HS   -1.637500e+01
H     -1.800000e+01
HL    -1.887500e+01
HF    -1.900000e+01
dtype: float64",",       0.000 
 ,     -22.250
;      -24.000
:      -24.125
 and   -24.375
dtype: float64"," OL    0.000 
OL    -19.375
 HL   -19.375
 AL   -21.625
 OH   -22.250
dtype: float64","HS    -1.936126e-07
 HS   -1.625000e+01
H     -1.850000e+01
HL    -1.912500e+01
HF    -1.937500e+01
dtype: float64",",       0.000 
 ,     -22.000
;      -23.750
:      -24.125
 and   -24.250
dtype: float64"," OL    0.000 
OL    -19.375
 HL   -20.750
 AL   -22.125
 O    -23.125
dtype: float64","HS    -1.936126e-07
 HS   -1.625000e+01
H     -1.850000e+01
HL    -1.912500e+01
HF    -1.937500e+01
dtype: float64",",       0.000 
 ,     -22.000
;      -23.750
:      -24.125
 and   -24.250
dtype: float64"," OL    0.000 
OL    -19.375
 HL   -20.000
 AL   -21.625
 OH   -22.375
dtype: float64"
203,4,2333,"RT ""@###### Wow do we have another faggot? &#8220;@###### TIMAtheRACER wow do we have another Cam hater? lol&#8221;""&gt;&gt; dat dude is nice",C.HS,HS,HS,HS,HS,HS,HS,"HS      -1.936126e-07
 HS     -1.625000e+01
Label   -1.675000e+01
HH      -1.900000e+01
HM      -1.925000e+01
dtype: float64",",       0.000 
 ,     -22.000
;      -23.750
:      -24.125
 and   -24.250
dtype: float64",,"HS      -1.936126e-07
 HS     -1.662500e+01
Label   -1.875000e+01
HH      -1.950000e+01
HM      -1.950000e+01
dtype: float64",",       0.000 
 ,     -22.000
;      -23.750
:      -24.125
 and   -24.250
dtype: float64",,"HS      -1.936126e-07
 HS     -1.625000e+01
Label   -1.725000e+01
HH      -1.912500e+01
HM      -1.925000e+01
dtype: float64",",       0.000 
 ,     -22.000
;      -23.750
:      -24.125
 and   -24.250
dtype: float64",
203,4,2333,"RT ""@###### Wow do we have another faggot? &#8220;@###### TIMAtheRACER wow do we have another Cam hater? lol&#8221;""&gt;&gt; dat dude is nice",C.OL,OL,OL,OL,OL,OL,OL,"OL    -0.000008 
NO    -11.750009
YES   -15.875009
 OL   -16.125008
AL    -16.250008
dtype: float64",",       0.000 
 ,     -22.000
;      -23.750
:      -24.125
 and   -24.250
dtype: float64",,"OL    -0.000012 
NO    -11.375011
YES   -15.750011
 OL   -16.250011
AL    -16.375011
dtype: float64",",       0.000 
 ,     -22.000
;      -23.750
:      -24.125
 and   -24.250
dtype: float64",,"OL    -0.000012 
NO    -11.375011
YES   -15.750011
 OL   -16.250011
AL    -16.375011
dtype: float64",",       0.000 
 ,     -22.000
;      -23.750
:      -24.125
 and   -24.250
dtype: float64",
203,5,2733,Whoops bought snuggly hideous fuzzy boots because it's cold as balls all of a sudden,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO   -0.023269 
OL   -3.773269 
NH   -10.773269
NL   -13.273269
No   -15.523269
dtype: float64",",     0.000 
,N   -22.000
 ,   -22.125
，    -24.250
;    -24.500
dtype: float64"," NH   -0.000017 
 NO   -11.000017
NH    -18.750017
 NM   -20.500017
 N    -21.000017
dtype: float64","NO    -0.000924 
OL    -7.000924 
NH    -11.375924
NL    -14.375924
 NO   -15.750924
dtype: float64",",     0.000 
 ,   -22.000
,N   -22.625
，    -24.625
;    -25.000
dtype: float64"," NH   -0.000123 
 NO   -9.000123 
 N    -19.500124
NH    -19.750124
 NM   -20.875124
dtype: float64","NO   -0.001936 
OL   -6.251936 
NH   -12.001936
NL   -14.376936
No   -15.751936
dtype: float64",",     0.000 
 ,   -21.875
,N   -22.500
，    -24.500
;    -25.000
dtype: float64"," NH   -0.000261 
 NO   -8.250261 
 N    -19.250261
NH    -19.750261
 NM   -21.125261
dtype: float64"
203,5,2733,Whoops bought snuggly hideous fuzzy boots because it's cold as balls all of a sudden,B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    -1.936126e-07
 NH   -1.625000e+01
NO    -1.987500e+01
Nh    -2.100000e+01
N     -2.125000e+01
dtype: float64",",     0.000 
,N   -23.000
;    -23.625
 ,   -23.750
，    -24.875
dtype: float64"," NO   -0.001175 
 NH   -6.751174 
 OL   -12.501175
 NL   -14.376175
NO    -18.251175
dtype: float64","NH    -1.936126e-07
 NH   -1.625000e+01
NO    -1.987500e+01
Nh    -2.100000e+01
N     -2.125000e+01
dtype: float64",",     0.000 
,N   -23.000
;    -23.625
 ,   -23.750
，    -24.875
dtype: float64"," NO   -0.001175 
 NH   -6.751174 
 OL   -12.501175
 NL   -14.376175
NO    -18.251175
dtype: float64","NH    -1.936126e-07
 NH   -1.625000e+01
NO    -1.987500e+01
Nh    -2.100000e+01
N     -2.125000e+01
dtype: float64",",     0.000 
,N   -23.000
;    -23.625
 ,   -23.750
，    -24.875
dtype: float64"," NO   -0.001175 
 NH   -6.751174 
 OL   -12.501175
 NL   -14.376175
NO    -18.251175
dtype: float64"
203,5,2733,Whoops bought snuggly hideous fuzzy boots because it's cold as balls all of a sudden,C.HS,NH,NH,NH,NH,NH,NH,"NH    -4.320200e-07
 NH   -1.500000e+01
Nh    -1.887500e+01
NM    -1.887500e+01
N     -1.950000e+01
dtype: float64",",     0.000 
,N   -23.000
;    -23.625
 ,   -23.750
，    -24.875
dtype: float64",,"NH    -4.320200e-07
 NH   -1.500000e+01
NM    -1.900000e+01
NL    -2.012500e+01
Nh    -2.025000e+01
dtype: float64",",     0.000 
,N   -23.000
;    -23.625
 ,   -23.750
，    -24.875
dtype: float64",,"NH    -3.128163e-07
 NH   -1.512500e+01
Nh    -1.887500e+01
NM    -1.900000e+01
N     -1.962500e+01
dtype: float64",",     0.000 
,N   -23.000
;    -23.625
 ,   -23.750
，    -24.875
dtype: float64",
203,5,2733,Whoops bought snuggly hideous fuzzy boots because it's cold as balls all of a sudden,C.OL,NO,NO,NO,NO,NO,NO,"NO     0.000 
 NO   -17.250
No    -20.500
.NO   -21.000
_NO   -21.625
dtype: float64",",     0.000 
,N   -23.000
;    -23.625
 ,   -23.750
，    -24.875
dtype: float64",,"NO     0.000 
 NO   -17.125
No    -20.375
OL    -20.750
.NO   -21.000
dtype: float64",",     0.000 
,N   -23.000
;    -23.625
 ,   -23.750
，    -24.875
dtype: float64",,"NO     0.000 
 NO   -16.875
No    -20.250
.NO   -20.500
_NO   -21.000
dtype: float64",",     0.000 
,N   -23.000
;    -23.625
 ,   -23.750
，    -24.875
dtype: float64",
203,6,2923,"@###### why did they add your name all ghetto like that? Looks like they used label maker, lol!",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    -1.936126e-07
NO    -1.637500e+01
 OL   -1.675000e+01
AL    -1.800000e+01
OH    -1.837500e+01
dtype: float64",",     0.000 
;    -23.750
:    -23.875
 ,   -24.375
,N   -25.000
dtype: float64"," NH   -0.00071 
 NO   -7.25071 
 N    -15.62571
 HS   -16.12571
 NS   -16.37571
dtype: float64","OL    -1.936126e-07
 OL   -1.675000e+01
OH    -1.750000e+01
NO    -1.762500e+01
HL    -1.837500e+01
dtype: float64",",     0.000 
:    -23.625
 ,   -23.750
;    -24.000
，    -25.000
dtype: float64"," NH   -0.001171 
 NO   -6.751171 
 N    -15.376171
 NS   -16.251171
 HS   -16.251171
dtype: float64","OL    -1.936126e-07
 OL   -1.662500e+01
NO    -1.712500e+01
OH    -1.800000e+01
AL    -1.837500e+01
dtype: float64",",     0.000 
:    -23.750
 ,   -23.750
;    -24.125
，    -25.000
dtype: float64"," NH   -0.00071 
 NO   -7.25071 
 N    -15.75071
 NS   -16.50071
 HS   -17.12571
dtype: float64"
203,6,2923,"@###### why did they add your name all ghetto like that? Looks like they used label maker, lol!",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    -0.000917 
HS    -7.000917 
 NH   -13.500917
NO    -13.625917
HN    -13.625917
dtype: float64",",     0.00 
;    -23.00
 ,   -23.75
，    -24.75
،    -25.00
dtype: float64"," OL    0.000 
OL    -19.500
 HL   -21.625
 O    -22.625
 OH   -23.500
dtype: float64","NH    -0.000917 
HS    -7.000917 
 NH   -13.500917
NO    -13.625917
HN    -13.625917
dtype: float64",",     0.000 
;    -23.000
 ,   -23.750
，    -24.875
،    -25.000
dtype: float64"," OL    0.000 
OL    -19.250
 HL   -21.375
 O    -22.500
 OH   -23.250
dtype: float64","NH    -0.000917 
HS    -7.000917 
 NH   -13.500917
NO    -13.625917
HN    -13.625917
dtype: float64",",     0.000 
;    -23.000
 ,   -23.750
，    -24.875
،    -25.000
dtype: float64"," OL    0.000 
OL    -19.250
 HL   -21.375
 O    -22.500
 OH   -23.250
dtype: float64"
203,6,2923,"@###### why did they add your name all ghetto like that? Looks like they used label maker, lol!",C.HS,HS,NH,NH,HS,NH,NH,"HS   -0.126967 
NH   -2.126967 
NS   -11.376966
HN   -11.501966
H    -12.001966
dtype: float64",",     0.000 
;    -23.000
 ,   -23.750
，    -24.875
،    -25.000
dtype: float64",,"HS   -0.474147 
NH   -0.974147 
NS   -10.724147
HN   -10.974147
H    -11.974147
dtype: float64",",     0.000 
;    -23.000
 ,   -23.750
，    -24.875
،    -25.000
dtype: float64",,"NH   -0.126978 
HS   -2.126978 
NS   -11.001978
N    -11.626978
HN   -11.626978
dtype: float64",",     0.000 
;    -23.000
 ,   -23.750
，    -24.875
،    -25.000
dtype: float64",
203,6,2923,"@###### why did they add your name all ghetto like that? Looks like they used label maker, lol!",C.OL,OL,OL,OL,OL,OL,OL,"OL    -0.008615 
NO    -4.758615 
AL    -15.383615
 OL   -15.633615
Ol    -16.383615
dtype: float64",",     0.000 
;    -23.000
 ,   -23.750
，    -24.875
،    -25.000
dtype: float64",,"OL    -0.008615 
NO    -4.758615 
AL    -15.383615
 OL   -15.633615
Ol    -16.383615
dtype: float64",",     0.000 
;    -23.000
 ,   -23.750
，    -24.875
،    -25.000
dtype: float64",,"OL    -0.008615 
NO    -4.758615 
AL    -15.383615
 OL   -15.633615
Ol    -16.383615
dtype: float64",",     0.000 
;    -23.000
 ,   -23.750
，    -24.875
،    -25.000
dtype: float64",
204,1,1211,RT @###### You can only call the Janoskians faggots if you're a Janoskianator,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL    -1.936126e-07
 OL   -1.662500e+01
AL    -1.812500e+01
The   -1.925000e+01
HL    -1.962500e+01
dtype: float64",",     0.000 
;    -23.625
 ,   -24.250
:    -24.750
，    -25.250
dtype: float64"," HS   -0.079011 
 NH   -2.579011 
 NO   -9.204011 
 NS   -11.704011
 H    -12.079011
dtype: float64","OL    -1.936126e-07
 OL   -1.687500e+01
HL    -1.787500e+01
AL    -1.812500e+01
OH    -1.887500e+01
dtype: float64",",     0.000 
 ,   -23.750
;    -24.500
，    -25.125
,,   -26.000
dtype: float64"," HS   -0.004087 
 NH   -5.504087 
 NO   -12.504086
 H    -13.129086
 NS   -13.879086
dtype: float64","OL    -1.936126e-07
 OL   -1.687500e+01
HL    -1.787500e+01
AL    -1.812500e+01
OH    -1.887500e+01
dtype: float64",",     0.000 
 ,   -23.750
;    -24.375
，    -25.125
,,   -25.875
dtype: float64"," HS   -0.004093 
 NH   -5.504093 
 NO   -11.754093
 H    -12.879093
 NS   -13.504093
dtype: float64"
204,1,1211,RT @###### You can only call the Janoskians faggots if you're a Janoskianator,B,"HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS    -0.000558 
NH    -7.500558 
H     -12.750558
 HS   -13.875558
HL    -14.750558
dtype: float64",",       0.000 
 ,     -21.625
 and   -24.000
;      -24.250
:      -24.875
dtype: float64"," OL    0.000 
OL    -18.875
 HL   -19.250
 NL   -21.125
 OH   -21.375
dtype: float64","HS    -0.000558 
NH    -7.500558 
H     -12.750558
 HS   -13.875558
HL    -14.750558
dtype: float64",",       0.000 
 ,     -21.625
 and   -24.000
;      -24.250
:      -24.875
dtype: float64"," OL    0.000 
OL    -18.875
 HL   -19.000
 NL   -21.125
 OH   -21.250
dtype: float64","HS    -0.001336 
NH    -6.626336 
H     -12.126335
 HS   -13.501335
HL    -14.251335
dtype: float64",",       0.000 
 ,     -21.625
;      -24.000
:      -24.250
 and   -24.375
dtype: float64"," OL    0.000 
 HL   -18.375
OL    -18.750
 NL   -20.125
 OH   -20.625
dtype: float64"
204,1,1211,RT @###### You can only call the Janoskians faggots if you're a Janoskianator,C.HS,HS,HS,HS,HS,HS,HS,"HS      -0.000002 
NH      -13.500002
 HS     -16.250002
Label   -17.500002
HF      -17.750002
dtype: float64",",       0.000 
 ,     -21.625
;      -24.000
:      -24.250
 and   -24.375
dtype: float64",,"HS      -0.000001 
NH      -13.875001
 HS     -16.375002
Label   -17.750002
HF      -17.875002
dtype: float64",",       0.000 
 ,     -21.625
;      -24.000
:      -24.250
 and   -24.375
dtype: float64",,"HS    -0.000013 
NH    -11.250013
 HS   -16.250013
HH    -16.875013
HF    -16.875013
dtype: float64",",       0.000 
 ,     -21.625
;      -24.000
:      -24.250
 and   -24.375
dtype: float64",
204,1,1211,RT @###### You can only call the Janoskians faggots if you're a Janoskianator,C.OL,OL,OL,OL,OL,OL,OL,"OL    -0.000005 
NO    -12.250005
AL    -16.250006
 OL   -16.500006
YES   -17.750006
dtype: float64",",       0.000 
 ,     -21.625
;      -24.000
:      -24.250
 and   -24.375
dtype: float64",,"OL    -0.000005 
NO    -12.250005
AL    -16.250006
 OL   -16.500006
YES   -17.750006
dtype: float64",",       0.000 
 ,     -21.625
;      -24.000
:      -24.250
 and   -24.375
dtype: float64",,"OL    -0.000005 
NO    -12.250005
AL    -16.250006
 OL   -16.500006
YES   -17.750006
dtype: float64",",       0.000 
 ,     -21.625
;      -24.000
:      -24.250
 and   -24.375
dtype: float64",
204,2,2356,Stuck up serious bitches are possibly the worst type of girls. Ever.,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    -1.936126e-07
 OL   -1.625000e+01
AL    -1.900000e+01
OW    -2.000000e+01
UL    -2.037500e+01
dtype: float64",",     0.000 
 ,   -24.000
;    -24.125
:    -24.250
，    -25.250
dtype: float64"," NH   -0.000004 
 NO   -12.500004
NH    -18.625004
 NM   -20.375004
 N    -20.875004
dtype: float64","OL    -1.936126e-07
 OL   -1.625000e+01
AL    -1.900000e+01
OW    -2.000000e+01
UL    -2.037500e+01
dtype: float64",",     0.000 
;    -23.125
:    -23.250
 ,   -23.250
，    -24.875
dtype: float64"," NH   -0.000005 
 NO   -12.250005
NH    -18.500006
 NM   -20.125006
 N    -20.750006
dtype: float64","OL     0.00 
 OL   -17.00
AL    -19.50
OW    -20.25
UL    -21.00
dtype: float64",",     0.000 
 ,   -23.625
:    -24.000
;    -24.000
，    -25.125
dtype: float64"," NH   -0.000013 
 NO   -11.250013
NH    -18.125013
 NM   -20.125013
 N    -20.250013
dtype: float64"
204,2,2356,Stuck up serious bitches are possibly the worst type of girls. Ever.,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    -3.128163e-07
 NH   -1.550000e+01
HS    -1.850000e+01
Nh    -1.962500e+01
NO    -1.987500e+01
dtype: float64",",     0.000 
;    -24.000
 ,   -24.125
،    -24.625
，    -24.625
dtype: float64"," OL    0.000 
OL    -20.250
 O    -23.500
 HL   -24.875
 ol   -25.375
dtype: float64","NH    -0.000001 
HS    -14.000001
 NH   -15.000001
Nh    -18.875002
NS    -19.125002
dtype: float64",",     0.000 
;    -23.750
 ,   -23.875
，    -25.125
،    -25.125
dtype: float64"," OL    0.00 
OL    -20.25
 O    -23.75
 ol   -25.50
 HL   -25.50
dtype: float64","NH    -0.000001 
HS    -14.000001
 NH   -15.000001
Nh    -18.875002
NS    -19.125002
dtype: float64",",     0.000 
;    -23.750
 ,   -23.875
，    -25.125
،    -25.125
dtype: float64"," OL    0.000 
OL    -20.250
 O    -23.750
 ol   -25.375
 HL   -25.500
dtype: float64"
204,2,2356,Stuck up serious bitches are possibly the worst type of girls. Ever.,C.HS,NH,NH,NH,NH,NH,NH,"NH    -0.000012 
N     -12.125011
HS    -12.625011
 NH   -14.000011
NF    -14.375011
dtype: float64",",     0.000 
;    -23.750
 ,   -23.875
，    -25.125
،    -25.125
dtype: float64",,"NH    -0.000012 
N     -12.125011
HS    -12.625011
 NH   -14.000011
NF    -14.375011
dtype: float64",",     0.000 
;    -23.750
 ,   -23.875
，    -25.125
،    -25.125
dtype: float64",,"NH    -0.000007 
HS    -12.125008
N     -14.500008
 NH   -14.625008
NS    -14.750008
dtype: float64",",     0.000 
;    -23.750
 ,   -23.875
，    -25.125
،    -25.125
dtype: float64",
204,2,2356,Stuck up serious bitches are possibly the worst type of girls. Ever.,C.OL,OL,OL,OL,OL,OL,OL,"OL     0.00 
 OL   -18.00
AL    -20.50
OW    -21.00
UL    -21.75
dtype: float64",",     0.000 
;    -23.750
 ,   -23.875
，    -25.125
،    -25.125
dtype: float64",,"OL     0.000 
 OL   -17.875
AL    -20.250
OW    -20.875
NO    -21.500
dtype: float64",",     0.000 
;    -23.750
 ,   -23.875
，    -25.125
،    -25.125
dtype: float64",,"OL     0.000 
 OL   -18.500
AL    -20.500
OW    -21.375
NO    -21.625
dtype: float64",",     0.000 
;    -23.750
 ,   -23.875
，    -25.125
،    -25.125
dtype: float64",
204,3,1033,"""Who the fuck you callin jiggaboo, nigga?!""",A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL    -1.936126e-07
 OL   -1.712500e+01
AL    -1.762500e+01
UL    -2.000000e+01
OW    -2.037500e+01
dtype: float64",",     0.000 
 ,   -23.875
;    -24.375
，    -24.500
,,   -26.000
dtype: float64"," HS   -1.936126e-07
HS    -1.600000e+01
 H    -1.925000e+01
 HC   -2.325000e+01
 hs   -2.400000e+01
dtype: float64","OL     0.000 
 OL   -17.375
AL    -17.875
UL    -20.250
OW    -20.750
dtype: float64",",     0.000 
;    -23.375
 ,   -23.875
，    -24.375
،    -25.750
dtype: float64"," HS   -1.936126e-07
HS    -1.575000e+01
 H    -1.937500e+01
 hs   -2.375000e+01
 HC   -2.375000e+01
dtype: float64","OL     0.000 
 OL   -17.250
AL    -17.875
UL    -20.000
OW    -20.500
dtype: float64",",     0.000 
;    -22.750
，    -24.125
 ,   -24.125
,,   -25.500
dtype: float64"," HS    0.000 
HS    -18.250
 H    -22.000
 HC   -22.375
 HT   -23.000
dtype: float64"
204,3,1033,"""Who the fuck you callin jiggaboo, nigga?!""",B,"HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS    -1.936126e-07
 HS   -1.662500e+01
H     -1.962500e+01
HL    -2.012500e+01
HF    -2.062500e+01
dtype: float64",",       0.000 
 ,     -22.750
;      -24.125
 and   -25.250
:      -25.500
dtype: float64"," OL    0.00 
 HS   -17.00
 HL   -17.75
OL    -18.50
 OH   -21.75
dtype: float64","HS    -1.936126e-07
 HS   -1.625000e+01
HL    -1.975000e+01
H     -2.000000e+01
HF    -2.075000e+01
dtype: float64",",       0.000 
 ,     -22.375
;      -23.625
 and   -24.875
:      -24.875
dtype: float64"," OL    0.00 
OL    -18.75
 HS   -18.75
 HL   -18.75
 OH   -22.50
dtype: float64","HS    -1.936126e-07
 HS   -1.625000e+01
HL    -1.975000e+01
H     -2.000000e+01
HF    -2.075000e+01
dtype: float64",",       0.000 
 ,     -22.375
;      -23.625
 and   -24.875
:      -25.000
dtype: float64"," OL    0.000 
 HS   -18.250
 HL   -18.500
OL    -18.750
 OH   -22.375
dtype: float64"
204,3,1033,"""Who the fuck you callin jiggaboo, nigga?!""",C.HS,HS,HS,HS,HS,HS,HS,"HS     0.000 
 HS   -17.625
HH    -21.875
HF    -21.875
HL    -22.375
dtype: float64",",       0.000 
 ,     -22.375
;      -23.625
 and   -24.875
:      -25.000
dtype: float64",,"HS     0.000 
 HS   -17.625
HH    -21.875
HF    -21.875
HL    -22.375
dtype: float64",",       0.000 
 ,     -22.375
;      -23.625
 and   -24.875
:      -25.000
dtype: float64",,"HS     0.000 
 HS   -17.500
HM    -22.125
HF    -22.125
GS    -22.250
dtype: float64",",       0.000 
 ,     -22.375
;      -23.625
 and   -24.875
:      -25.000
dtype: float64",
204,3,1033,"""Who the fuck you callin jiggaboo, nigga?!""",C.OL,OL,OL,OL,OL,OL,OL,"OL    -0.000059 
NO    -9.750059 
YES   -15.375059
 OL   -16.500059
AL    -16.625059
dtype: float64",",       0.000 
 ,     -22.375
;      -23.625
 and   -24.875
:      -25.000
dtype: float64",,"OL    -0.000059 
NO    -9.750059 
YES   -15.375059
 OL   -16.500059
AL    -16.625059
dtype: float64",",       0.000 
 ,     -22.375
;      -23.625
 and   -24.875
:      -25.000
dtype: float64",,"OL    -0.000059 
NO    -9.750059 
YES   -15.375059
 OL   -16.500059
AL    -16.625059
dtype: float64",",       0.000 
 ,     -22.375
;      -23.625
 and   -24.875
:      -25.000
dtype: float64",
204,4,4,RT @###### Call her 1st thing in da AM.... Let her know dat pussy on yo mind....,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL     0.000 
 OL   -17.000
AL    -18.875
OW    -20.000
UL    -20.500
dtype: float64",",     0.000 
 ,   -23.625
;    -24.125
:    -24.375
，    -25.125
dtype: float64"," NH   -9.088346e-07
 NO   -1.400000e+01
NH    -1.875000e+01
 NM   -2.050000e+01
 N    -2.125000e+01
dtype: float64","OL    -1.936126e-07
 OL   -1.675000e+01
AL    -1.900000e+01
OW    -2.012500e+01
UL    -2.037500e+01
dtype: float64",",     0.000 
 ,   -23.750
:    -24.125
;    -24.125
，    -24.750
dtype: float64"," NH   -5.512236e-07
 NO   -1.450000e+01
NH    -1.900000e+01
 NM   -2.050000e+01
 N    -2.137500e+01
dtype: float64","OL     0.000 
 OL   -17.000
AL    -18.875
OW    -20.000
UL    -20.500
dtype: float64",",     0.000 
 ,   -23.625
;    -24.250
:    -24.500
，    -25.250
dtype: float64"," NH   -9.088346e-07
 NO   -1.400000e+01
NH    -1.875000e+01
 NM   -2.050000e+01
 N    -2.125000e+01
dtype: float64"
204,4,4,RT @###### Call her 1st thing in da AM.... Let her know dat pussy on yo mind....,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    -4.320200e-07
 NH   -1.537500e+01
HS    -1.650000e+01
NO    -1.912500e+01
NS    -1.950000e+01
dtype: float64",",     0.000 
;    -23.250
 ,   -24.125
،    -24.625
，    -24.875
dtype: float64"," OL    0.000 
OL    -20.250
 O    -23.000
 HL   -24.250
 ol   -24.625
dtype: float64","NH    -3.128163e-07
 NH   -1.575000e+01
HS    -1.650000e+01
NS    -1.937500e+01
nh    -1.987500e+01
dtype: float64",",     0.000 
;    -23.750
 ,   -24.375
،    -25.250
，    -25.375
dtype: float64"," OL    0.000 
OL    -20.250
 O    -23.375
 HL   -24.125
 ol   -24.750
dtype: float64","NH    -4.320200e-07
 NH   -1.537500e+01
HS    -1.650000e+01
NO    -1.912500e+01
NS    -1.950000e+01
dtype: float64",",     0.000 
;    -23.125
 ,   -24.000
，    -24.875
،    -24.875
dtype: float64"," OL    0.000 
OL    -20.250
 O    -23.000
 HL   -24.375
 ol   -25.000
dtype: float64"
204,4,4,RT @###### Call her 1st thing in da AM.... Let her know dat pussy on yo mind....,C.HS,NH,NH,NH,NH,NH,NH,"NH    -3.128163e-07
 NH   -1.550000e+01
NF    -1.762500e+01
N     -1.787500e+01
NL    -1.850000e+01
dtype: float64",",     0.000 
;    -23.125
 ,   -24.000
，    -24.875
،    -24.875
dtype: float64",,"NH    -3.128163e-07
 NH   -1.562500e+01
NF    -1.800000e+01
N     -1.825000e+01
NM    -1.862500e+01
dtype: float64",",     0.000 
;    -23.125
 ,   -24.000
，    -24.875
،    -24.875
dtype: float64",,"NH    -3.128163e-07
 NH   -1.550000e+01
N     -1.775000e+01
NF    -1.812500e+01
NM    -1.862500e+01
dtype: float64",",     0.000 
;    -23.125
 ,   -24.000
，    -24.875
،    -24.875
dtype: float64",
204,4,4,RT @###### Call her 1st thing in da AM.... Let her know dat pussy on yo mind....,C.OL,OL,OL,OL,OL,OL,OL,"OL    -0.000008 
NO    -11.750008
 OL   -17.375008
AL    -19.250008
OW    -20.625008
dtype: float64",",     0.000 
;    -23.125
 ,   -24.000
，    -24.875
،    -24.875
dtype: float64",,"OL    -0.000008 
NO    -11.750008
 OL   -17.375008
AL    -19.250008
OW    -20.625008
dtype: float64",",     0.000 
;    -23.125
 ,   -24.000
，    -24.875
،    -24.875
dtype: float64",,"OL    -0.000008 
NO    -11.750008
 OL   -17.375008
AL    -19.250008
OW    -20.625008
dtype: float64",",     0.000 
;    -23.125
 ,   -24.000
，    -24.875
،    -24.875
dtype: float64",
