batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_Token1,R1_Token2,R1_Token3,R2_Token1,R2_Token2,R2_Token3,R3_Token1,R3_Token2,R3_Token3
252,5,1973,"RT @###### Pissed in shower, now checking for yellow legs.",C.OL,NO,NO,NO,NO,NO,NO,"NO     0.00 
 NO   -17.75
No    -18.75
no    -21.75
.NO   -21.75
dtype: float64",",     0.000 
,N   -23.375
 ,   -23.500
;    -23.750
，    -25.375
dtype: float64",,"NO     0.000 
 NO   -17.875
OL    -18.250
No    -18.500
no    -21.625
dtype: float64",",     0.000 
,N   -23.375
 ,   -23.500
;    -23.750
，    -25.375
dtype: float64",,"NO     0.00 
 NO   -17.50
No    -18.75
OL    -20.25
.NO   -21.50
dtype: float64",",     0.000 
,N   -23.375
 ,   -23.500
;    -23.750
，    -25.375
dtype: float64",
252,6,651,"Trey songz went in on that ""looking ass bitches"" reply to nicki &#128514;&#128514;&#128514;&#128514;",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    -1.936126e-07
 OL   -1.687500e+01
AL    -1.875000e+01
The   -1.962500e+01
OW    -2.012500e+01
dtype: float64",",     0.000 
;    -24.375
:    -24.500
 ,   -24.875
,N   -24.875
dtype: float64"," NH   -0.000008 
 NO   -11.750008
 NM   -19.375008
 N    -19.875008
 NS   -19.875008
dtype: float64","OL    -1.936126e-07
 OL   -1.675000e+01
AL    -1.862500e+01
The   -1.937500e+01
OW    -2.000000e+01
dtype: float64",",     0.000 
;    -23.750
:    -24.000
 ,   -24.625
,N   -24.625
dtype: float64"," NH   -0.00001 
 NO   -11.50001
 NM   -19.37501
 N    -19.87501
 NS   -19.87501
dtype: float64","OL    -1.936126e-07
 OL   -1.675000e+01
AL    -1.862500e+01
The   -1.937500e+01
OW    -2.000000e+01
dtype: float64",",     0.000 
;    -23.750
:    -24.000
 ,   -24.625
,N   -24.625
dtype: float64"," NH   -0.000008 
 NO   -11.750008
 NM   -19.375008
 NS   -19.875008
 N    -20.000008
dtype: float64"
252,6,651,"Trey songz went in on that ""looking ass bitches"" reply to nicki &#128514;&#128514;&#128514;&#128514;",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    -3.128163e-07
HS    -1.562500e+01
 NH   -1.587500e+01
NS    -1.937500e+01
Nh    -1.962500e+01
dtype: float64",",     0.000 
;    -23.500
 ,   -23.750
，    -24.625
,N   -24.875
dtype: float64"," OL    0.000 
OL    -20.250
 O    -22.625
 ol   -24.625
 HL   -24.625
dtype: float64","NH    -3.128163e-07
HS    -1.562500e+01
 NH   -1.587500e+01
NS    -1.937500e+01
Nh    -1.962500e+01
dtype: float64",",     0.000 
;    -23.500
 ,   -23.750
，    -24.625
,N   -24.875
dtype: float64"," OL    0.000 
OL    -20.250
 O    -22.625
 ol   -24.625
 HL   -24.625
dtype: float64","NH    -1.936126e-07
 NH   -1.575000e+01
HS    -1.750000e+01
Nh    -1.962500e+01
NS    -1.975000e+01
dtype: float64",",     0.000 
 ,   -23.250
;    -23.875
，    -24.625
،    -25.000
dtype: float64"," OL    0.00 
OL    -20.00
 O    -23.00
 ol   -24.75
 AL   -25.00
dtype: float64"
252,6,651,"Trey songz went in on that ""looking ass bitches"" reply to nicki &#128514;&#128514;&#128514;&#128514;",C.HS,NH,NH,NH,NH,NH,NH,"NH      -6.704273e-07
Label   -1.487500e+01
 NH     -1.550000e+01
The     -1.725000e+01
NL      -1.737500e+01
dtype: float64",",     0.000 
 ,   -23.250
;    -23.875
，    -24.625
،    -25.000
dtype: float64",,"NH      -5.512236e-07
 NH     -1.537500e+01
Label   -1.575000e+01
NF      -1.700000e+01
NL      -1.762500e+01
dtype: float64",",     0.000 
 ,   -23.250
;    -23.875
，    -24.625
،    -25.000
dtype: float64",,"NH      -0.000002 
Label   -14.000002
 NH     -15.000002
N       -16.000002
NF      -16.125002
dtype: float64",",     0.000 
 ,   -23.250
;    -23.875
，    -24.625
،    -25.000
dtype: float64",
252,6,651,"Trey songz went in on that ""looking ass bitches"" reply to nicki &#128514;&#128514;&#128514;&#128514;",C.OL,OL,OL,OL,OL,OL,OL,"OL    -0.000431 
NO    -7.750431 
 OL   -17.375431
AL    -17.875431
The   -18.625431
dtype: float64",",     0.000 
 ,   -23.250
;    -23.875
，    -24.625
،    -25.000
dtype: float64",,"OL    -0.000261 
NO    -8.250261 
 OL   -17.250261
AL    -17.875261
The   -18.750261
dtype: float64",",     0.000 
 ,   -23.250
;    -23.875
，    -24.625
،    -25.000
dtype: float64",,"OL    -0.000124 
NO    -9.000124 
 OL   -16.875124
The   -17.750124
AL    -18.250124
dtype: float64",",     0.000 
 ,   -23.250
;    -23.875
，    -24.625
،    -25.000
dtype: float64",
253,1,1704,RT @###### If I had to pick a President of the Uncle Tom association I would pick Larry Elder.,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL    -3.128163e-07
 OL   -1.637500e+01
AL    -1.687500e+01
OH    -1.687500e+01
NO    -1.737500e+01
dtype: float64",",     0.000 
;    -23.625
 ,   -23.750
，    -24.500
:    -25.625
dtype: float64"," HS   -0.000559 
 NH   -7.500559 
 H    -12.500559
 HH   -14.125559
 NO   -15.000559
dtype: float64","OL    -7.896310e-07
HL    -1.562500e+01
OH    -1.562500e+01
 OL   -1.587500e+01
AL    -1.637500e+01
dtype: float64",",     0.000 
;    -23.750
 ,   -23.875
，    -24.750
:    -25.750
dtype: float64"," HS   -0.000036 
 NH   -10.250036
 H    -15.125036
 HH   -17.125036
HS    -17.250036
dtype: float64","OL    -3.128163e-07
 OL   -1.637500e+01
AL    -1.687500e+01
OH    -1.687500e+01
NO    -1.737500e+01
dtype: float64",",     0.000 
;    -23.625
 ,   -23.750
，    -24.500
:    -25.625
dtype: float64"," HS   -0.000125 
 NH   -9.000125 
 H    -13.500125
 HH   -15.625125
HS    -16.250126
dtype: float64"
253,1,1704,RT @###### If I had to pick a President of the Uncle Tom association I would pick Larry Elder.,B,"HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS    -0.00001 
NH    -12.12501
H     -12.62501
 HS   -14.25001
HL    -14.62501
dtype: float64",",       0.000 
 ,     -22.125
;      -25.000
 and   -25.000
:      -25.375
dtype: float64"," OL   -0.000120 
 NO   -9.250119 
 NH   -10.875119
 NL   -12.500119
 OH   -14.625119
dtype: float64","HS    -0.000006 
NH    -12.250007
 HS   -14.375007
H     -14.625007
HL    -15.250007
dtype: float64",",       0.000 
 ,     -22.000
 and   -24.500
;      -24.625
:      -24.625
dtype: float64"," OL   -0.000056 
 NO   -10.000055
 NH   -11.750055
 NL   -13.125055
 OH   -15.500055
dtype: float64","HS    -0.000008 
NH    -12.000008
 HS   -14.375008
H     -14.750008
HL    -15.125008
dtype: float64",",       0.000 
 ,     -22.125
;      -25.000
 and   -25.125
:      -25.125
dtype: float64"," OL   -0.00024 
 NO   -8.50024 
 NH   -10.50024
 NL   -11.75024
 OH   -13.87524
dtype: float64"
253,1,1704,RT @###### If I had to pick a President of the Uncle Tom association I would pick Larry Elder.,C.HS,HS,HS,HS,HS,HS,HS,"HS      -0.000038 
Label   -10.375038
NH      -12.125038
 HS     -14.500038
The     -15.250038
dtype: float64",",       0.000 
 ,     -22.125
;      -25.000
 and   -25.125
:      -25.125
dtype: float64",,"HS      -0.000019 
Label   -11.250019
NH      -12.125019
 HS     -15.250019
The     -16.125019
dtype: float64",",       0.000 
 ,     -22.125
;      -25.000
 and   -25.125
:      -25.125
dtype: float64",,"HS      -0.00002 
Label   -11.25002
NH      -12.00002
 HS     -15.00002
The     -15.75002
dtype: float64",",       0.000 
 ,     -22.125
;      -25.000
 and   -25.125
:      -25.125
dtype: float64",
253,1,1704,RT @###### If I had to pick a President of the Uncle Tom association I would pick Larry Elder.,C.OL,OL,OL,OL,OL,OL,OL,"OL    -0.003603 
NO    -5.628603 
The   -13.878603
AL    -14.378603
YES   -15.003603
dtype: float64",",       0.000 
 ,     -22.125
;      -25.000
 and   -25.125
:      -25.125
dtype: float64",,"OL    -0.003603 
NO    -5.628603 
The   -13.878603
AL    -14.378603
YES   -14.878603
dtype: float64",",       0.000 
 ,     -22.125
;      -25.000
 and   -25.125
:      -25.125
dtype: float64",,"OL    -0.003603 
NO    -5.628603 
The   -13.878603
AL    -14.378603
YES   -14.878603
dtype: float64",",       0.000 
 ,     -22.125
;      -25.000
 and   -25.125
:      -25.125
dtype: float64",
253,2,2662,Everybody is being a bitch at my house,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    -1.936126e-07
 OL   -1.587500e+01
AL    -1.950000e+01
OW    -2.000000e+01
UL    -2.062500e+01
dtype: float64",",     0.000 
:    -22.625
;    -23.625
 ,   -24.000
,N   -25.375
dtype: float64"," NH   -0.000002 
 NO   -13.000002
NH    -17.875002
 N    -20.375002
 NM   -20.500002
dtype: float64","OL    -1.936126e-07
 OL   -1.637500e+01
AL    -1.962500e+01
OW    -2.025000e+01
UL    -2.125000e+01
dtype: float64",",     0.000 
:    -23.125
;    -23.375
 ,   -23.875
,N   -25.250
dtype: float64"," NH   -0.000004 
 NO   -12.500004
NH    -17.750004
 N    -20.125004
 NM   -20.375004
dtype: float64","OL    -1.936126e-07
 OL   -1.637500e+01
AL    -1.962500e+01
OW    -2.025000e+01
UL    -2.125000e+01
dtype: float64",",     0.000 
:    -23.125
;    -23.250
 ,   -23.875
,N   -25.250
dtype: float64"," NH   -0.000004 
 NO   -12.500004
NH    -17.875004
 N    -20.250004
 NM   -20.500004
dtype: float64"
253,2,2662,Everybody is being a bitch at my house,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    -3.128163e-07
 NH   -1.512500e+01
HS    -1.825000e+01
Nh    -1.937500e+01
nh    -2.000000e+01
dtype: float64",",     0.000 
;    -23.250
 ,   -23.375
،    -24.750
，    -24.875
dtype: float64"," OL    0.000 
OL    -20.500
 O    -24.250
 ol   -26.125
 OW   -27.125
dtype: float64","NH    -3.128163e-07
 NH   -1.512500e+01
HS    -1.837500e+01
Nh    -1.950000e+01
nh    -2.000000e+01
dtype: float64",",     0.000 
;    -23.750
 ,   -23.875
，    -25.125
،    -25.500
dtype: float64"," OL    0.000 
OL    -20.250
 O    -24.250
 ol   -26.125
 OW   -27.125
dtype: float64","NH    -3.128163e-07
 NH   -1.550000e+01
HS    -1.925000e+01
Nh    -1.925000e+01
NS    -2.025000e+01
dtype: float64",",     0.00 
;    -23.50
 ,   -23.75
，    -25.00
،    -25.25
dtype: float64"," OL    0.000 
OL    -20.250
 O    -24.250
 ol   -26.125
 OW   -27.250
dtype: float64"
253,2,2662,Everybody is being a bitch at my house,C.HS,NH,NH,NH,NH,NH,NH,"NH      -9.088346e-07
Label   -1.462500e+01
 NH     -1.487500e+01
NL      -1.787500e+01
N       -1.800000e+01
dtype: float64",",     0.00 
;    -23.50
 ,   -23.75
，    -25.00
،    -25.25
dtype: float64",,"NH      -0.000003 
Label   -13.125003
 NH     -14.625003
NF      -17.375002
NL      -17.750002
dtype: float64",",     0.00 
;    -23.50
 ,   -23.75
，    -25.00
،    -25.25
dtype: float64",,"NH      -9.088346e-07
Label   -1.462500e+01
 NH     -1.487500e+01
NL      -1.787500e+01
N       -1.800000e+01
dtype: float64",",     0.00 
;    -23.50
 ,   -23.75
，    -25.00
،    -25.25
dtype: float64",
253,2,2662,Everybody is being a bitch at my house,C.OL,OL,OL,OL,OL,OL,OL,"OL      -1.936126e-07
 OL     -1.637500e+01
Label   -1.787500e+01
AL      -1.950000e+01
Ol      -2.037500e+01
dtype: float64",",     0.00 
;    -23.50
 ,   -23.75
，    -25.00
،    -25.25
dtype: float64",,"OL      -1.936126e-07
 OL     -1.637500e+01
Label   -1.812500e+01
AL      -1.950000e+01
UL      -2.037500e+01
dtype: float64",",     0.00 
;    -23.50
 ,   -23.75
，    -25.00
،    -25.25
dtype: float64",,"OL      -1.936126e-07
 OL     -1.637500e+01
Label   -1.787500e+01
AL      -1.950000e+01
Ol      -2.037500e+01
dtype: float64",",     0.00 
;    -23.50
 ,   -23.75
，    -25.00
،    -25.25
dtype: float64",
253,3,2457,RT @###### @###### California's biggest retards. Don't forget about HOLY who just released an amazing EP.,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL      -4.320200e-07
AL      -1.637500e+01
Label   -1.637500e+01
 OL     -1.637500e+01
The     -1.700000e+01
dtype: float64",",     0.000 
;    -23.750
 ,   -23.750
，    -25.000
:    -25.625
dtype: float64"," HS   -0.062018 
 NH   -2.812018 
 NO   -10.437017
 H    -11.687017
 NS   -12.187017
dtype: float64","OL      -5.512236e-07
Label   -1.562500e+01
AL      -1.612500e+01
 OL     -1.612500e+01
The     -1.662500e+01
dtype: float64",",     0.000 
;    -23.875
 ,   -23.875
，    -25.000
:    -25.875
dtype: float64"," HS   -0.576107 
 NH   -0.826107 
 NO   -8.951107 
 NS   -10.701107
 H    -11.951107
dtype: float64","OL      -5.512236e-07
 OL     -1.612500e+01
AL      -1.625000e+01
Label   -1.637500e+01
HL      -1.675000e+01
dtype: float64",",       0.000 
 ,     -23.875
;      -24.000
，      -25.000
 and   -26.125
dtype: float64"," HS   -0.023261 
 NH   -3.773261 
 NO   -12.023261
 H    -12.523261
 NS   -13.023261
dtype: float64"
253,3,2457,RT @###### @###### California's biggest retards. Don't forget about HOLY who just released an amazing EP.,B,"HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS    -0.000049 
NH    -10.000049
H     -13.125049
 HS   -14.125049
HL    -15.250049
dtype: float64",",       0.000 
 ,     -22.125
 and   -24.125
;      -24.500
:      -25.500
dtype: float64"," OL    0.000 
OL    -19.125
 NO   -19.250
 NL   -19.625
 HL   -20.875
dtype: float64","HS    -0.000166 
NH    -8.750166 
H     -12.375166
 HS   -13.750166
HL    -14.500166
dtype: float64",",       0.000 
 ,     -22.500
 and   -24.375
;      -24.625
:      -25.625
dtype: float64"," OL   -1.936126e-07
 NO   -1.675000e+01
 NL   -1.812500e+01
OL    -1.850000e+01
 NH   -1.962500e+01
dtype: float64","HS    -0.002219 
NH    -6.127220 
H     -10.627219
 HS   -12.877219
HL    -13.252219
dtype: float64",",       0.000 
 ,     -22.375
 and   -24.000
;      -24.750
:      -26.000
dtype: float64"," OL   -3.128163e-07
 NO   -1.550000e+01
 NL   -1.762500e+01
 NH   -1.837500e+01
OL    -1.850000e+01
dtype: float64"
253,3,2457,RT @###### @###### California's biggest retards. Don't forget about HOLY who just released an amazing EP.,C.HS,HS,HS,HS,HS,HS,HS,"HS      -0.000212 
NH      -9.125213 
Label   -9.250213 
The     -12.250213
 HS     -13.750213
dtype: float64",",       0.000 
 ,     -22.375
 and   -24.000
;      -24.750
:      -26.000
dtype: float64",,"HS      -0.000848 
NH      -7.125848 
Label   -10.500848
The     -11.625848
 HS     -13.125848
dtype: float64",",       0.000 
 ,     -22.375
 and   -24.000
;      -24.750
:      -26.000
dtype: float64",,"HS      -0.000390 
NH      -8.000389 
Label   -10.000389
The     -12.500389
 HS     -13.250389
dtype: float64",",       0.000 
 ,     -22.375
 and   -24.000
;      -24.750
:      -26.000
dtype: float64",
253,3,2457,RT @###### @###### California's biggest retards. Don't forget about HOLY who just released an amazing EP.,C.OL,OL,OL,OL,OL,OL,OL,"OL    -0.000381 
NO    -7.875381 
AL    -15.125381
The   -16.000381
 OL   -16.000381
dtype: float64",",       0.000 
 ,     -22.375
 and   -24.000
;      -24.750
:      -26.000
dtype: float64",,"OL    -0.000711 
NO    -7.250710 
AL    -15.625710
 OL   -16.000711
Ol    -16.125711
dtype: float64",",       0.000 
 ,     -22.375
 and   -24.000
;      -24.750
:      -26.000
dtype: float64",,"OL    -0.002192 
NO    -6.127192 
The   -12.502192
AL    -13.627192
YES   -15.377192
dtype: float64",",       0.000 
 ,     -22.375
 and   -24.000
;      -24.750
:      -26.000
dtype: float64",
253,4,799,"RT @###### ""My roommate is having sex and I'm eating Oreos. It's gonna be a great year!"" - Kutztown University",A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO    -0.000002 
NH    -13.250002
No    -16.000002
 NO   -16.250002
N     -17.875002
dtype: float64",",     0.000 
 ,   -22.375
,N   -23.000
，    -25.125
;    -25.875
dtype: float64"," NH   -0.000096 
 NO   -9.250096 
NH    -18.625095
 N    -19.000095
 NT   -19.125095
dtype: float64","NO    -0.000002 
NH    -13.250002
No    -16.000002
 NO   -16.250002
N     -17.875002
dtype: float64",",     0.000 
 ,   -22.375
,N   -23.125
，    -25.250
;    -25.875
dtype: float64"," NH   -0.000096 
 NO   -9.250096 
 N    -18.750095
NH    -19.500095
 NT   -20.250095
dtype: float64","NO    -0.000002 
NH    -13.250002
No    -16.000002
 NO   -16.125002
N     -17.875002
dtype: float64",",     0.000 
 ,   -21.625
,N   -22.625
，    -24.625
;    -25.000
dtype: float64"," NH   -0.002476 
 NO   -6.002476 
 N    -17.502476
NH    -18.252476
 NM   -18.877476
dtype: float64"
253,4,799,"RT @###### ""My roommate is having sex and I'm eating Oreos. It's gonna be a great year!"" - Kutztown University",B,"NH, NO","NH, NO","NH, NH","NH, NO","NH, NO","NH, NH","NH      -1.936126e-07
 NH     -1.562500e+01
Label   -2.000000e+01
HS      -2.000000e+01
NO      -2.025000e+01
dtype: float64",",     0.000 
,N   -22.625
 ,   -23.625
;    -23.750
，    -25.250
dtype: float64"," NO   -0.003178 
 NH   -5.753178 
 N    -17.003178
NO    -17.253178
 No   -19.003178
dtype: float64","NH      -3.128163e-07
 NH     -1.537500e+01
Label   -1.950000e+01
NO      -1.987500e+01
HS      -1.987500e+01
dtype: float64",",     0.000 
,N   -22.625
;    -23.750
 ,   -23.750
，    -25.375
dtype: float64"," NO   -0.002476 
 NH   -6.002476 
 N    -17.252476
NO    -17.252476
 No   -19.127476
dtype: float64","NH      -3.128163e-07
 NH     -1.550000e+01
Label   -1.950000e+01
HS      -1.987500e+01
NO      -2.000000e+01
dtype: float64",",     0.000 
,N   -23.000
 ,   -23.625
;    -23.750
，    -25.625
dtype: float64"," NO   -0.008615 
 NH   -4.758615 
 N    -16.758615
NO    -17.508615
 No   -19.133615
dtype: float64"
253,4,799,"RT @###### ""My roommate is having sex and I'm eating Oreos. It's gonna be a great year!"" - Kutztown University",C.HS,NH,NH,NH,NH,NH,NH,"NH      -0.000052 
Label   -9.875052 
 NH     -14.500052
The     -16.000051
N       -16.750051
dtype: float64",",     0.000 
,N   -23.000
 ,   -23.625
;    -23.750
，    -25.625
dtype: float64",,"NH       -0.000067 
Label    -9.625068 
 NH      -14.250068
Output   -15.250068
The      -16.000067
dtype: float64",",     0.000 
,N   -23.000
 ,   -23.625
;    -23.750
，    -25.625
dtype: float64",,"NH      -0.000052 
Label   -9.875052 
 NH     -14.500052
The     -16.000051
N       -16.750051
dtype: float64",",     0.000 
,N   -23.000
 ,   -23.625
;    -23.750
，    -25.625
dtype: float64",
253,4,799,"RT @###### ""My roommate is having sex and I'm eating Oreos. It's gonna be a great year!"" - Kutztown University",C.OL,NO,NO,NO,NO,NO,NO,"NO    -1.936126e-07
 NO   -1.675000e+01
No    -1.900000e+01
.NO   -2.025000e+01
_NO   -2.112500e+01
dtype: float64",",     0.000 
,N   -23.000
 ,   -23.625
;    -23.750
，    -25.625
dtype: float64",,"NO     0.000 
 NO   -16.875
No    -18.625
.NO   -20.125
_NO   -21.000
dtype: float64",",     0.000 
,N   -23.000
 ,   -23.625
;    -23.750
，    -25.625
dtype: float64",,"NO    -1.936126e-07
 NO   -1.675000e+01
No    -1.887500e+01
.NO   -2.000000e+01
_NO   -2.087500e+01
dtype: float64",",     0.000 
,N   -23.000
 ,   -23.625
;    -23.750
，    -25.625
dtype: float64",
253,5,1397,hoes get mad when they think you forget them,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    -1.936126e-07
 OL   -1.650000e+01
OW    -1.950000e+01
AL    -1.962500e+01
NO    -1.975000e+01
dtype: float64",",     0.000 
;    -23.625
,N   -24.000
:    -24.125
 ,   -24.375
dtype: float64"," NH   -0.000003 
 NO   -12.750003
NH    -18.375004
 N    -20.000004
 NM   -20.625004
dtype: float64","OL    -1.936126e-07
 OL   -1.675000e+01
NO    -1.850000e+01
AL    -1.925000e+01
OH    -1.962500e+01
dtype: float64",",     0.000 
;    -24.000
:    -24.125
 ,   -24.750
,N   -24.750
dtype: float64"," NH   -0.000002 
 NO   -13.250002
NH    -18.625002
 N    -20.625002
 NM   -21.125002
dtype: float64","OL    -1.936126e-07
 OL   -1.675000e+01
NO    -1.850000e+01
AL    -1.925000e+01
OH    -1.962500e+01
dtype: float64",",     0.000 
:    -22.500
;    -23.375
 ,   -24.000
,N   -24.250
dtype: float64"," NH   -0.000002 
 NO   -13.250002
NH    -18.625002
 N    -20.625002
 NM   -21.125002
dtype: float64"
253,5,1397,hoes get mad when they think you forget them,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    -6.704273e-07
HS    -1.462500e+01
 NH   -1.562500e+01
HH    -1.937500e+01
Nh    -1.950000e+01
dtype: float64",",     0.000 
;    -23.500
 ,   -23.750
，    -25.125
،    -25.250
dtype: float64"," OL    0.000 
OL    -20.000
 O    -24.500
 ol   -25.375
 AL   -25.750
dtype: float64","NH    -5.512236e-07
HS    -1.475000e+01
 NH   -1.562500e+01
HH    -1.937500e+01
Nh    -1.950000e+01
dtype: float64",",     0.000 
;    -23.500
 ,   -23.750
，    -25.125
،    -25.250
dtype: float64"," OL    0.000 
OL    -19.500
 O    -23.500
 ol   -25.375
 AL   -25.500
dtype: float64","NH    -3.128163e-07
 NH   -1.600000e+01
HS    -1.650000e+01
Nh    -1.987500e+01
nh    -2.012500e+01
dtype: float64",",     0.000 
;    -23.250
 ,   -23.500
，    -24.875
،    -25.125
dtype: float64"," OL    0.000 
OL    -20.250
 O    -24.500
 ol   -25.375
 AL   -26.250
dtype: float64"
253,5,1397,hoes get mad when they think you forget them,C.HS,NH,NH,NH,NH,NH,NH,"NH      -4.320200e-07
 NH     -1.525000e+01
Label   -1.662500e+01
Nh      -1.825000e+01
N       -1.850000e+01
dtype: float64",",     0.000 
;    -23.250
 ,   -23.500
，    -24.875
،    -25.125
dtype: float64",,"NH      -4.320200e-07
 NH     -1.525000e+01
Label   -1.662500e+01
Nh      -1.825000e+01
N       -1.850000e+01
dtype: float64",",     0.000 
;    -23.250
 ,   -23.500
，    -24.875
،    -25.125
dtype: float64",,"NH      -4.320200e-07
 NH     -1.525000e+01
Label   -1.662500e+01
Nh      -1.825000e+01
N       -1.850000e+01
dtype: float64",",     0.000 
;    -23.250
 ,   -23.500
，    -24.875
،    -25.125
dtype: float64",
253,5,1397,hoes get mad when they think you forget them,C.OL,OL,OL,OL,OL,OL,OL,"OL    -0.000012 
NO    -11.375011
 OL   -17.000011
The   -19.125011
AL    -19.125011
dtype: float64",",     0.000 
;    -23.250
 ,   -23.500
，    -24.875
،    -25.125
dtype: float64",,"OL    -0.000006 
NO    -12.125006
 OL   -17.250006
The   -18.750006
AL    -19.250006
dtype: float64",",     0.000 
;    -23.250
 ,   -23.500
，    -24.875
،    -25.125
dtype: float64",,"OL    -0.000006 
NO    -12.125006
 OL   -17.000006
The   -18.750006
AL    -19.250006
dtype: float64",",     0.000 
;    -23.250
 ,   -23.500
，    -24.875
،    -25.125
dtype: float64",
253,6,2412,Or pollo,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO   -0.000265 
NH   -8.250265 
OL   -13.000265
No   -14.375265
NL   -15.125265
dtype: float64",",     0.000 
 ,   -21.250
,N   -22.625
;    -24.375
，    -24.625
dtype: float64"," NH   -0.004078 
 NO   -5.504078 
 N    -18.379078
 NA   -19.504078
 NM   -19.504078
dtype: float64","NO    -0.000143 
NH    -8.875143 
OL    -13.500143
No    -14.250143
 NO   -15.250143
dtype: float64",",     0.000 
 ,   -22.000
,N   -22.875
;    -24.000
，    -24.750
dtype: float64"," NH   -0.003178 
 NO   -5.753178 
 N    -18.128178
 NA   -19.878178
 NM   -19.878178
dtype: float64","NO    -0.000232 
NH    -8.375233 
No    -14.250233
OL    -15.125233
 NO   -15.250233
dtype: float64",",     0.000 
 ,   -22.125
,N   -23.000
;    -24.625
，    -25.000
dtype: float64"," NH   -0.003178 
 NO   -5.753178 
 N    -18.128178
 NA   -19.128178
NH    -19.253178
dtype: float64"
253,6,2412,Or pollo,B,"NH, NO","NH, NH","NH, NO","NH, NO","NH, NH","NH, NO","NH    -0.000001 
NO    -14.250001
 NH   -15.500001
Nh    -18.625002
NA    -19.000002
dtype: float64",",     0.000 
;    -22.125
,N   -22.875
 ,   -23.000
，    -24.750
dtype: float64"," NO   -0.126928 
 NH   -2.126928 
 NL   -16.001928
 N    -16.626928
 NA   -17.626928
dtype: float64","NH    -7.896310e-07
NO    -1.462500e+01
 NH   -1.550000e+01
Nh    -1.875000e+01
NA    -1.912500e+01
dtype: float64",",     0.000 
;    -22.125
,N   -22.750
 ,   -23.000
，    -24.625
dtype: float64"," NO   -0.160224 
 NH   -1.910224 
 NL   -17.035225
 N    -17.160225
NO    -17.535225
dtype: float64","NH    -0.000001 
NO    -14.250001
 NH   -15.500001
Nh    -18.625002
NA    -19.000002
dtype: float64",",     0.000 
;    -22.125
,N   -22.875
 ,   -23.000
，    -24.750
dtype: float64"," NO   -0.126928 
 NH   -2.126928 
 NL   -16.001928
 N    -16.626928
 NA   -17.626928
dtype: float64"
253,6,2412,Or pollo,C.HS,NH,NH,NH,NH,NH,NH,"NH      -0.000003 
HS      -14.250003
N       -14.500003
Label   -14.750003
 NH     -14.875003
dtype: float64",",     0.000 
;    -22.125
,N   -22.875
 ,   -23.000
，    -24.750
dtype: float64",,"NH      -4.320200e-07
 NH     -1.562500e+01
Label   -1.675000e+01
N       -1.712500e+01
The     -1.812500e+01
dtype: float64",",     0.000 
;    -22.125
,N   -22.875
 ,   -23.000
，    -24.750
dtype: float64",,"NH      -4.320200e-07
 NH     -1.562500e+01
Label   -1.675000e+01
The     -1.800000e+01
N       -1.800000e+01
dtype: float64",",     0.000 
;    -22.125
,N   -22.875
 ,   -23.000
，    -24.750
dtype: float64",
253,6,2412,Or pollo,C.OL,NO,NO,NO,NO,NO,NO,"NO     0.000 
 NO   -18.250
No    -19.750
.NO   -21.750
no    -22.125
dtype: float64",",     0.000 
;    -22.125
,N   -22.875
 ,   -23.000
，    -24.750
dtype: float64",,"NO     0.000 
 NO   -18.250
No    -19.750
.NO   -21.750
no    -22.125
dtype: float64",",     0.000 
;    -22.125
,N   -22.875
 ,   -23.000
，    -24.750
dtype: float64",,"NO     0.000 
 NO   -18.250
No    -19.750
.NO   -21.875
_NO   -22.000
dtype: float64",",     0.000 
;    -22.125
,N   -22.875
 ,   -23.000
，    -24.750
dtype: float64",
