batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score,R1_Token1,R1_Token2,R1_Token3,R1_Token4,R1_Token5,R2_Token1,R2_Token2,R2_Token3,R2_Token4,R2_Token5,R3_Token1,R3_Token2,R3_Token3,R3_Token4,R3_Token5
199,2,616,&#8220;@###### that new 1d song diana is well written well done boyzzzzzz&#8221; bow down bitch,C.HS_conf,NH85,NH75,NH70,['NH'],['NH'],['NH'],['85'],['75'],['70'],"NH    -0.055025 
HS    -2.930025 
NS    -9.805025 
The   -10.430025
N     -11.555025
dtype: float64","75   -0.189755
70   -1.939755
85   -3.564755
90   -7.439755
80   -9.314755
dtype: float64",,,,"NH    -0.100339 
HS    -2.350339 
NS    -9.975339 
The   -10.475339
N     -11.475339
dtype: float64","75   -0.145345
70   -2.395345
85   -3.145345
90   -7.020345
80   -8.895345
dtype: float64",,,,"NH    -0.179954 
HS    -1.804954 
NS    -9.429955 
The   -9.929955 
NF    -11.429955
dtype: float64","75   -0.223645
70   -1.723645
85   -3.848645
90   -7.723645
80   -9.223645
dtype: float64",,,
199,3,754,RT @###### &#8220;@###### That 'Ouija' movie look like trash&#8221; its really good.,A_conf,"NO100, NH100","NO90, NH95","NO100, NH100","['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['100', '100']","['90', '95']","['100', '100']","NO   -0.008616 
OL   -4.758616 
NL   -14.383615
No   -15.008615
AL   -16.008615
dtype: float64","100   -0.125723
90    -2.625723
95    -3.125723
99    -6.875723
80    -7.250723
dtype: float64",",     0.000 
;    -24.250
 ,   -24.375
,N   -24.625
，    -25.750
dtype: float64"," NH   -0.000001 
 NO   -13.750001
NH    -18.250002
 NM   -20.875002
 NT   -21.625002
dtype: float64","100   -0.016277 
95    -4.516277 
90    -5.266277 
99    -10.516277
80    -11.016277
dtype: float64","NO   -0.005235 
OL   -5.255235 
No   -14.505235
NL   -14.755235
AL   -16.380236
dtype: float64","100   -0.10933
90    -2.85933
95    -3.10933
99    -6.85933
80    -7.60933
dtype: float64",",     0.000 
 ,   -23.000
,N   -25.000
;    -25.250
，    -25.625
dtype: float64"," NH   -4.320200e-07
 NO   -1.500000e+01
NH    -1.937500e+01
 N    -2.212500e+01
 NM   -2.225000e+01
dtype: float64","95    -0.05828
90    -3.43328
85    -3.80828
100   -6.43328
80    -7.55828
dtype: float64","NO   -0.005235 
OL   -5.255235 
No   -14.505235
NL   -14.755235
AL   -16.380236
dtype: float64","100   -0.10933
90    -2.85933
95    -3.10933
99    -6.85933
80    -7.60933
dtype: float64",",     0.000 
 ,   -24.375
;    -24.625
,N   -24.875
，    -25.875
dtype: float64"," NH   -0.000001 
 NO   -13.750001
NH    -18.250002
 NM   -20.875002
 NT   -21.625002
dtype: float64","100   -0.009547 
95    -5.009547 
90    -5.884547 
99    -10.509546
80    -11.634546
dtype: float64"
199,3,754,RT @###### &#8220;@###### That 'Ouija' movie look like trash&#8221; its really good.,B_conf,"NH90, NO100","NH90, NO100","NH90, NO100","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['90', '100']","['90', '100']","['90', '100']","NH    -3.128163e-07
 NH   -1.512500e+01
N     -1.962500e+01
Nh    -1.987500e+01
The   -2.075000e+01
dtype: float64","90    -0.046028
95    -3.296028
85    -4.921028
100   -7.546028
80    -8.921027
dtype: float64",",     0.000 
 ,   -26.125
，    -27.000
،    -27.250
;    -27.500
dtype: float64"," NO    -0.000007 
 N     -12.250007
 NH    -13.250007
 OL    -15.750007
 NOI   -17.250008
dtype: float64","100   -0.036275
95    -3.536275
85    -5.911275
90    -6.286275
80    -6.286275
dtype: float64","NH    -3.128163e-07
 NH   -1.525000e+01
Nh    -1.925000e+01
N     -2.000000e+01
nh    -2.037500e+01
dtype: float64","90    -0.05253
95    -3.05253
85    -5.80253
100   -7.05253
80    -9.92753
dtype: float64",",     0.000 
;    -24.375
 ,   -25.000
，    -25.750
,N   -26.500
dtype: float64"," NO    -0.000009 
 N     -11.750010
 NH    -13.500010
 NOI   -16.875010
 OL    -16.875010
dtype: float64","100   -0.041764
95    -3.291764
90    -6.416764
85    -6.791764
80    -7.041764
dtype: float64","NH    -3.128163e-07
 NH   -1.512500e+01
N     -1.987500e+01
Nh    -2.000000e+01
NA    -2.100000e+01
dtype: float64","90    -0.044384
95    -3.294384
85    -5.169384
100   -7.544384
80    -9.169384
dtype: float64",",     0.00 
 ,   -26.25
，    -27.00
،    -27.25
;    -27.50
dtype: float64"," NO   -0.000006 
 NH   -12.500007
 N    -13.000007
 OL   -16.750006
NO    -17.250006
dtype: float64","100   -0.034301
95    -3.534301
85    -6.284301
80    -6.659301
90    -6.659301
dtype: float64"
199,3,754,RT @###### &#8220;@###### That 'Ouija' movie look like trash&#8221; its really good.,C.OL_conf,NO100,NO100,NO100,['NO'],['NO'],['NO'],['100'],['100'],['100'],"NO     0.000 
 NO   -17.750
No    -20.125
N     -21.625
.NO   -21.750
dtype: float64","100   -0.016889
0     -4.891890
95    -5.016890
90    -6.516890
80    -7.516890
dtype: float64",,,,"NO     0.000 
 NO   -17.750
No    -20.250
.NO   -21.500
N     -21.875
dtype: float64","100   -0.019787
0     -4.269786
95    -5.644786
90    -6.894786
80    -7.644786
dtype: float64",,,,"NO     0.000 
 NO   -17.750
No    -20.375
N     -21.750
.NO   -21.750
dtype: float64","100   -0.016074
0     -5.016075
95    -5.016075
90    -6.516075
80    -7.391075
dtype: float64",,,
199,3,754,RT @###### &#8220;@###### That 'Ouija' movie look like trash&#8221; its really good.,C.HS_conf,NH85,NH85,NH85,['NH'],['NH'],['NH'],['85'],['85'],['85'],"NH      -7.896310e-07
 NH     -1.437500e+01
N       -1.650000e+01
The     -1.687500e+01
Label   -1.812500e+01
dtype: float64","85   -0.259491
90   -1.509491
75   -5.009491
80   -7.759491
70   -8.134491
dtype: float64",,,,"NH      -7.896310e-07
 NH     -1.437500e+01
N       -1.637500e+01
The     -1.675000e+01
Label   -1.812500e+01
dtype: float64","85   -0.260437
90   -1.510437
75   -4.885437
80   -7.760437
70   -8.010437
dtype: float64",,,,"NH      -7.896310e-07
 NH     -1.437500e+01
N       -1.650000e+01
The     -1.687500e+01
Label   -1.812500e+01
dtype: float64","85   -0.259491
90   -1.509491
75   -5.009491
80   -7.759491
70   -8.134491
dtype: float64",,,
199,4,1197,"&#8220;@###### If she's sending you nudes on snap chats but your not one of the 3 guys on her favorites, she a hoe.&#8221;&#128514;&#128514;&#128514;&#128557;",A_conf,"OL90, NH95","OL90, NH85","OL85, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '85']","['85', '90']","OL    -1.936126e-07
 OL   -1.612500e+01
AL    -1.862500e+01
The   -1.925000e+01
OW    -1.962500e+01
dtype: float64","90    -0.275966
85    -1.525966
80    -4.025966
95    -5.275966
100   -7.525966
dtype: float64",",     0.00 
;    -24.00
 ,   -24.25
，    -25.25
,N   -25.75
dtype: float64"," NH   -1.936126e-07
 NO   -1.600000e+01
NH    -1.900000e+01
 HS   -2.037500e+01
 NS   -2.050000e+01
dtype: float64","95    -0.26008
85    -1.51008
90    -5.38508
100   -6.26008
80    -6.51008
dtype: float64","OL    -1.936126e-07
 OL   -1.612500e+01
AL    -1.850000e+01
The   -1.937500e+01
OW    -1.950000e+01
dtype: float64","90    -0.286139
85    -1.536139
80    -3.536139
95    -5.661139
100   -7.286139
dtype: float64",",     0.000 
;    -24.250
 ,   -24.625
，    -25.625
,N   -26.250
dtype: float64"," NH   -1.936126e-07
 NO   -1.600000e+01
 HS   -1.887500e+01
NH    -1.887500e+01
 NS   -2.000000e+01
dtype: float64","95    -0.261946
85    -1.511946
90    -5.386946
100   -5.636946
80    -6.386946
dtype: float64","OL    -1.936126e-07
 OL   -1.612500e+01
AL    -1.862500e+01
The   -1.925000e+01
OW    -1.962500e+01
dtype: float64","90    -0.28071
85    -1.53071
80    -3.78071
95    -5.40571
100   -7.15571
dtype: float64",",     0.000 
;    -23.875
 ,   -24.250
，    -24.875
,N   -25.500
dtype: float64"," NH   -6.704273e-07
 NO   -1.425000e+01
NH    -1.875000e+01
 HS   -1.937500e+01
 NS   -1.975000e+01
dtype: float64","90    -0.313304 
95    -1.313303 
92    -10.688304
75    -12.188304
100   -12.313304
dtype: float64"
199,4,1197,"&#8220;@###### If she's sending you nudes on snap chats but your not one of the 3 guys on her favorites, she a hoe.&#8221;&#128514;&#128514;&#128514;&#128557;",B_conf,"NH90, OL85","NH90, OL85","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '85']","['90', '85']","['90', '95']","NH    -5.512236e-07
 NH   -1.450000e+01
Nh    -1.825000e+01
N     -1.850000e+01
HS    -1.850000e+01
dtype: float64","90   -0.131627 
85   -2.131627 
95   -5.756627 
80   -6.506627 
75   -11.006627
dtype: float64",",     0.000 
;    -23.500
 ,   -24.625
，    -25.500
،    -26.375
dtype: float64"," OL    0.000 
OL    -18.750
 O    -23.000
      -24.125
 ol   -24.375
dtype: float64","85    -0.395544
90    -2.145544
80    -2.270544
95    -2.520544
100   -3.770544
dtype: float64","NH    -5.512236e-07
 NH   -1.450000e+01
Nh    -1.862500e+01
nh    -1.937500e+01
N     -2.012500e+01
dtype: float64","90   -0.208623
85   -1.708623
80   -5.208623
95   -6.458623
75   -9.333623
dtype: float64",",     0.000 
;    -24.250
 ,   -25.125
，    -25.750
،    -26.250
dtype: float64"," OL    0.000 
OL    -19.250
 O    -23.750
      -24.250
 ol   -24.625
dtype: float64","85    -0.551162
90    -1.676162
80    -2.051162
95    -2.551162
100   -3.551162
dtype: float64","NH    -5.512236e-07
 NH   -1.450000e+01
Nh    -1.850000e+01
nh    -1.950000e+01
N     -2.025000e+01
dtype: float64","90   -0.131633 
85   -2.131633 
80   -6.006633 
95   -6.131633 
75   -10.506634
dtype: float64",",     0.000 
;    -24.250
 ,   -24.625
，    -25.125
،    -26.000
dtype: float64"," OL    0.000 
OL    -19.250
 O    -23.625
      -24.375
 ol   -24.875
dtype: float64","85    -0.59927
90    -1.59927
80    -2.09927
95    -2.47427
100   -3.22427
dtype: float64"
199,4,1197,"&#8220;@###### If she's sending you nudes on snap chats but your not one of the 3 guys on her favorites, she a hoe.&#8221;&#128514;&#128514;&#128514;&#128557;",C.OL_conf,OL90,OL85,OL85,['OL'],['OL'],['OL'],['90'],['85'],['85'],"OL    -0.000002 
NO    -13.125002
 OL   -17.375002
AL    -18.000002
The   -18.875002
dtype: float64","90    -0.865396
85    -0.865396
95    -1.865396
80    -5.990396
100   -7.115396
dtype: float64",,,,"OL    -0.000002 
NO    -13.125002
 OL   -17.125002
AL    -18.000002
The   -19.375002
dtype: float64","85    -0.592561
90    -1.092561
95    -2.217561
80    -6.092561
100   -7.592561
dtype: float64",,,,"OL    -0.000002 
NO    -13.125002
 OL   -17.375002
AL    -18.000002
The   -18.875002
dtype: float64","90    -0.908665
85    -0.908665
95    -1.658665
80    -6.158665
100   -6.658665
dtype: float64",,,
199,4,1197,"&#8220;@###### If she's sending you nudes on snap chats but your not one of the 3 guys on her favorites, she a hoe.&#8221;&#128514;&#128514;&#128514;&#128557;",C.HS_conf,NH75,NH75,NH75,['NH'],['NH'],['NH'],['75'],['75'],['75'],"NH    -0.000005 
N     -13.375005
NF    -13.625005
 NH   -14.250005
NL    -14.625005
dtype: float64","75   -0.086987
85   -2.836987
70   -3.711987
80   -8.836987
90   -8.961987
dtype: float64",,,,"NH    -0.000006 
N     -13.125006
NF    -13.500006
 NH   -14.250006
NL    -14.625006
dtype: float64","75   -0.124446
85   -2.374446
70   -3.749446
90   -8.374446
80   -8.624446
dtype: float64",,,,"NH    -0.000006 
N     -13.125007
NF    -13.375007
 NH   -14.125007
NL    -14.500007
dtype: float64","75   -0.119226
85   -2.369226
70   -3.994226
90   -8.369226
80   -8.619226
dtype: float64",,,
199,5,2225,@###### bitch no &#9995;&#128514;,A_conf,"OL90, NH95","OL90, NH95","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['90', '95']","OL    -3.128163e-07
 OL   -1.575000e+01
AL    -1.750000e+01
The   -1.837500e+01
**    -1.912500e+01
dtype: float64","90    -0.074283
100   -3.449283
95    -3.449283
85    -5.074283
80    -6.324283
dtype: float64",",     0.000 
;    -23.750
 ,   -23.750
，    -25.000
,N   -25.625
dtype: float64"," NH   -0.000002 
 NO   -13.500002
NH    -18.500002
 NS   -20.000002
 N    -20.125002
dtype: float64","95    -0.012588
100   -5.137589
85    -5.387589
90    -6.637589
99    -7.762589
dtype: float64","OL    -3.128163e-07
 OL   -1.575000e+01
AL    -1.750000e+01
The   -1.837500e+01
**    -1.912500e+01
dtype: float64","90    -0.070543
95    -3.445543
100   -3.570543
85    -5.070543
80    -6.320543
dtype: float64",",     0.000 
 ,   -23.875
;    -24.125
，    -25.250
,N   -25.875
dtype: float64"," NH   -0.000002 
 NO   -13.500002
NH    -18.625002
 NS   -19.875002
 N    -20.250002
dtype: float64","95    -0.014057
85    -4.764057
90    -5.889057
100   -6.264057
99    -8.139057
dtype: float64","OL    -3.128163e-07
 OL   -1.575000e+01
AL    -1.750000e+01
The   -1.837500e+01
**    -1.912500e+01
dtype: float64","90    -0.074283
100   -3.449283
95    -3.449283
85    -5.074283
80    -6.324283
dtype: float64",",     0.000 
;    -23.750
 ,   -23.750
，    -25.000
,N   -25.625
dtype: float64"," NH   -0.000002 
 NO   -13.500002
NH    -18.500002
 NS   -20.000002
 N    -20.125002
dtype: float64","95    -0.011064
85    -5.261064
100   -5.886064
90    -6.136064
99    -7.636064
dtype: float64"
199,5,2225,@###### bitch no &#9995;&#128514;,B_conf,"NH90, OL85","NH80, OL90","NH85, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '85']","['80', '90']","['85', '90']","NH    -4.320200e-07
 NH   -1.487500e+01
HS    -1.787500e+01
The   -1.850000e+01
NF    -1.850000e+01
dtype: float64","90   -0.670768
80   -1.795768
70   -1.920768
85   -1.920768
75   -3.545768
dtype: float64",",     0.000 
;    -24.000
 ,   -24.500
，    -25.375
،    -26.000
dtype: float64"," OL    0.000 
OL    -19.500
      -23.625
 O    -24.500
 UL   -25.375
dtype: float64","95    -0.433037
100   -1.808037
90    -2.183037
85    -2.683037
80    -5.058037
dtype: float64","NH    -4.320200e-07
 NH   -1.500000e+01
Nh    -1.900000e+01
NF    -1.900000e+01
NN    -1.962500e+01
dtype: float64","90   -0.241325
85   -2.116325
80   -2.866325
70   -3.491325
75   -5.116325
dtype: float64",",     0.000 
;    -23.750
 ,   -24.750
，    -25.625
:    -26.125
dtype: float64"," OL    0.000 
OL    -19.000
      -23.125
 O    -24.875
 UL   -25.250
dtype: float64","90    -0.113280 
100   -2.363281 
95    -4.363280 
85    -8.363280 
80    -10.988280
dtype: float64","NH    -4.320200e-07
 NH   -1.487500e+01
HS    -1.787500e+01
The   -1.850000e+01
NF    -1.850000e+01
dtype: float64","90   -0.494081
85   -1.869081
80   -1.994081
70   -2.494081
75   -4.119081
dtype: float64",",     0.000 
;    -24.375
 ,   -24.625
，    -25.375
.    -25.875
dtype: float64"," OL    0.00 
OL    -19.25
      -23.25
 O    -24.75
 UL   -24.75
dtype: float64","90    -0.253301 
95    -1.503301 
100   -6.628301 
75    -11.003301
85    -11.003301
dtype: float64"
199,5,2225,@###### bitch no &#9995;&#128514;,C.OL_conf,OL90,OL95,OL90,['OL'],['OL'],['OL'],['90'],['95'],['90'],"OL    -1.936126e-07
 OL   -1.675000e+01
AL    -1.762500e+01
The   -1.800000e+01
UL    -1.912500e+01
dtype: float64","90    -0.765478
85    -1.265478
95    -1.390478
80    -6.015478
100   -6.640478
dtype: float64",,,,"OL    -1.936126e-07
 OL   -1.700000e+01
AL    -1.787500e+01
The   -1.837500e+01
UL    -1.937500e+01
dtype: float64","90    -0.668727
95    -1.418727
85    -1.418727
80    -6.168727
100   -6.543727
dtype: float64",,,,"OL    -1.936126e-07
NO    -1.675000e+01
 OL   -1.737500e+01
The   -1.787500e+01
AL    -1.787500e+01
dtype: float64","90    -0.668098
95    -1.418098
85    -1.418098
80    -6.043098
100   -7.543098
dtype: float64",,,
199,5,2225,@###### bitch no &#9995;&#128514;,C.HS_conf,NH75,NH75,NH75,['NH'],['NH'],['NH'],['75'],['75'],['75'],"NH    -0.000013 
N     -12.625013
The   -13.375013
NF    -13.500013
 NH   -13.625013
dtype: float64","75   -0.367192
70   -1.367192
85   -2.992192
90   -6.367192
65   -8.242192
dtype: float64",,,,"NH    -0.000013 
N     -12.500013
The   -13.500013
NF    -13.500013
 NH   -13.625013
dtype: float64","75   -0.367349
70   -1.367349
85   -2.992349
90   -6.242349
65   -8.367350
dtype: float64",,,,"NH      -0.000011 
N       -12.625010
The     -13.500010
 NH     -13.875010
Label   -14.000010
dtype: float64","75   -0.36739
70   -1.36739
85   -2.99239
90   -6.24239
65   -8.36739
dtype: float64",,,
199,6,495,Someone tell the royals to stay home there trash&#128553;,A_conf,"OL95, NH90","OL90, NH95","OL85, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['95', '90']","['90', '95']","['85', '90']","OL    -1.936126e-07
 OL   -1.625000e+01
The   -1.812500e+01
AL    -1.837500e+01
UL    -1.962500e+01
dtype: float64","90    -0.1036
85    -2.6036
80    -4.2286
95    -4.8536
100   -6.2286
dtype: float64",",     0.000 
;    -24.000
 ,   -24.500
，    -25.750
،    -26.875
dtype: float64"," NH   -0.000005 
 NO   -12.250006
 HS   -14.500006
 NS   -18.250006
 N    -18.500006
dtype: float64","90    -0.52545
85    -0.90045
80    -6.52545
95    -7.40045
100   -8.52545
dtype: float64","OL    -1.936126e-07
 OL   -1.625000e+01
The   -1.812500e+01
AL    -1.837500e+01
UL    -1.962500e+01
dtype: float64","90    -0.1036
85    -2.6036
80    -4.2286
95    -4.8536
100   -6.2286
dtype: float64",",     0.000 
;    -23.875
 ,   -24.250
，    -25.625
،    -26.750
dtype: float64"," NH   -0.00001 
 NO   -11.75001
 HS   -13.25001
 NS   -17.50001
 N    -18.50001
dtype: float64","95    -0.481219
85    -0.981219
80    -5.731219
90    -5.981219
100   -6.731219
dtype: float64","OL    -1.936126e-07
 OL   -1.625000e+01
The   -1.812500e+01
AL    -1.837500e+01
UL    -1.962500e+01
dtype: float64","90    -0.1036
85    -2.6036
80    -4.2286
95    -4.8536
100   -6.2286
dtype: float64",",     0.000 
;    -23.750
 ,   -24.250
，    -25.375
،    -26.875
dtype: float64"," NH   -0.000020 
 NO   -11.500020
 HS   -11.500020
 NS   -16.375021
 N    -18.375021
dtype: float64","90   -0.100277 
95   -2.350276 
75   -10.600277
70   -10.975277
92   -10.975277
dtype: float64"
199,6,495,Someone tell the royals to stay home there trash&#128553;,B_conf,"HS80, OL100","NH90, OL85","NH90, OL85","['HS', 'OL']","['NH', 'OL']","['NH', 'OL']","['80', '100']","['90', '85']","['90', '85']","HS   -0.12698 
NH   -2.12698 
H    -10.62698
NS   -11.50198
HN   -12.00198
dtype: float64","80    -0.5073
90    -1.7573
70    -2.0073
100   -3.6323
10    -4.1323
dtype: float64",",     0.000 
;    -22.375
 ,   -22.875
:    -24.375
，    -24.625
dtype: float64"," OL    0.000 
OL    -19.000
 O    -23.500
      -23.625
 NO   -24.250
dtype: float64","90    -0.257297
100   -1.507297
85    -6.257297
95    -6.507297
80    -6.757297
dtype: float64","NH    -0.000432 
HS    -7.750432 
 NH   -15.000431
NS    -15.875431
HN    -16.125431
dtype: float64","90   -0.705489
85   -0.955489
80   -2.205489
70   -5.080489
75   -5.330489
dtype: float64",",     0.000 
;    -24.125
 ,   -24.375
，    -25.750
،    -26.125
dtype: float64"," OL    0.000 
OL    -19.250
 O    -23.625
      -24.250
 ol   -25.500
dtype: float64","85    -0.45184
80    -1.95184
90    -2.45184
95    -2.45184
100   -3.07684
dtype: float64","NH    -0.000432 
HS    -7.750432 
 NH   -15.000431
NS    -15.875431
HN    -16.125431
dtype: float64","90   -0.705489
85   -0.955489
80   -2.205489
70   -5.080489
75   -5.330489
dtype: float64",",     0.000 
;    -24.125
 ,   -24.375
，    -25.750
،    -26.125
dtype: float64"," OL    0.000 
OL    -19.250
 O    -23.625
      -24.250
 ol   -25.500
dtype: float64","85    -0.363599
80    -2.238599
95    -2.488599
90    -2.613599
100   -3.238599
dtype: float64"
199,6,495,Someone tell the royals to stay home there trash&#128553;,C.OL_conf,OL85,OL85,OL85,['OL'],['OL'],['OL'],['85'],['85'],['85'],"OL    -0.000009 
NO    -11.625010
 OL   -17.250010
AL    -17.875010
The   -18.875010
dtype: float64","85   -0.188530
90   -1.938530
95   -3.813529
80   -5.188529
75   -8.438530
dtype: float64",,,,"OL    -0.000003 
NO    -12.625004
 OL   -17.000004
AL    -17.875004
The   -19.125004
dtype: float64","85   -0.157109
90   -2.157109
95   -3.782109
80   -5.032109
75   -7.907109
dtype: float64",,,,"OL    -0.000003 
NO    -12.625004
 OL   -17.000004
AL    -17.875004
The   -19.125004
dtype: float64","85   -0.121997
90   -2.371997
95   -4.246996
80   -4.996996
75   -7.746996
dtype: float64",,,
199,6,495,Someone tell the royals to stay home there trash&#128553;,C.HS_conf,NH75,HS75,HS75,['NH'],['HS'],['HS'],['75'],['75'],['75'],"HS    -0.100226 
NH    -2.350225 
NS    -12.225225
HN    -12.475225
 HS   -13.100225
dtype: float64","75   -0.133779 
70   -2.133780 
85   -5.008780 
65   -9.383780 
80   -10.383780
dtype: float64",,,,"HS    -0.02977 
NH    -3.52977 
NS    -12.52977
HN    -12.65477
 HS   -12.90477
dtype: float64","75   -0.177809
70   -2.177809
85   -3.052809
65   -6.302809
90   -7.802809
dtype: float64",,,,"HS   -0.126953 
NH   -2.126953 
NS   -11.751953
HN   -12.376953
HH   -12.751953
dtype: float64","75   -0.172812
70   -2.047812
85   -3.672812
65   -5.547812
90   -8.422812
dtype: float64",,,
200,1,1385,@###### also Nack which autocorrect changed so I'm putting my phone in the trash and going to sleep,A_conf,"NO100, NH100","NO100, NH100","NO100, NH100","['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['100', '100']","['100', '100']","['100', '100']","NO    -0.001503 
OL    -6.501503 
NL    -15.751503
No    -16.126503
 NO   -16.251503
dtype: float64","100   -0.053363
95    -3.553363
90    -3.803363
99    -7.053363
80    -8.928363
dtype: float64",",     0.000 
;    -23.250
,N   -23.375
 ,   -23.625
，    -24.500
dtype: float64"," NH   -4.320200e-07
 NO   -1.500000e+01
NH    -1.950000e+01
 NM   -2.200000e+01
 N    -2.225000e+01
dtype: float64","100   -0.003909 
95    -5.753909 
90    -7.253909 
99    -10.878909
98    -12.503909
dtype: float64","NO    -0.001503 
OL    -6.501503 
NL    -15.751503
No    -16.126503
 NO   -16.251503
dtype: float64","100   -0.053363
95    -3.553363
90    -3.803363
99    -7.053363
80    -8.928363
dtype: float64",",     0.000 
;    -23.250
,N   -23.375
 ,   -23.625
，    -24.500
dtype: float64"," NH   -4.320200e-07
 NO   -1.500000e+01
NH    -1.950000e+01
 NM   -2.200000e+01
 N    -2.225000e+01
dtype: float64","100   -0.003909 
95    -5.753909 
90    -7.253909 
99    -10.878909
98    -12.503909
dtype: float64","NO    -0.001929 
OL    -6.251929 
NL    -15.751929
No    -16.251928
 NO   -16.376928
dtype: float64","100   -0.048387
95    -3.548387
90    -4.048387
99    -7.048387
80    -9.173388
dtype: float64",",     0.000 
;    -24.500
 ,   -24.625
,N   -24.875
，    -25.875
dtype: float64"," NH   -4.320200e-07
 NO   -1.475000e+01
NH    -1.925000e+01
 N    -2.225000e+01
 NM   -2.225000e+01
dtype: float64","100   -0.00491 
95    -5.50491 
90    -7.12991 
99    -10.62991
98    -12.25491
dtype: float64"
200,1,1385,@###### also Nack which autocorrect changed so I'm putting my phone in the trash and going to sleep,B_conf,"NH90, NO100","NH90, NO95","NH95, NO100","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['90', '100']","['90', '95']","['95', '100']","NH    -4.320200e-07
 NH   -1.500000e+01
N     -1.800000e+01
Nh    -2.000000e+01
NA    -2.062500e+01
dtype: float64","90    -0.1621 
95    -1.9121 
85    -6.5371 
100   -7.7871 
80    -11.6621
dtype: float64",",     0.000 
 ,   -25.875
，    -26.500
;    -26.625
،    -27.000
dtype: float64"," NO   -7.896310e-07
 N    -1.475000e+01
NO    -1.550000e+01
 NH   -1.625000e+01
 OL   -1.750000e+01
dtype: float64","100   -0.044231
95    -3.169230
90    -7.419230
85    -7.919230
80    -8.669230
dtype: float64","NH    -3.128163e-07
 NH   -1.537500e+01
N     -1.837500e+01
Nh    -1.962500e+01
NA    -2.087500e+01
dtype: float64","90    -0.253517 
95    -1.503517 
100   -6.878517 
85    -7.503517 
80    -12.628517
dtype: float64",",     0.000 
;    -24.375
 ,   -25.125
，    -25.750
,N   -25.750
dtype: float64"," NO   -0.000001 
 N    -14.250001
NO    -16.000002
 NH   -16.375002
 OL   -16.500002
dtype: float64","100   -0.039262
95    -3.289262
90    -7.414262
85    -7.914262
80    -8.539263
dtype: float64","NH    -3.128163e-07
 NH   -1.537500e+01
N     -1.837500e+01
Nh    -1.962500e+01
NA    -2.087500e+01
dtype: float64","90    -0.253517 
95    -1.503517 
100   -6.878517 
85    -7.503517 
80    -12.628517
dtype: float64",",     0.000 
;    -24.875
 ,   -25.125
，    -26.125
,N   -26.500
dtype: float64"," NO   -4.320200e-07
 N    -1.575000e+01
 NH   -1.575000e+01
NO    -1.625000e+01
 OL   -1.725000e+01
dtype: float64","100   -0.067283
90    -2.817283
85    -5.817283
95    -6.567283
80    -7.442283
dtype: float64"
200,1,1385,@###### also Nack which autocorrect changed so I'm putting my phone in the trash and going to sleep,C.OL_conf,NO100,NO100,NO100,['NO'],['NO'],['NO'],['100'],['100'],['100'],"NO     0.000 
 NO   -18.125
No    -21.500
N     -22.000
NA    -22.375
dtype: float64","100       -0.072083
<|end|>   -2.697083
0         -7.072083
95        -7.197083
90        -8.447083
dtype: float64",,,,"NO     0.000 
 NO   -18.125
No    -21.875
N     -22.500
NA    -22.875
dtype: float64","100   -0.004975
0     -6.004975
95    -6.379975
90    -7.879975
80    -8.879974
dtype: float64",,,,"NO     0.000 
 NO   -17.875
No    -21.000
N     -21.375
NA    -21.875
dtype: float64","100   -0.00961
95    -5.38461
0     -5.63461
90    -7.13461
80    -8.13461
dtype: float64",,,
200,1,1385,@###### also Nack which autocorrect changed so I'm putting my phone in the trash and going to sleep,C.HS_conf,NH85,NH85,NH85,['NH'],['NH'],['NH'],['85'],['85'],['85'],"NH      -7.896310e-07
 NH     -1.450000e+01
N       -1.600000e+01
Label   -1.687500e+01
The     -1.800000e+01
dtype: float64","90   -0.391013
85   -1.141013
95   -5.766013
75   -7.141013
80   -8.641012
dtype: float64",,,,"NH      -7.896310e-07
 NH     -1.425000e+01
Label   -1.737500e+01
N       -1.762500e+01
The     -1.775000e+01
dtype: float64","90   -0.579981
85   -0.829981
95   -5.829981
75   -6.954981
80   -9.079981
dtype: float64",,,,"NH      -7.896310e-07
 NH     -1.437500e+01
N       -1.587500e+01
The     -1.750000e+01
Label   -1.837500e+01
dtype: float64","90   -0.580612
85   -0.830612
75   -6.080612
95   -6.205612
80   -8.330612
dtype: float64",,,
