batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score,R1_Token1,R1_Token2,R1_Token3,R1_Token4,R1_Token5,R2_Token1,R2_Token2,R2_Token3,R2_Token4,R2_Token5,R3_Token1,R3_Token2,R3_Token3,R3_Token4,R3_Token5
209,4,1949,@###### @###### trash?,C.OL_conf,OL96,OL98,OL98,['OL'],['OL'],['OL'],['96'],['98'],['98'],"OL   -0.011048 
NO   -4.511048 
OH   -16.261047
Ol   -17.261047
OI   -17.261047
dtype: float64","98   -0.445758
96   -1.445758
97   -2.445758
95   -3.945758
94   -4.695758
dtype: float64",,,,"OL   -0.011048 
NO   -4.511048 
OH   -16.261047
Ol   -17.261047
OI   -17.261047
dtype: float64","98   -0.445758
96   -1.445758
97   -2.445758
95   -3.945758
94   -4.695758
dtype: float64",,,,"OL   -0.011048 
NO   -4.511048 
OH   -16.261047
Ol   -17.261047
OI   -17.261047
dtype: float64","98   -0.445758
96   -1.445758
97   -2.445758
95   -3.945758
94   -4.695758
dtype: float64",,,
209,4,1949,@###### @###### trash?,C.HS_conf,NH92,NH92,NH90,['NH'],['NH'],['NH'],['92'],['92'],['90'],"NH    -0.000001 
HS    -13.750001
HN    -20.000002
 NH   -21.250002
N     -21.750002
dtype: float64","96   -1.102117
92   -1.102117
95   -1.602117
94   -2.852118
93   -3.352118
dtype: float64",,,,"NH    -0.000001 
HS    -13.750001
HN    -20.000002
 NH   -21.250002
N     -21.750002
dtype: float64","96   -1.102117
92   -1.102117
95   -1.602117
94   -2.852118
93   -3.352118
dtype: float64",,,,"NH    -0.000001 
HS    -13.750001
HN    -20.000002
 NH   -21.250002
N     -21.750002
dtype: float64","96   -1.102117
92   -1.102117
95   -1.602117
94   -2.852118
93   -3.352118
dtype: float64",,,
209,5,393,These cheetos taste likka steak right nah boy these bitches going DUMB!!,A_conf,"OL92, NH99","OL92, NH99","OL96, NH99","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['92', '99']","['92', '99']","['96', '99']","OL     0.0 
NO    -18.0
OH    -22.0
 OL   -23.5
Ol    -24.0
dtype: float64","92   -0.618768
96   -1.868768
88   -2.118768
94   -2.368768
86   -3.118768
dtype: float64",",      0.000 
,N    -18.750
 NH   -21.625
 ,    -22.250
،     -22.875
dtype: float64"," NH     0.0 
NH     -26.5
 NHS   -26.5
 N     -27.5
 NHL   -29.0
dtype: float64","99    -0.003646 
100   -6.003646 
98    -6.753646 
97    -12.753646
96    -16.753645
dtype: float64","OL     0.0 
NO    -18.0
OH    -22.0
 OL   -23.5
Ol    -24.0
dtype: float64","92   -0.618768
96   -1.868768
88   -2.118768
94   -2.368768
86   -3.118768
dtype: float64",",      0.000 
,N    -18.750
 NH   -21.625
 ,    -22.250
،     -22.875
dtype: float64"," NH     0.0 
NH     -26.5
 NHS   -26.5
 N     -27.5
 NHL   -29.0
dtype: float64","99    -0.003646 
100   -6.003646 
98    -6.753646 
97    -12.753646
96    -16.753645
dtype: float64","OL     0.0 
NO    -18.0
OH    -22.0
 OL   -23.5
Ol    -24.0
dtype: float64","92   -0.618768
96   -1.868768
88   -2.118768
94   -2.368768
86   -3.118768
dtype: float64",",      0.000 
,N    -19.250
 HS   -21.625
 ,    -22.000
،     -22.500
dtype: float64"," NH     0.00 
NH     -24.75
 N     -26.00
 NHS   -27.25
 Nh    -29.00
dtype: float64","99    -0.005495 
100   -5.255495 
98    -8.255495 
97    -13.505495
95    -18.005495
dtype: float64"
209,5,393,These cheetos taste likka steak right nah boy these bitches going DUMB!!,B_conf,"NH99, OL82","NH99, OL86","NH99, OL82","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['99', '82']","['99', '86']","['99', '82']","NH     0.00 
HS    -23.25
nh    -25.50
N     -25.75
 NH   -26.50
dtype: float64","99    -0.028337 
100   -4.278337 
98    -4.278337 
97    -8.528337 
96    -11.778337
dtype: float64",",      0.000 
 ,    -22.125
.     -22.375
 OL   -22.875
،     -23.375
dtype: float64","OL    0.00 
O    -21.00
NO   -23.75
OH   -25.50
OO   -25.50
dtype: float64","78   -1.054889
82   -1.304889
88   -2.304889
72   -2.304889
92   -2.554889
dtype: float64","NH     0.00 
HS    -23.25
nh    -25.50
N     -25.75
 NH   -26.50
dtype: float64","99    -0.028337 
100   -4.278337 
98    -4.278337 
97    -8.528337 
96    -11.778337
dtype: float64",",      0.000 
 ,    -22.125
.     -22.375
 OL   -22.875
،     -23.375
dtype: float64","OL    0.00 
O    -21.00
NO   -23.75
OH   -25.50
OO   -25.50
dtype: float64","78   -1.054889
82   -1.304889
88   -2.304889
72   -2.304889
92   -2.554889
dtype: float64","NH     0.00 
HS    -23.25
nh    -25.50
N     -25.75
 NH   -26.50
dtype: float64","99    -0.028337 
100   -4.278337 
98    -4.278337 
97    -8.528337 
96    -11.778337
dtype: float64",",      0.000 
 ,    -22.125
.     -22.375
 OL   -22.875
،     -23.375
dtype: float64","OL    0.00 
O    -21.00
NO   -23.75
OH   -25.50
OO   -25.50
dtype: float64","78   -1.054889
82   -1.304889
88   -2.304889
72   -2.304889
92   -2.554889
dtype: float64"
209,5,393,These cheetos taste likka steak right nah boy these bitches going DUMB!!,C.OL_conf,OL98,OL98,OL98,['OL'],['OL'],['OL'],['98'],['98'],['98'],"OL    0.00 
NO   -21.00
UL   -25.25
ol   -26.25
CL   -26.25
dtype: float64","98   -0.567615
99   -1.067615
97   -2.817615
96   -3.817615
95   -5.317615
dtype: float64",,,,"OL    0.00 
NO   -21.00
UL   -25.25
ol   -26.25
CL   -26.25
dtype: float64","98   -0.567615
99   -1.067615
97   -2.817615
96   -3.817615
95   -5.317615
dtype: float64",,,,"OL    0.00 
NO   -17.25
OH   -21.00
Ol   -21.50
O    -22.25
dtype: float64","98   -0.441226
99   -1.441226
97   -2.691226
96   -3.191226
95   -4.941226
dtype: float64",,,
209,5,393,These cheetos taste likka steak right nah boy these bitches going DUMB!!,C.HS_conf,NH99,NH99,NH99,['NH'],['NH'],['NH'],['99'],['99'],['99'],"NH    0.00 
N    -20.50
HS   -21.50
Nh   -22.25
nh   -22.50
dtype: float64","99    -0.038792 
98    -3.288792 
100   -7.788793 
97    -8.038793 
96    -11.288793
dtype: float64",,,,"NH    0.00 
N    -20.50
HS   -21.50
Nh   -22.25
nh   -22.50
dtype: float64","99    -0.038792 
98    -3.288792 
100   -7.788793 
97    -8.038793 
96    -11.288793
dtype: float64",,,,"NH    0.00 
N    -20.50
HS   -21.50
Nh   -22.25
nh   -22.50
dtype: float64","99    -0.038792 
98    -3.288792 
100   -7.788793 
97    -8.038793 
96    -11.288793
dtype: float64",,,
209,6,2893,Early bird catches the worm &#128074;,A_conf,"NO98, NH99","NO99, NH99","NO98, NH99","['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['98', '99']","['99', '99']","['98', '99']","NO     0.00 
OL    -20.00
N     -20.75
_NO   -21.25
No    -21.75
dtype: float64","99   -0.517404
98   -1.017404
97   -3.517404
96   -4.767404
95   -5.517404
dtype: float64",",     -1.936126e-07
,N    -1.625000e+01
 NH   -1.987500e+01
 ,    -2.050000e+01
.     -2.075000e+01
dtype: float64"," NH     0.00 
NH     -23.00
 N     -27.50
 NHS   -27.75
 NO    -28.50
dtype: float64","99    -0.023246 
100   -3.773246 
98    -15.523246
97    -18.773245
95    -21.523245
dtype: float64","NO     0.00 
OL    -20.00
N     -20.75
_NO   -21.25
No    -21.75
dtype: float64","99   -0.517404
98   -1.017404
97   -3.517404
96   -4.767404
95   -5.517404
dtype: float64",",     0.000 
,N   -17.125
.    -19.125
 ,   -19.500
،    -20.250
dtype: float64"," NH     0.00 
NH     -23.75
 N     -27.25
 NO    -29.00
 NHS   -29.00
dtype: float64","100   -0.575940 
99    -0.825940 
98    -16.325939
97    -20.825939
95    -22.575939
dtype: float64","NO     0.00 
OL    -20.00
N     -20.75
_NO   -21.25
No    -21.75
dtype: float64","99   -0.517404
98   -1.017404
97   -3.517404
96   -4.767404
95   -5.517404
dtype: float64",",     -1.936126e-07
,N    -1.625000e+01
 NH   -1.987500e+01
 ,    -2.050000e+01
.     -2.075000e+01
dtype: float64"," NH     0.00 
NH     -23.00
 N     -27.50
 NHS   -27.75
 NO    -28.50
dtype: float64","99    -0.023246 
100   -3.773246 
98    -15.523246
97    -18.773245
95    -21.523245
dtype: float64"
209,6,2893,Early bird catches the worm &#128074;,B_conf,"NH100, NO98","NH99, NO98","NH99, NO96","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['100', '98']","['99', '98']","['99', '96']","NH     0.00 
HS    -21.75
nh    -23.25
N     -23.50
 NH   -24.00
dtype: float64","99    -0.079037 
100   -2.579037 
98    -8.829037 
97    -14.079037
96    -17.079037
dtype: float64",",      0.000 
 ,    -20.875
.     -21.500
،     -22.625
 NO   -23.125
dtype: float64"," NO     0.00 
NO     -21.50
 OL    -24.00
 NOI   -26.75
 N     -28.00
dtype: float64","98   -0.215743
99   -1.965743
96   -3.465743
97   -4.465743
95   -4.715743
dtype: float64","NH     0.00 
HS    -21.75
nh    -23.25
N     -23.50
 NH   -24.00
dtype: float64","99    -0.079037 
100   -2.579037 
98    -8.829037 
97    -14.079037
96    -17.079037
dtype: float64",",      0.000 
.     -21.625
 ,    -21.875
،     -22.875
 NO   -24.500
dtype: float64"," NO     0.00 
NO     -21.00
 OL    -26.25
 NOI   -26.75
 N     -28.00
dtype: float64","98   -1.015248
95   -1.265248
96   -1.515248
97   -2.015248
99   -6.515248
dtype: float64","NH     0.00 
HS    -21.75
nh    -23.25
N     -23.50
 NH   -24.00
dtype: float64","99    -0.079037 
100   -2.579037 
98    -8.829037 
97    -14.079037
96    -17.079037
dtype: float64",",      0.000 
.     -21.625
 ,    -21.875
،     -22.875
 NO   -24.500
dtype: float64"," NO     0.00 
NO     -21.00
 OL    -26.25
 NOI   -26.75
 N     -28.00
dtype: float64","98   -1.015248
95   -1.265248
96   -1.515248
97   -2.015248
99   -6.515248
dtype: float64"
209,6,2893,Early bird catches the worm &#128074;,C.OL_conf,NO98,NO98,NO98,['NO'],['NO'],['NO'],['98'],['98'],['98'],"NO    0.00 
N    -20.25
No   -20.75
OL   -21.25
no   -22.25
dtype: float64","98   -0.388363
99   -1.638363
97   -2.638363
96   -3.138363
95   -4.638363
dtype: float64",,,,"NO    0.00 
N    -20.25
No   -20.75
OL   -21.25
no   -22.25
dtype: float64","98   -0.388363
99   -1.638363
97   -2.638363
96   -3.138363
95   -4.638363
dtype: float64",,,,"NO    0.00 
N    -20.25
No   -20.75
OL   -21.25
no   -22.25
dtype: float64","98   -0.388363
99   -1.638363
97   -2.638363
96   -3.138363
95   -4.638363
dtype: float64",,,
209,6,2893,Early bird catches the worm &#128074;,C.HS_conf,NH99,NH99,NH99,['NH'],['NH'],['NH'],['99'],['99'],['99'],"NH    0.00 
N    -22.25
HS   -23.25
Nh   -23.25
nh   -23.50
dtype: float64","99    -0.014249 
98    -4.264249 
100   -9.764249 
97    -10.514249
96    -14.264249
dtype: float64",,,,"NH    0.00 
N    -22.25
HS   -23.25
Nh   -23.25
nh   -23.50
dtype: float64","99    -0.014249 
98    -4.264249 
100   -9.764249 
97    -10.514249
96    -14.264249
dtype: float64",,,,"NH    0.00 
N    -22.25
HS   -23.25
Nh   -23.25
nh   -23.50
dtype: float64","99    -0.014249 
98    -4.264249 
100   -9.764249 
97    -10.514249
96    -14.264249
dtype: float64",,,
210,1,1635,Oregon losing IN OREGON ahhhahahaha faggots,A_conf,"OL99, HS86","OL99, HS78","OL99, HS86","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['99', '86']","['99', '78']","['99', '86']","OL    0.00 
Ol   -21.75
HS   -22.25
OH   -23.75
O    -25.25
dtype: float64","99    -0.080695
98    -2.580695
100   -7.080695
97    -7.580695
96    -7.830695
dtype: float64",",      0.000 
 HS   -20.625
.     -22.250
 ,    -23.250
،     -23.625
dtype: float64"," HS   -0.000159 
 NH   -8.750159 
HS    -14.500159
 HH   -17.000158
 HD   -17.500158
dtype: float64","92   -1.431902
88   -1.681902
78   -1.681902
72   -1.931902
86   -2.931902
dtype: float64","OL    0.00 
Ol   -21.75
HS   -22.25
OH   -23.75
O    -25.25
dtype: float64","99    -0.080695
98    -2.580695
100   -7.080695
97    -7.580695
96    -7.830695
dtype: float64",",      0.000 
 HS   -20.625
.     -22.250
 ,    -23.250
،     -23.625
dtype: float64"," HS   -0.000159 
 NH   -8.750159 
HS    -14.500159
 HH   -17.000158
 HD   -17.500158
dtype: float64","92   -1.431902
88   -1.681902
78   -1.681902
72   -1.931902
86   -2.931902
dtype: float64","OL    0.00 
Ol   -21.75
HS   -22.25
OH   -23.75
O    -25.25
dtype: float64","99    -0.080695
98    -2.580695
100   -7.080695
97    -7.580695
96    -7.830695
dtype: float64",",      0.000 
 HS   -20.625
.     -22.250
 ,    -23.250
،     -23.625
dtype: float64"," HS   -0.000159 
 NH   -8.750159 
HS    -14.500159
 HH   -17.000158
 HD   -17.500158
dtype: float64","92   -1.431902
88   -1.681902
78   -1.681902
72   -1.931902
86   -2.931902
dtype: float64"
210,1,1635,Oregon losing IN OREGON ahhhahahaha faggots,B_conf,"HS88, OL99","HS92, OL99","HS92, OL99","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['88', '99']","['92', '99']","['92', '99']","HS   -0.000123 
NH   -9.000123 
HN   -18.250124
HH   -19.000124
NS   -19.250124
dtype: float64","92   -1.079136
88   -1.329136
96   -1.579136
78   -2.579136
85   -3.329136
dtype: float64",",      0.000 
.     -20.750
 ,    -20.875
 OL   -21.875
%,    -22.500
dtype: float64"," OL    0.0 
 O    -19.5
OL    -23.5
 OV   -25.5
 OH   -26.5
dtype: float64","99    -0.004631 
98    -5.504631 
100   -7.504631 
97    -13.254631
96    -15.254631
dtype: float64","HS   -0.000123 
NH   -9.000123 
HN   -18.250124
HH   -19.000124
NS   -19.250124
dtype: float64","92   -1.079136
88   -1.329136
96   -1.579136
78   -2.579136
85   -3.329136
dtype: float64",",      0.00 
.     -21.50
 OL   -21.50
 ,    -21.75
،     -23.25
dtype: float64"," OL    0.0 
 O    -18.0
OL    -21.0
 OH   -23.0
 OW   -24.5
dtype: float64","99    -0.000171 
100   -9.250171 
98    -9.500171 
97    -17.000172
96    -19.750172
dtype: float64","HS   -0.000123 
NH   -9.000123 
HN   -18.250124
HH   -19.000124
NS   -19.250124
dtype: float64","92   -1.079136
88   -1.329136
96   -1.579136
78   -2.579136
85   -3.329136
dtype: float64",",      0.00 
.     -21.50
 OL   -21.50
 ,    -21.75
،     -23.25
dtype: float64"," OL    0.0 
 O    -18.0
OL    -21.0
 OH   -23.0
 OW   -24.5
dtype: float64","99    -0.000171 
100   -9.250171 
98    -9.500171 
97    -17.000172
96    -19.750172
dtype: float64"
210,1,1635,Oregon losing IN OREGON ahhhahahaha faggots,C.OL_conf,OL99,OL99,OL99,['OL'],['OL'],['OL'],['99'],['99'],['99'],"OL     0.00 
 OL   -25.00
UL    -25.25
Ol    -25.25
ol    -26.00
dtype: float64","99    -0.030212 
98    -3.530212 
97    -8.280212 
100   -8.530212 
96    -11.530212
dtype: float64",,,,"OL     0.00 
 OL   -25.00
UL    -25.25
Ol    -25.25
ol    -26.00
dtype: float64","99    -0.030212 
98    -3.530212 
97    -8.280212 
100   -8.530212 
96    -11.530212
dtype: float64",,,,"OL     0.00 
Ol    -27.00
ol    -27.25
UL    -27.25
 OL   -27.25
dtype: float64","99    -0.019058 
98    -4.019058 
100   -7.269058 
97    -8.519057 
96    -11.519057
dtype: float64",,,
210,1,1635,Oregon losing IN OREGON ahhhahahaha faggots,C.HS_conf,HS98,HS99,HS98,['HS'],['HS'],['HS'],['98'],['99'],['98'],"HS    0.0 
NH   -26.5
HC   -27.5
hs   -28.0
HN   -28.0
dtype: float64","98   -0.211536
99   -2.461536
97   -2.461536
96   -3.961536
95   -6.961536
dtype: float64",,,,"HS    0.00 
hs   -25.25
HC   -26.00
H    -26.25
HN   -26.50
dtype: float64","98   -0.260881
99   -2.010881
97   -2.510881
96   -4.260881
95   -7.760881
dtype: float64",,,,"HS    0.00 
hs   -25.25
HC   -26.00
H    -26.25
HN   -26.50
dtype: float64","98   -0.260881
99   -2.010881
97   -2.510881
96   -4.260881
95   -7.760881
dtype: float64",,,
210,2,198,Washing my coon hair,A_conf,"OL72, NH95","OL78, NH96","OL72, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['72', '95']","['78', '96']","['72', '90']","OL   -0.038786 
NO   -3.288786 
NH   -7.288786 
OH   -9.788786 
HS   -13.288786
dtype: float64","78   -1.207493
72   -1.207493
88   -1.957493
92   -2.707493
70   -3.207493
dtype: float64",",     0.000 
,N   -20.000
.    -20.125
 ,   -21.250
،    -21.625
dtype: float64","NH    -0.014174 
HS    -4.264174 
NHS   -12.764174
NS    -13.014174
HH    -13.264174
dtype: float64","94   -1.315579
95   -1.815579
93   -1.815579
90   -2.065579
96   -2.315579
dtype: float64","OL   -0.038786 
NO   -3.288786 
NH   -7.288786 
OH   -9.788786 
HS   -13.288786
dtype: float64","78   -1.207493
72   -1.207493
88   -1.957493
92   -2.707493
70   -3.207493
dtype: float64",",      0.000 
,N    -19.625
.     -22.250
 ,    -23.250
 NH   -23.250
dtype: float64","NH    -0.038058 
HS    -3.288058 
NHS   -12.038058
HH    -12.788058
NS    -13.038058
dtype: float64","92   -1.002804
88   -2.002804
96   -2.252804
93   -2.252804
90   -2.502804
dtype: float64","OL   -0.038786 
NO   -3.288786 
NH   -7.288786 
OH   -9.788786 
HS   -13.288786
dtype: float64","78   -1.207493
72   -1.207493
88   -1.957493
92   -2.707493
70   -3.207493
dtype: float64",",     0.000 
,N   -20.000
.    -20.125
 ,   -21.250
،    -21.625
dtype: float64","NH    -0.014174 
HS    -4.264174 
NHS   -12.764174
NS    -13.014174
HH    -13.264174
dtype: float64","94   -1.315579
95   -1.815579
93   -1.815579
90   -2.065579
96   -2.315579
dtype: float64"
210,2,198,Washing my coon hair,B_conf,"NH93, NO72","NH85, OL70","NH96, NO72","['NH', 'NO']","['NH', 'OL']","['NH', 'NO']","['93', '72']","['85', '70']","['96', '72']","NH   -0.023254 
HS   -3.773253 
NS   -12.773253
OH   -13.273253
HN   -13.523253
dtype: float64","92   -1.113269
88   -1.363269
96   -1.863269
95   -2.863269
94   -2.863269
dtype: float64",",      0.000 
.     -18.625
 ,    -19.375
 OL   -20.000
,\n   -21.000
dtype: float64","NO   -0.693170 
OL   -0.693170 
NL   -11.693171
NH   -12.193171
O    -12.693171
dtype: float64","72   -0.486673
78   -2.236673
62   -2.486673
70   -2.736673
68   -3.486673
dtype: float64","NH   -0.023254 
HS   -3.773253 
NS   -12.773253
OH   -13.273253
HN   -13.523253
dtype: float64","92   -1.113269
88   -1.363269
96   -1.863269
95   -2.863269
94   -2.863269
dtype: float64",",      0.000 
.     -19.625
 ,    -20.250
 OL   -20.625
%,    -22.500
dtype: float64","OL   -0.474086 
NO   -0.974086 
NL   -12.724087
NH   -12.974087
O    -13.474087
dtype: float64","70   -0.148799
72   -3.398799
40   -3.648799
60   -3.648799
78   -3.648799
dtype: float64","NH   -0.023254 
HS   -3.773253 
NS   -12.773253
OH   -13.273253
HN   -13.523253
dtype: float64","92   -1.113269
88   -1.363269
96   -1.863269
95   -2.863269
94   -2.863269
dtype: float64",",      0.000 
.     -18.875
 ,    -20.375
 OL   -20.625
،     -21.875
dtype: float64"," NO   -0.078896 
 OL   -2.578896 
 NL   -13.328896
NO    -13.828896
 NH   -13.828896
dtype: float64","72   -0.756163
78   -1.506163
82   -2.756163
70   -3.006163
88   -3.006163
dtype: float64"
210,2,198,Washing my coon hair,C.OL_conf,NO54,NO58,OL86,['NO'],['NO'],['OL'],['54'],['58'],['86'],"OL   -0.25193 
NO   -1.50193 
OH   -14.75193
OI   -15.75193
Ol   -16.00193
dtype: float64","72   -1.613446
58   -2.363446
62   -2.363446
78   -2.613446
68   -2.863446
dtype: float64",,,,"OL   -0.25193 
NO   -1.50193 
OH   -14.75193
OI   -15.75193
Ol   -16.00193
dtype: float64","72   -1.613446
58   -2.363446
62   -2.363446
78   -2.613446
68   -2.863446
dtype: float64",,,,"OL   -0.25193 
NO   -1.50193 
OH   -14.75193
OI   -15.75193
Ol   -16.00193
dtype: float64","88   -1.720035
72   -2.220036
92   -2.220036
86   -2.470036
78   -2.720036
dtype: float64",,,
210,2,198,Washing my coon hair,C.HS_conf,NH88,NH88,NH88,['NH'],['NH'],['NH'],['88'],['88'],['88'],"NH   -0.006719 
HS   -5.006719 
HN   -13.006719
NS   -14.756719
N    -16.131720
dtype: float64","88   -0.946645
92   -1.946645
93   -2.696645
78   -2.946645
94   -2.946645
dtype: float64",,,,"NH   -0.004081 
HS   -5.504081 
HN   -13.004081
NS   -15.629081
N    -16.379082
dtype: float64","88   -0.835284
92   -2.085284
72   -2.585284
78   -2.835284
93   -3.085284
dtype: float64",,,,"NH   -0.004081 
HS   -5.504081 
HN   -13.004081
NS   -15.629081
N    -16.379082
dtype: float64","88   -0.835284
92   -2.085284
72   -2.585284
78   -2.835284
93   -3.085284
dtype: float64",,,
210,3,124,"RT @###### ain't worth it, your pussy smelled like reused soap anyways&#128056;&#9749;&#65039;",A_conf,"OL98, NH99","OL98, NH99","OL98, NH99","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['98', '99']","['98', '99']","['98', '99']","OL     0.00 
OH    -19.75
Ol    -20.00
O     -20.75
OLF   -21.00
dtype: float64","99    -0.580389 
98    -0.830389 
97    -5.580389 
96    -7.330389 
100   -11.830389
dtype: float64",",      0.00 
,N    -21.00
 ,    -22.25
 HS   -22.75
 NH   -23.25
dtype: float64"," NH     0.0 
 N     -27.0
NH     -27.0
 NHS   -28.0
 H     -30.0
dtype: float64","99    -0.002758 
100   -6.002758 
98    -8.502758 
97    -9.502758 
96    -12.502758
dtype: float64","OL     0.00 
OH    -21.50
Ol    -22.75
 OL   -22.75
NO    -23.25
dtype: float64","98   -0.583014 
99   -0.833014 
97   -5.083014 
96   -7.083014 
95   -11.833014
dtype: float64",",      0.000 
 HS   -21.000
,N    -21.125
 ,    -21.375
 NH   -22.000
dtype: float64"," NH     0.00 
 N     -25.00
NH     -26.50
 NHS   -26.50
 H     -29.25
dtype: float64","99    -0.001703 
100   -7.001703 
97    -7.751703 
98    -8.001703 
96    -10.751703
dtype: float64","OL     0.00 
OH    -19.75
Ol    -20.00
O     -20.75
OLF   -21.00
dtype: float64","99    -0.580389 
98    -0.830389 
97    -5.580389 
96    -7.330389 
100   -11.830389
dtype: float64",",      0.00 
,N    -21.00
 ,    -22.25
 HS   -22.75
 NH   -23.25
dtype: float64"," NH     0.0 
 N     -27.0
NH     -27.0
 NHS   -28.0
 H     -30.0
dtype: float64","99    -0.002758 
100   -6.002758 
98    -8.502758 
97    -9.502758 
96    -12.502758
dtype: float64"
210,3,124,"RT @###### ain't worth it, your pussy smelled like reused soap anyways&#128056;&#9749;&#65039;",B_conf,"NH99, OL96","NH99, OL98","NH99, OL99","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['99', '96']","['99', '98']","['99', '99']","NH     0.00 
HS    -20.00
N     -23.00
 NH   -24.25
nh    -25.00
dtype: float64","99    -0.042116
98    -3.292116
100   -5.792116
97    -7.042116
96    -9.042115
dtype: float64",",      0.000 
 OL   -21.000
.     -21.625
 ,    -22.125
،     -23.625
dtype: float64"," OL    0.0 
 O    -19.0
OL    -22.5
 OH   -25.5
 UL   -25.5
dtype: float64","98   -1.015625
96   -1.015625
99   -1.765625
97   -2.265625
95   -7.265625
dtype: float64","NH     0.00 
HS    -20.00
N     -23.00
 NH   -24.25
nh    -25.00
dtype: float64","99    -0.042116
98    -3.292116
100   -5.792116
97    -7.042116
96    -9.042115
dtype: float64",",      0.000 
 OL   -21.000
.     -21.625
 ,    -22.125
،     -23.625
dtype: float64"," OL    0.0 
 O    -19.0
OL    -22.5
 OH   -25.5
 UL   -25.5
dtype: float64","98   -1.015625
96   -1.015625
99   -1.765625
97   -2.265625
95   -7.265625
dtype: float64","NH     0.00 
HS    -20.00
N     -23.00
 NH   -24.25
nh    -25.00
dtype: float64","99    -0.042116
98    -3.292116
100   -5.792116
97    -7.042116
96    -9.042115
dtype: float64",",      0.000 
 OL   -21.000
.     -21.625
 ,    -22.125
،     -23.625
dtype: float64"," OL    0.0 
 O    -19.0
OL    -22.5
 OH   -25.5
 UL   -25.5
dtype: float64","98   -1.015625
96   -1.015625
99   -1.765625
97   -2.265625
95   -7.265625
dtype: float64"
210,3,124,"RT @###### ain't worth it, your pussy smelled like reused soap anyways&#128056;&#9749;&#65039;",C.OL_conf,OL99,OL99,OL99,['OL'],['OL'],['OL'],['99'],['99'],['99'],"OL     0.0 
Ol    -20.0
O     -21.5
ol    -21.5
 OL   -23.0
dtype: float64","99    -0.102725
98    -2.352725
97    -6.602725
100   -6.852725
96    -9.352725
dtype: float64",,,,"OL     0.0 
Ol    -20.0
O     -21.5
ol    -21.5
 OL   -23.0
dtype: float64","99    -0.102725
98    -2.352725
97    -6.602725
100   -6.852725
96    -9.352725
dtype: float64",,,,"OL     0.0 
Ol    -20.0
O     -21.5
ol    -21.5
 OL   -23.0
dtype: float64","99    -0.102725
98    -2.352725
97    -6.602725
100   -6.852725
96    -9.352725
dtype: float64",,,
210,3,124,"RT @###### ain't worth it, your pussy smelled like reused soap anyways&#128056;&#9749;&#65039;",C.HS_conf,NH99,NH98,NH98,['NH'],['NH'],['NH'],['99'],['98'],['98'],"NH     0.00 
N     -21.00
HS    -21.50
Nh    -24.75
 NH   -24.75
dtype: float64","98   -0.303124
99   -2.053124
97   -2.303124
96   -3.553124
95   -5.553124
dtype: float64",,,,"NH     0.00 
N     -21.00
HS    -21.50
Nh    -24.75
 NH   -24.75
dtype: float64","98   -0.303124
99   -2.053124
97   -2.303124
96   -3.553124
95   -5.553124
dtype: float64",,,,"NH     0.00 
N     -21.00
HS    -21.50
Nh    -24.75
 NH   -24.75
dtype: float64","98   -0.303124
99   -2.053124
97   -2.303124
96   -3.553124
95   -5.553124
dtype: float64",,,
