batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score
237,3,1313,@###### @###### @###### all u can pull is the fucking retard,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['94', '95']","['95', '90']","['97', '90']"
237,3,1313,@###### @###### @###### all u can pull is the fucking retard,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['88', '94']","['90', '94']","['88', '95']"
237,3,1313,@###### @###### @###### all u can pull is the fucking retard,C.HS_batch_conf,['NH'],['NH'],['NH'],['95'],['98'],['93']
237,3,1313,@###### @###### @###### all u can pull is the fucking retard,C.OL_batch_conf,['OL'],['OL'],['OL'],['99'],['99'],['99']
237,4,2947,"@###### yea, it looks fag-like",A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['92', '78']","['90', '75']","['92', '78']"
237,4,2947,"@###### yea, it looks fag-like",B_batch_conf,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['78', '90']","['84', '92']","['70', '86']"
237,4,2947,"@###### yea, it looks fag-like",C.HS_batch_conf,['NH'],['NH'],['NH'],['88'],['88'],['78']
237,4,2947,"@###### yea, it looks fag-like",C.OL_batch_conf,['OL'],['OL'],['OL'],['98'],['96'],['97']
237,5,2752,"nobody bout their actions, you all pussy",A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['89', '96']","['80', '95']","['88', '95']"
237,5,2752,"nobody bout their actions, you all pussy",B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['97', '86']","['96', '86']","['96', '82']"
237,5,2752,"nobody bout their actions, you all pussy",C.HS_batch_conf,['NH'],['NH'],['NH'],['98'],['99'],['99']
237,5,2752,"nobody bout their actions, you all pussy",C.OL_batch_conf,['OL'],['OL'],['OL'],['93'],['93'],['91']
237,6,1849,@###### that's not even a real word! Must have hit a blunt and started making up shit with your nigger ass lol,A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['99', '97']","['100', '90']","['99', '91']"
237,6,1849,@###### that's not even a real word! Must have hit a blunt and started making up shit with your nigger ass lol,B_batch_conf,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['96', '99']","['96', '98']","['94', '98']"
237,6,1849,@###### that's not even a real word! Must have hit a blunt and started making up shit with your nigger ass lol,C.HS_batch_conf,['HS'],['HS'],['HS'],['96'],['96'],['96']
237,6,1849,@###### that's not even a real word! Must have hit a blunt and started making up shit with your nigger ass lol,C.OL_batch_conf,['OL'],['OL'],['OL'],['100'],['100'],['100']
238,1,2633,Karmas a bitch and so are you. You'll be getting along just fine real soon.,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['95', '98']","['96', '98']","['96', '98']"
238,1,2633,Karmas a bitch and so are you. You'll be getting along just fine real soon.,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['95', '92']","['95', '95']","['99', '92']"
238,1,2633,Karmas a bitch and so are you. You'll be getting along just fine real soon.,C.HS_batch_conf,['NH'],['NH'],['NH'],['95'],['96'],['96']
238,1,2633,Karmas a bitch and so are you. You'll be getting along just fine real soon.,C.OL_batch_conf,['OL'],['OL'],['OL'],['98'],['98'],['96']
238,2,969,The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.,A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['92', '88']","['92', '82']","['95', '88']"
238,2,969,The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.,B_batch_conf,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['72', '88']","['88', '90']","['78', '88']"
238,2,969,The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.,C.HS_batch_conf,['HS'],['HS'],['HS'],['88'],['93'],['92']
238,2,969,The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.,C.OL_batch_conf,['OL'],['OL'],['OL'],['96'],['93'],['88']
238,3,1792,"Celtic means white trash. If someone says they're Celtic, it means they're white trash.",A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['92', '90']","['93', '88']","['95', '90']"
238,3,1792,"Celtic means white trash. If someone says they're Celtic, it means they're white trash.",B_batch_conf,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '92']","['92', '93']","['84', '90']"
238,3,1792,"Celtic means white trash. If someone says they're Celtic, it means they're white trash.",C.HS_batch_conf,['HS'],['HS'],['HS'],['93'],['96'],['95']
238,3,1792,"Celtic means white trash. If someone says they're Celtic, it means they're white trash.",C.OL_batch_conf,['OL'],['OL'],['OL'],['97'],['95'],['91']
238,4,2950,"I LOVE my 10 &amp; 5 but most days they remind me why birth control is important later in life.
I miss my ""baby bird""! Come home, 18!
@######",A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['90', '99']","['94', '99']","['88', '99']"
238,4,2950,"I LOVE my 10 &amp; 5 but most days they remind me why birth control is important later in life.
I miss my ""baby bird""! Come home, 18!
@######",B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['99', '97']","['98', '96']","['99', '99']"
238,4,2950,"I LOVE my 10 &amp; 5 but most days they remind me why birth control is important later in life.
I miss my ""baby bird""! Come home, 18!
@######",C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['99'],['99']
238,4,2950,"I LOVE my 10 &amp; 5 but most days they remind me why birth control is important later in life.
I miss my ""baby bird""! Come home, 18!
@######",C.OL_batch_conf,['NO'],['NO'],['NO'],['93'],['96'],['95']
238,5,2958,RT @###### This is so great. Regular season ball is for the birds,A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['97', '99']","['97', '99']","['96', '99']"
238,5,2958,RT @###### This is so great. Regular season ball is for the birds,B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['99', '96']","['99', '98']","['99', '99']"
238,5,2958,RT @###### This is so great. Regular season ball is for the birds,C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['99'],['99']
238,5,2958,RT @###### This is so great. Regular season ball is for the birds,C.OL_batch_conf,['NO'],['NO'],['NO'],['99'],['98'],['98']
238,6,505,@###### wagon burner! Jk jk you did look pretty Latino here,A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'NH']","['78', '62']","['78', '62']","['72', '64']"
238,6,505,@###### wagon burner! Jk jk you did look pretty Latino here,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '78']","['85', '80']","['96', '74']"
238,6,505,@###### wagon burner! Jk jk you did look pretty Latino here,C.HS_batch_conf,['NH'],['NH'],['NH'],['70'],['61'],['78']
238,6,505,@###### wagon burner! Jk jk you did look pretty Latino here,C.OL_batch_conf,['OL'],['OL'],['OL'],['82'],['84'],['72']
239,1,461,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.,A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '65']","['100', '98']","['100', '95']"
239,1,461,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['65', '100']","['55', '99']","['65', '100']"
239,1,461,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.,C.HS_batch_conf,['NH'],['NH'],['NH'],['80'],['92'],['93']
239,1,461,@###### dont tell me what to do. fuck balls kike nigger cunt tits cocksucker chink spic piss bitch bastard pussy faggot.,C.OL_batch_conf,['OL'],['OL'],['OL'],['99'],['99'],['100']
239,2,2806,People hate on da rig life but I love my baby more then a pussy ass nigguh,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '70']","['86', '70']","['85', '70']"
239,2,2806,People hate on da rig life but I love my baby more then a pussy ass nigguh,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['78', '82']","['80', '88']","['78', '87']"
239,2,2806,People hate on da rig life but I love my baby more then a pussy ass nigguh,C.HS_batch_conf,['NH'],['NH'],['NH'],['71'],['80'],['70']
239,2,2806,People hate on da rig life but I love my baby more then a pussy ass nigguh,C.OL_batch_conf,['OL'],['OL'],['OL'],['93'],['92'],['97']
239,3,2359,RT @###### I hate when faggots talk shit on here then block me so I can't respond. Bitch I will write you a letter with my response an&#8230;,A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['95', '88']","['98', '92']","['100', '90']"
239,3,2359,RT @###### I hate when faggots talk shit on here then block me so I can't respond. Bitch I will write you a letter with my response an&#8230;,B_batch_conf,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['88', '96']","['78', '96']","['82', '96']"
239,3,2359,RT @###### I hate when faggots talk shit on here then block me so I can't respond. Bitch I will write you a letter with my response an&#8230;,C.HS_batch_conf,['HS'],['HS'],['HS'],['91'],['93'],['86']
239,3,2359,RT @###### I hate when faggots talk shit on here then block me so I can't respond. Bitch I will write you a letter with my response an&#8230;,C.OL_batch_conf,['OL'],['OL'],['OL'],['97'],['97'],['98']
239,4,611,RT @###### I hate stereotypes. Preconceived notions that black men are athletes or criminals.. Black women are ghetto and confined to t&#8230;,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['70', '95']","['62', '88']","['60', '95']"
239,4,611,RT @###### I hate stereotypes. Preconceived notions that black men are athletes or criminals.. Black women are ghetto and confined to t&#8230;,B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'OL']","['96', '78']","['96', '70']","['95', '45']"
239,4,611,RT @###### I hate stereotypes. Preconceived notions that black men are athletes or criminals.. Black women are ghetto and confined to t&#8230;,C.HS_batch_conf,['NH'],['NH'],['NH'],['97'],['96'],['97']
239,4,611,RT @###### I hate stereotypes. Preconceived notions that black men are athletes or criminals.. Black women are ghetto and confined to t&#8230;,C.OL_batch_conf,['NO'],['OL'],['NO'],['92'],['74'],['94']
239,5,1945,Only in my hick town can you walk into a national sports bar and get Busch light in a can. SMH,A_batch_conf,"['OL', 'NH']","['NH', 'NH']","['OL', 'NH']","['55', '92']","['70', '95']","['40', '90']"
239,5,1945,Only in my hick town can you walk into a national sports bar and get Busch light in a can. SMH,B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['92', '72']","['92', '62']","['90', '80']"
239,5,1945,Only in my hick town can you walk into a national sports bar and get Busch light in a can. SMH,C.HS_batch_conf,['NH'],['NH'],['NH'],['96'],['98'],['92']
239,5,1945,Only in my hick town can you walk into a national sports bar and get Busch light in a can. SMH,C.OL_batch_conf,['NO'],['NO'],['NO'],['88'],['88'],['89']
239,6,2069,"@###### Oh, me, too! Pain meds just made my brain fuzzy and though Banjo Kazooie for a sec.",A_batch_conf,"['NO', 'NH']","['NH', 'NH']","['NO', 'NH']","['88', '98']","['96', '99']","['95', '99']"
239,6,2069,"@###### Oh, me, too! Pain meds just made my brain fuzzy and though Banjo Kazooie for a sec.",B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['99', '99']","['99', '96']","['98', '96']"
239,6,2069,"@###### Oh, me, too! Pain meds just made my brain fuzzy and though Banjo Kazooie for a sec.",C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['99'],['99']
239,6,2069,"@###### Oh, me, too! Pain meds just made my brain fuzzy and though Banjo Kazooie for a sec.",C.OL_batch_conf,['NO'],['NO'],['NO'],['97'],['96'],['99']
240,1,2999,RT @###### My favorite episode of Friends is the one where blacks mysteriously vanish and unemployed white people find affordable ho&#8230;,A_batch_conf,"['OL', 'NH']","['OL', 'HS']","['OL', 'NH']","['91', '72']","['72', '58']","['85', '70']"
240,1,2999,RT @###### My favorite episode of Friends is the one where blacks mysteriously vanish and unemployed white people find affordable ho&#8230;,B_batch_conf,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['85', '90']","['85', '92']","['85', '90']"
240,1,2999,RT @###### My favorite episode of Friends is the one where blacks mysteriously vanish and unemployed white people find affordable ho&#8230;,C.HS_batch_conf,['NH'],['NH'],['HS'],['90'],['72'],['77']
240,1,2999,RT @###### My favorite episode of Friends is the one where blacks mysteriously vanish and unemployed white people find affordable ho&#8230;,C.OL_batch_conf,['OL'],['OL'],['OL'],['99'],['96'],['95']
240,2,1099,See&gt; Its a FINE LINE&gt; Killing #faggots doesn't change the source of their creation. Which is #Stupid PEOPLE #overbreeding&gt; #PERIOD&gt;,A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['99', '98']","['98', '98']","['99', '98']"
240,2,1099,See&gt; Its a FINE LINE&gt; Killing #faggots doesn't change the source of their creation. Which is #Stupid PEOPLE #overbreeding&gt; #PERIOD&gt;,B_batch_conf,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['98', '98']","['98', '96']","['99', '98']"
240,2,1099,See&gt; Its a FINE LINE&gt; Killing #faggots doesn't change the source of their creation. Which is #Stupid PEOPLE #overbreeding&gt; #PERIOD&gt;,C.HS_batch_conf,['HS'],['HS'],['HS'],['98'],['98'],['96']
240,2,1099,See&gt; Its a FINE LINE&gt; Killing #faggots doesn't change the source of their creation. Which is #Stupid PEOPLE #overbreeding&gt; #PERIOD&gt;,C.OL_batch_conf,['OL'],['OL'],['OL'],['100'],['99'],['100']
240,3,1611,RT @###### you're a retard @######,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['97', '94']","['96', '97']","['95', '95']"
240,3,1611,RT @###### you're a retard @######,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['95', '85']","['92', '88']","['95', '92']"
240,3,1611,RT @###### you're a retard @######,C.HS_batch_conf,['NH'],['NH'],['NH'],['96'],['96'],['98']
240,3,1611,RT @###### you're a retard @######,C.OL_batch_conf,['OL'],['OL'],['OL'],['98'],['98'],['98']
240,4,2956,Iggy is trending. Twitter's trash today.,A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['92', '98']","['88', '98']","['85', '95']"
240,4,2956,Iggy is trending. Twitter's trash today.,B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['99', '95']","['99', '92']","['98', '90']"
240,4,2956,Iggy is trending. Twitter's trash today.,C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['99'],['99']
240,4,2956,Iggy is trending. Twitter's trash today.,C.OL_batch_conf,['NO'],['NO'],['NO'],['95'],['95'],['90']
240,5,2502,@###### I wonders why dare ain't no colored folk up dare?,A_batch_conf,"['OL', 'NH']","['OL', 'HS']","['OL', 'HS']","['71', '58']","['67', '41']","['70', '55']"
240,5,2502,@###### I wonders why dare ain't no colored folk up dare?,B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['70', '60']","['55', '52']","['60', '55']"
240,5,2502,@###### I wonders why dare ain't no colored folk up dare?,C.HS_batch_conf,['NH'],['NH'],['NH'],['70'],['70'],['72']
240,5,2502,@###### I wonders why dare ain't no colored folk up dare?,C.OL_batch_conf,['OL'],['OL'],['OL'],['92'],['90'],['85']
240,6,2544,"Och hoe wonderbaarlijk dat Jan het alweer met n Marokkaanse BNer aan de stok heeft. Na Fatima, Lamyea, Tofik, nu ook Abdelka te min gevonden",A_batch_conf,"['NO', 'NH']","['OL', 'HS']","['OL', 'HS']","['70', '89']","['63', '52']","['60', '40']"
240,6,2544,"Och hoe wonderbaarlijk dat Jan het alweer met n Marokkaanse BNer aan de stok heeft. Na Fatima, Lamyea, Tofik, nu ook Abdelka te min gevonden",B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['80', '70']","['70', '60']","['70', '65']"
240,6,2544,"Och hoe wonderbaarlijk dat Jan het alweer met n Marokkaanse BNer aan de stok heeft. Na Fatima, Lamyea, Tofik, nu ook Abdelka te min gevonden",C.HS_batch_conf,['NH'],['NH'],['NH'],['75'],['62'],['63']
240,6,2544,"Och hoe wonderbaarlijk dat Jan het alweer met n Marokkaanse BNer aan de stok heeft. Na Fatima, Lamyea, Tofik, nu ook Abdelka te min gevonden",C.OL_batch_conf,['NO'],['NO'],['NO'],['60'],['72'],['55']
241,1,2136,My bitch Remy stuck in 06 &#128557;,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['92', '98']","['88', '98']","['90', '98']"
241,1,2136,My bitch Remy stuck in 06 &#128557;,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['95', '78']","['98', '88']","['95', '88']"
241,1,2136,My bitch Remy stuck in 06 &#128557;,C.HS_batch_conf,['NH'],['NH'],['NH'],['98'],['94'],['97']
241,1,2136,My bitch Remy stuck in 06 &#128557;,C.OL_batch_conf,['OL'],['OL'],['OL'],['92'],['85'],['87']
241,2,874,"RT @###### Should've lost in Carolina, in Houston &amp; tonight in St. Louis! #Lucky
#Seahawks are complete trash!!",A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '99']","['86', '99']","['88', '99']"
241,2,874,"RT @###### Should've lost in Carolina, in Houston &amp; tonight in St. Louis! #Lucky
#Seahawks are complete trash!!",B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['99', '76']","['99', '72']","['99', '72']"
241,2,874,"RT @###### Should've lost in Carolina, in Houston &amp; tonight in St. Louis! #Lucky
#Seahawks are complete trash!!",C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['98'],['96']
241,2,874,"RT @###### Should've lost in Carolina, in Houston &amp; tonight in St. Louis! #Lucky
#Seahawks are complete trash!!",C.OL_batch_conf,['OL'],['OL'],['OL'],['96'],['96'],['96']
241,3,1729,"RT @###### &#8220;@###### "" all my hoes stay mad at me i keep em hot guess they got a fever ""&#8221;&#128514;",A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['88', '99']","['84', '98']","['86', '99']"
241,3,1729,"RT @###### &#8220;@###### "" all my hoes stay mad at me i keep em hot guess they got a fever ""&#8221;&#128514;",B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['97', '82']","['98', '84']","['97', '86']"
241,3,1729,"RT @###### &#8220;@###### "" all my hoes stay mad at me i keep em hot guess they got a fever ""&#8221;&#128514;",C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['96'],['95']
241,3,1729,"RT @###### &#8220;@###### "" all my hoes stay mad at me i keep em hot guess they got a fever ""&#8221;&#128514;",C.OL_batch_conf,['OL'],['OL'],['OL'],['94'],['90'],['91']
241,4,187,All da white folk off twitter yet? Da colored tweet at night while y'all sleep cuz you gotta woyke tomorrow.,A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['86', '72']","['92', '86']","['75', '72']"
241,4,187,All da white folk off twitter yet? Da colored tweet at night while y'all sleep cuz you gotta woyke tomorrow.,B_batch_conf,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['93', '88']","['91', '83']","['96', '90']"
241,4,187,All da white folk off twitter yet? Da colored tweet at night while y'all sleep cuz you gotta woyke tomorrow.,C.HS_batch_conf,['HS'],['HS'],['HS'],['90'],['83'],['78']
241,4,187,All da white folk off twitter yet? Da colored tweet at night while y'all sleep cuz you gotta woyke tomorrow.,C.OL_batch_conf,['OL'],['OL'],['OL'],['78'],['70'],['84']
241,5,695,I'll give you a baby zebra girl.,A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['80', '98']","['70', '95']","['88', '99']"
241,5,695,I'll give you a baby zebra girl.,B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['97', '88']","['96', '83']","['98', '92']"
241,5,695,I'll give you a baby zebra girl.,C.HS_batch_conf,['NH'],['NH'],['NH'],['93'],['92'],['90']
241,5,695,I'll give you a baby zebra girl.,C.OL_batch_conf,['NO'],['NO'],['NO'],['70'],['65'],['72']
241,6,2815,RT @###### Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['97', '93']","['97', '92']","['97', '70']"
241,6,2815,RT @###### Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['88', '96']","['88', '95']","['92', '94']"
241,6,2815,RT @###### Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!,C.HS_batch_conf,['NH'],['NH'],['NH'],['78'],['72'],['72']
241,6,2815,RT @###### Green azz niggas!!!! &amp; yall new bitches condone dat sucka activity dat why they keep doin it!!!,C.OL_batch_conf,['OL'],['OL'],['OL'],['99'],['97'],['99']
242,1,633,&#8220;@###### yeah it's really far and it's alright if you like living by a whole lot of hicks haha,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['72', '96']","['78', '92']","['72', '96']"
242,1,633,&#8220;@###### yeah it's really far and it's alright if you like living by a whole lot of hicks haha,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['72', '86']","['88', '72']","['85', '70']"
242,1,633,&#8220;@###### yeah it's really far and it's alright if you like living by a whole lot of hicks haha,C.HS_batch_conf,['NH'],['NH'],['NH'],['85'],['88'],['77']
242,1,633,&#8220;@###### yeah it's really far and it's alright if you like living by a whole lot of hicks haha,C.OL_batch_conf,['OL'],['OL'],['OL'],['91'],['84'],['86']
242,2,1997,And these hoes ain't as good as they look..I need to take my own advice doee cause If that pusxy good then I'm good &#128569;,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['95', '98']","['96', '97']","['94', '99']"
242,2,1997,And these hoes ain't as good as they look..I need to take my own advice doee cause If that pusxy good then I'm good &#128569;,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['96', '98']","['98', '94']","['95', '90']"
242,2,1997,And these hoes ain't as good as they look..I need to take my own advice doee cause If that pusxy good then I'm good &#128569;,C.HS_batch_conf,['NH'],['NH'],['NH'],['98'],['97'],['99']
242,2,1997,And these hoes ain't as good as they look..I need to take my own advice doee cause If that pusxy good then I'm good &#128569;,C.OL_batch_conf,['OL'],['OL'],['OL'],['99'],['99'],['98']
242,3,1445,RT @###### &#8220;@###### @###### finished the essay and the quiz bitch&#8221;good job bud proud of you,A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '97']","['88', '96']","['88', '98']"
242,3,1445,RT @###### &#8220;@###### @###### finished the essay and the quiz bitch&#8221;good job bud proud of you,B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['97', '90']","['97', '90']","['98', '85']"
242,3,1445,RT @###### &#8220;@###### @###### finished the essay and the quiz bitch&#8221;good job bud proud of you,C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['98'],['99']
242,3,1445,RT @###### &#8220;@###### @###### finished the essay and the quiz bitch&#8221;good job bud proud of you,C.OL_batch_conf,['OL'],['OL'],['OL'],['96'],['96'],['96']
242,4,2732,"@###### i also like flip a bitch, which is gabbys. #QualityWords",A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['78', '98']","['82', '97']","['78', '99']"
242,4,2732,"@###### i also like flip a bitch, which is gabbys. #QualityWords",B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['98', '82']","['98', '82']","['99', '75']"
242,4,2732,"@###### i also like flip a bitch, which is gabbys. #QualityWords",C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['97'],['98']
242,4,2732,"@###### i also like flip a bitch, which is gabbys. #QualityWords",C.OL_batch_conf,['OL'],['OL'],['OL'],['94'],['92'],['92']
242,5,1545,This time a night dark skin niggas really turn into lightskin niggas I swear I seen a darkie try buying Starbucks 3mins ago but they closed,A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['99', '92']","['98', '86']","['99', '92']"
242,5,1545,This time a night dark skin niggas really turn into lightskin niggas I swear I seen a darkie try buying Starbucks 3mins ago but they closed,B_batch_conf,"['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['92', '95']","['86', '96']","['90', '95']"
242,5,1545,This time a night dark skin niggas really turn into lightskin niggas I swear I seen a darkie try buying Starbucks 3mins ago but they closed,C.HS_batch_conf,['HS'],['HS'],['HS'],['91'],['95'],['96']
242,5,1545,This time a night dark skin niggas really turn into lightskin niggas I swear I seen a darkie try buying Starbucks 3mins ago but they closed,C.OL_batch_conf,['OL'],['OL'],['OL'],['98'],['97'],['99']
242,6,296,On the anniversary of 9/11 #ISIS &amp; Al Qaeda supporters each claim Ben Laden as their own as a show of their Jihadi authenticity #pathetic,A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['88', '96']","['94', '98']","['96', '99']"
242,6,296,On the anniversary of 9/11 #ISIS &amp; Al Qaeda supporters each claim Ben Laden as their own as a show of their Jihadi authenticity #pathetic,B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['96', '88']","['99', '92']","['98', '85']"
242,6,296,On the anniversary of 9/11 #ISIS &amp; Al Qaeda supporters each claim Ben Laden as their own as a show of their Jihadi authenticity #pathetic,C.HS_batch_conf,['NH'],['NH'],['NH'],['96'],['96'],['99']
242,6,296,On the anniversary of 9/11 #ISIS &amp; Al Qaeda supporters each claim Ben Laden as their own as a show of their Jihadi authenticity #pathetic,C.OL_batch_conf,['NO'],['NO'],['NO'],['96'],['95'],['96']
243,1,828,"@###### true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao",A_batch_conf,"['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['92', '78']","['94', '78']","['89', '78']"
243,1,828,"@###### true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao",B_batch_conf,"['HS', 'OL']","['NH', 'OL']","['NH', 'OL']","['75', '85']","['65', '85']","['65', '80']"
243,1,828,"@###### true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao",C.HS_batch_conf,['HS'],['HS'],['NH'],['78'],['74'],['82']
243,1,828,"@###### true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao",C.OL_batch_conf,['OL'],['OL'],['OL'],['92'],['91'],['92']
243,2,2367,Brownies brownies brownies,A_batch_conf,"['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['96', '99']","['95', '99']","['95', '99']"
243,2,2367,Brownies brownies brownies,B_batch_conf,"['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['98', '99']","['98', '95']","['95', '98']"
243,2,2367,Brownies brownies brownies,C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['98'],['99']
243,2,2367,Brownies brownies brownies,C.OL_batch_conf,['NO'],['NO'],['NO'],['99'],['99'],['99']
243,3,184,RT @###### wow well aren't you just a fucking cunt :),A_batch_conf,"['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['99', '97']","['99', '97']","['99', '97']"
243,3,184,RT @###### wow well aren't you just a fucking cunt :),B_batch_conf,"['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['92', '99']","['99', '98']","['98', '99']"
243,3,184,RT @###### wow well aren't you just a fucking cunt :),C.HS_batch_conf,['NH'],['NH'],['NH'],['99'],['99'],['99']
243,3,184,RT @###### wow well aren't you just a fucking cunt :),C.OL_batch_conf,['OL'],['OL'],['OL'],['99'],['100'],['99']
243,4,2347,PND is my jigga man.,A_batch_conf,"['OL', 'HS']","['NO', 'NH']","['OL', 'HS']","['72', '58']","['78', '88']","['72', '63']"
