batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score,R1_Token1,R1_Token2,R1_Token3,R1_Token4,R1_Token5,R2_Token1,R2_Token2,R2_Token3,R2_Token4,R2_Token5,R3_Token1,R3_Token2,R3_Token3,R3_Token4,R3_Token5
245,2,2205,Know why birds don't wear pants?Cause their pecker's in the way,A_conf,"OL90, NH99","OL90, NH99","OL90, NH99","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '99']","['90', '99']","['90', '99']","OL   -0.000198
dtype: float64","90    -0.638012
85    -1.388012
80    -2.638012
100   -2.638012
70    -3.388012
dtype: float64",",    0.000038
dtype: float64"," NH   -0.00005
dtype: float64","99   -0.692804
95   -1.317804
98   -1.567804
97   -4.567804
dtype: float64","OL   -0.000198
dtype: float64","90    -0.638012
85    -1.388012
80    -2.638012
100   -2.638012
70    -3.388012
dtype: float64",",    0.000038
dtype: float64"," NH   -0.00005
dtype: float64","99   -0.692804
95   -1.317804
98   -1.567804
97   -4.567804
dtype: float64","OL   -0.000084
dtype: float64","90    -0.980602
100   -1.480602
85    -1.730602
80    -2.230602
,     -2.980602
dtype: float64",",    0.000023
dtype: float64"," NH    0.0
dtype: float64","99   -0.309704
98   -1.809704
95   -2.434704
dtype: float64"
245,2,2205,Know why birds don't wear pants?Cause their pecker's in the way,B_conf,"NH100, OL100","NH99, NO99","NH100, NO100","['NH', 'OL']","['NH', 'NO']","['NH', 'NO']","['100', '100']","['99', '99']","['100', '100']","NH   -0.000034
dtype: float64","100   -0.599522
99    -0.849522
98    -3.849522
dtype: float64",",    0.000008
dtype: float64"," OL   -0.387573
 NO   -1.137573
dtype: float64","92   -1.953747
85   -2.203747
78   -2.203747
72   -2.328747
90   -2.328747
dtype: float64","NH    0.000019
dtype: float64","100   -0.606236
99    -0.856236
98    -3.606236
dtype: float64",",   -0.000065
dtype: float64"," OL   -0.048923
 NO   -3.048923
dtype: float64","99    -0.619759
98    -1.369759
100   -2.369759
97    -3.369759
95    -3.369759
dtype: float64","NH    0.000019
dtype: float64","100   -0.606236
99    -0.856236
98    -3.606236
dtype: float64",",    0.000034
dtype: float64"," NO   -0.388168
 OL   -1.138168
dtype: float64","100   -0.727768
98    -1.727768
99    -2.227768
96    -2.727768
95    -2.977768
dtype: float64"
245,2,2205,Know why birds don't wear pants?Cause their pecker's in the way,C.OL_conf,OL96,OL98,OL92,['OL'],['OL'],['OL'],['96'],['98'],['92'],"OL   -0.004047
dtype: float64","92   -1.484573
95   -1.484573
94   -1.984573
96   -1.984573
93   -2.234573
dtype: float64",,,,"OL   -0.023357
NO   -3.773357
dtype: float64","92   -1.200485
94   -1.950485
95   -1.950485
96   -2.200485
93   -2.450485
dtype: float64",,,,"OL   -0.023357
NO   -3.773357
dtype: float64","92   -1.200485
94   -1.950485
95   -1.950485
96   -2.200485
93   -2.450485
dtype: float64",,,
245,2,2205,Know why birds don't wear pants?Cause their pecker's in the way,C.HS_conf,NH95,NH97,NH95,['NH'],['NH'],['NH'],['95'],['97'],['95'],"NH   -0.000847
dtype: float64","92   -1.365463
95   -1.365463
94   -1.865463
96   -1.865463
93   -2.365463
dtype: float64",,,,"NH   -0.000847
dtype: float64","92   -1.365463
95   -1.365463
94   -1.865463
96   -1.865463
93   -2.365463
dtype: float64",,,,"NH   -0.000847
dtype: float64","92   -1.365463
95   -1.365463
94   -1.865463
96   -1.865463
93   -2.365463
dtype: float64",,,
245,3,222,Nobody cares you fucking fag damn you bring bitches water even though youre thirsty as fuck &#128514;&#128514;&#128514; #fucknigga,A_conf,"OL100, HS95","OL100, HS95","OL100, HS95","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '95']","['100', '95']","['100', '95']","OL    0.000042
dtype: float64","100   -0.036545
99    -3.536545
dtype: float64",",   -0.000004
dtype: float64"," HS   -0.000046
dtype: float64","95   -0.897614
99   -1.397614
96   -2.022614
92   -2.522614
98   -2.647614
dtype: float64","OL    0.0
dtype: float64","100   -0.066601
99    -3.066601
dtype: float64",",    0.000019
dtype: float64"," HS   -0.000355
dtype: float64","95   -0.857914
92   -1.732914
96   -1.982914
99   -1.982914
98   -2.857914
dtype: float64","OL   -0.000061
dtype: float64","100   -0.012737
dtype: float64",",   -0.000004
dtype: float64"," HS   -0.000019
dtype: float64","92   -1.008808
95   -1.008808
96   -2.758808
90   -2.758808
99   -3.383808
dtype: float64"
245,3,222,Nobody cares you fucking fag damn you bring bitches water even though youre thirsty as fuck &#128514;&#128514;&#128514; #fucknigga,B_conf,"HS90, OL100","HS100, OL100","HS100, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '100']","['100', '100']","['100', '100']","HS    0.000046
dtype: float64","100   -0.170139
90    -2.170139
85    -3.920139
95    -4.670139
dtype: float64",",    0.000027
dtype: float64"," OL   -0.000027
dtype: float64","100   -0.027317
99    -3.777317
dtype: float64","HS   -0.000034
dtype: float64","100   -0.154942
90    -2.154942
85    -4.654942
dtype: float64",",    0.000034
dtype: float64"," OL   -0.000023
dtype: float64","100    0.0
dtype: float64","HS   -0.000263
dtype: float64","90    -0.505592
85    -1.755592
100   -2.005592
95    -3.255592
80    -3.505592
dtype: float64",",    0.000008
dtype: float64"," OL    0.000034
dtype: float64","100   -0.000034
dtype: float64"
245,3,222,Nobody cares you fucking fag damn you bring bitches water even though youre thirsty as fuck &#128514;&#128514;&#128514; #fucknigga,C.OL_conf,OL99,OL99,OL99,['OL'],['OL'],['OL'],['99'],['99'],['99'],"OL   -0.000027
dtype: float64","99    -0.477383
100   -0.977383
dtype: float64",,,,"OL   -0.000027
dtype: float64","99    -0.477383
100   -0.977383
dtype: float64",,,,"OL   -0.000027
dtype: float64","99    -0.477383
100   -0.977383
dtype: float64",,,
245,3,222,Nobody cares you fucking fag damn you bring bitches water even though youre thirsty as fuck &#128514;&#128514;&#128514; #fucknigga,C.HS_conf,HS97,HS95,HS94,['HS'],['HS'],['HS'],['97'],['95'],['94'],"HS   -0.000034
dtype: float64","96   -1.217545
97   -1.717545
95   -1.717545
98   -1.967545
99   -2.217545
dtype: float64",,,,"HS   -0.000034
dtype: float64","96   -1.217545
97   -1.717545
95   -1.717545
98   -1.967545
99   -2.217545
dtype: float64",,,,"HS   -0.000034
dtype: float64","96   -1.217548
97   -1.717548
95   -1.717548
98   -1.967548
99   -2.217548
dtype: float64",,,
245,4,2410,@###### who cares tbh ones a shitty dirty Argentino &amp; the other is a feather fisted nigger,A_conf,"OL100, HS100","OL100, HS100","OL100, HS100","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '100']","['100', '100']","['100', '100']","OL   -0.000023
dtype: float64","100   -0.023548
99    -3.773548
dtype: float64",",   -0.000031
dtype: float64"," HS    0.000042
dtype: float64","100   -0.258877
99    -1.508877
dtype: float64","OL   -0.000023
dtype: float64","100   -0.030952
99    -3.530952
dtype: float64",",    0.000019
dtype: float64"," HS   -0.000019
dtype: float64","100   -0.081223
99    -2.581223
dtype: float64","OL   -0.000053
dtype: float64","100   -0.033215
99    -3.533215
dtype: float64",",    0.000008
dtype: float64"," HS    0.000019
dtype: float64","100   -0.064415
99    -2.814415
dtype: float64"
245,4,2410,@###### who cares tbh ones a shitty dirty Argentino &amp; the other is a feather fisted nigger,B_conf,"HS100, OL100","HS100, OL100","HS100, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['100', '100']","['100', '100']","['100', '100']","HS   -0.000011
dtype: float64","100   -0.036743
95    -3.786743
dtype: float64",",    0.000023
dtype: float64"," OL   -0.000011
dtype: float64","100   -0.000004
dtype: float64","HS    0.000015
dtype: float64","100   -0.009403
dtype: float64",",    0.000011
dtype: float64"," OL    0.000011
dtype: float64","100   -0.000019
dtype: float64","HS   -0.00005
dtype: float64","100   -0.055412
95    -3.055412
dtype: float64",",   -0.000008
dtype: float64"," OL   -0.000008
dtype: float64","100    0.000027
dtype: float64"
245,4,2410,@###### who cares tbh ones a shitty dirty Argentino &amp; the other is a feather fisted nigger,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100'],"OL    0.000011
dtype: float64","100   -0.062035
99    -2.812035
dtype: float64",,,,"OL    0.000023
dtype: float64","100   -0.314373
99    -1.314373
dtype: float64",,,,"OL    0.0
dtype: float64","100   -0.201565
99    -1.701565
dtype: float64",,,
245,4,2410,@###### who cares tbh ones a shitty dirty Argentino &amp; the other is a feather fisted nigger,C.HS_conf,HS96,HS98,HS99,['HS'],['HS'],['HS'],['96'],['98'],['99'],"HS   -0.000107
dtype: float64","99   -0.867451
98   -1.367451
97   -1.867451
96   -2.117451
95   -3.117451
dtype: float64",,,,"HS   -0.000168
dtype: float64","99   -0.652538
98   -1.402538
97   -2.152538
96   -2.652538
95   -3.152538
dtype: float64",,,,"HS   -0.000149
dtype: float64","99   -0.571236
98   -1.321236
97   -2.321236
96   -3.071236
95   -3.821236
dtype: float64",,,
245,5,2078,Lol you're a cunt liar and I hope you drop dead k :-),A_conf,"OL99, NH98","OL100, NH99","OL100, NH99","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['99', '98']","['100', '99']","['100', '99']","OL   -0.000053
dtype: float64","99    -0.51218
98    -1.51218
100   -1.76218
dtype: float64",",    0.000038
dtype: float64"," NH    0.000031
dtype: float64","98   -0.99942
96   -1.24942
99   -1.99942
97   -2.37442
95   -2.37442
dtype: float64","OL    0.000061
dtype: float64","99    -0.836769
100   -0.836769
98    -2.086769
dtype: float64",",   -0.000008
dtype: float64"," NH    0.000011
dtype: float64","99   -0.269691
98   -1.769691
95   -3.519691
96   -4.019691
dtype: float64","OL    0.000038
dtype: float64","100   -0.226498
99    -1.726498
98    -3.726498
dtype: float64",",    0.000011
dtype: float64"," NH    0.000038
dtype: float64","99   -0.354565
98   -1.854565
95   -2.354565
96   -3.604565
dtype: float64"
245,5,2078,Lol you're a cunt liar and I hope you drop dead k :-),B_conf,"NH5, OL99","NH10, OL99","NH15, OL99","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['5', '99']","['10', '99']","['15', '99']","NH   -0.000053
dtype: float64","5    -0.565777
10   -1.315777
95   -3.065777
90   -3.565777
20   -3.815777
dtype: float64",",   -0.000034
dtype: float64"," OL    0.000034
dtype: float64","99    -0.191444
98    -2.441444
100   -2.441444
dtype: float64","NH   -0.000023
dtype: float64","5    -1.041157
95   -1.291157
10   -1.541157
90   -2.541157
99   -3.541157
dtype: float64",",    0.00005
dtype: float64"," OL    0.000019
dtype: float64","99    -0.590488
100   -1.090488
98    -2.215488
dtype: float64","NH   -0.000019
dtype: float64","95   -1.106373
5    -1.106373
10   -1.606373
90   -3.106373
99   -3.356373
dtype: float64",",   -0.000008
dtype: float64"," OL    0.000034
dtype: float64","99    -0.505337
100   -1.505337
98    -1.755337
dtype: float64"
245,5,2078,Lol you're a cunt liar and I hope you drop dead k :-),C.OL_conf,OL99,OL99,OL99,['OL'],['OL'],['OL'],['99'],['99'],['99'],"OL   -0.000031
dtype: float64","99    -0.114475
100   -2.614475
98    -3.364475
dtype: float64",,,,"OL    0.000019
dtype: float64","99   -0.034248
98   -3.784248
dtype: float64",,,,"OL   -0.000031
dtype: float64","99    -0.114475
100   -2.614475
98    -3.364475
dtype: float64",,,
245,5,2078,Lol you're a cunt liar and I hope you drop dead k :-),C.HS_conf,NH95,NH86,NH94,['NH'],['NH'],['NH'],['95'],['86'],['94'],"NH   -0.000191
dtype: float64","92   -0.666451
93   -2.166451
88   -2.416451
86   -2.666451
94   -3.166451
dtype: float64",,,,"NH   -0.000778
dtype: float64","92   -0.891224
93   -2.141224
86   -2.141224
88   -2.141224
91   -2.891224
dtype: float64",,,,"NH   -0.002014
dtype: float64","92   -0.555408
93   -2.055408
94   -2.805408
95   -3.055408
88   -3.055408
dtype: float64",,,
245,6,690,I be telling Mcgirt music ain't enough.You gotta have a non music related agenda.Them crackers want to sell something with your face.,A_conf,"OL85, HS90","OL95, HS92","OL85, HS70","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['85', '90']","['95', '92']","['85', '70']","OL    0.000027
dtype: float64","85   -0.506699
90   -1.506699
92   -2.756699
95   -3.756699
80   -3.756699
dtype: float64",",   -0.000015
dtype: float64"," HS   -0.101307
 NH   -2.351307
dtype: float64","90   -0.75174
92   -1.00174
78   -2.75174
95   -3.75174
75   -3.75174
dtype: float64","OL    0.000023
dtype: float64","90    -0.991611
85    -1.491611
95    -1.491611
92    -2.741611
100   -3.241611
dtype: float64",",    0.000038
dtype: float64"," HS   -0.005363
dtype: float64","92   -0.710255
90   -1.710255
88   -1.960255
85   -2.460255
86   -3.460255
dtype: float64","OL   -0.000046
dtype: float64","85   -0.555771
90   -1.305771
92   -2.805771
95   -3.805771
80   -4.305771
dtype: float64",",   -0.000031
dtype: float64"," HS   -0.162231
 NH   -1.912231
dtype: float64","90   -0.850315
75   -1.600315
70   -1.850315
78   -2.850315
80   -3.100315
dtype: float64"
245,6,690,I be telling Mcgirt music ain't enough.You gotta have a non music related agenda.Them crackers want to sell something with your face.,B_conf,"HS70, OL85","HS85, OL90","HS70, OL85","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['70', '85']","['85', '90']","['70', '85']","HS   -0.024338
NH   -3.774338
dtype: float64","85   -1.014721
70   -1.514721
90   -2.014721
80   -2.514721
60   -2.514721
dtype: float64",",   -0.000034
dtype: float64"," OL   -0.000076
dtype: float64","85   -0.172428
90   -2.672428
80   -2.672428
75   -4.547428
dtype: float64","HS   -0.024338
NH   -3.774338
dtype: float64","85   -1.014721
70   -1.514721
90   -2.014721
80   -2.514721
60   -2.514721
dtype: float64",",   -0.000065
dtype: float64"," OL   -0.000038
dtype: float64","90   -0.127426
95   -2.627426
80   -4.252426
92   -4.377426
85   -4.377426
dtype: float64","HS   -0.006947
dtype: float64","70   -1.118534
85   -1.618534
60   -1.868534
80   -2.118534
75   -2.368534
dtype: float64",",   -0.000034
dtype: float64"," OL   -0.000008
dtype: float64","85   -0.153046
90   -2.653046
80   -2.903046
dtype: float64"
245,6,690,I be telling Mcgirt music ain't enough.You gotta have a non music related agenda.Them crackers want to sell something with your face.,C.OL_conf,OL97,OL96,OL95,['OL'],['OL'],['OL'],['97'],['96'],['95'],"OL    0.000027
dtype: float64","96   -1.281624
97   -1.531624
98   -1.531624
95   -1.781624
99   -2.781624
dtype: float64",,,,"OL    0.000031
dtype: float64","96   -1.363529
95   -1.363529
97   -1.863529
98   -2.113529
92   -2.613529
dtype: float64",,,,"OL   -0.000023
dtype: float64","95   -1.157482
96   -1.657482
97   -1.907482
98   -2.157482
99   -2.407482
dtype: float64",,,
245,6,690,I be telling Mcgirt music ain't enough.You gotta have a non music related agenda.Them crackers want to sell something with your face.,C.HS_conf,HS85,HS88,HS85,['HS'],['HS'],['HS'],['85'],['88'],['85'],"HS   -0.000198
dtype: float64","92   -1.162018
85   -1.412018
86   -2.412018
88   -2.412018
90   -2.412018
dtype: float64",,,,"HS   -0.000301
dtype: float64","92   -0.874996
85   -1.874996
90   -1.874996
88   -2.624996
86   -2.874996
dtype: float64",,,,"HS   -0.000195
dtype: float64","92   -1.017033
85   -1.267033
90   -2.017033
88   -2.767033
86   -3.017033
dtype: float64",,,
246,1,2576,"RT @###### Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;",A_conf,"OL90, NH98","OL85, NH99","OL85, NH99","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '98']","['85', '99']","['85', '99']","OL   -0.00103
dtype: float64","90    -1.015362
85    -1.515362
95    -2.265362
80    -2.265362
100   -2.515362
dtype: float64",",   -0.000023
dtype: float64"," NH   -0.000408
dtype: float64","99    -0.194786
98    -2.444786
95    -2.694786
100   -4.194786
dtype: float64","OL   -0.00103
dtype: float64","90    -1.015362
85    -1.515362
95    -2.265362
80    -2.265362
100   -2.515362
dtype: float64",",   -0.000004
dtype: float64"," NH   -0.000652
dtype: float64","99   -0.278328
98   -1.778328
95   -2.778328
dtype: float64","OL   -0.00016
dtype: float64","85   -1.030682
90   -1.530682
70   -2.280682
80   -2.280682
60   -2.780682
dtype: float64",",    0.000019
dtype: float64"," NH   -0.000702
dtype: float64","99   -0.412457
98   -1.537457
95   -2.162457
dtype: float64"
246,1,2576,"RT @###### Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;",B_conf,"NH100, OL95","NH100, OL94","NH100, OL85","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['100', '95']","['100', '94']","['100', '85']","NH   -0.000259
dtype: float64","100   -0.582165
99    -1.332165
98    -2.582165
95    -2.582165
96    -4.332165
dtype: float64",",   -0.000015
dtype: float64"," OL   -0.000618
dtype: float64","92   -0.738708
95   -1.988708
93   -2.613708
94   -2.738708
96   -2.863708
dtype: float64","NH   -0.007072
dtype: float64","100   -0.47118
95    -1.72118
99    -1.97118
98    -3.22118
dtype: float64",",   -0.000015
dtype: float64"," OL   -0.050289
 NO   -3.050289
dtype: float64","92   -0.922611
95   -2.172611
94   -2.422611
93   -2.797611
96   -2.797611
dtype: float64","NH   -0.011303
dtype: float64","100   -0.369827
99    -1.619827
95    -2.869827
98    -3.119827
dtype: float64",",   -0.000008
dtype: float64"," OL   -0.002178
dtype: float64","92   -1.189568
95   -1.439568
94   -2.689568
90   -2.689568
93   -3.189568
dtype: float64"
246,1,2576,"RT @###### Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;",C.OL_conf,OL98,OL99,OL95,['OL'],['OL'],['OL'],['98'],['99'],['95'],"OL   -0.000057
dtype: float64","98   -1.155678
95   -1.655678
99   -1.655678
96   -2.155678
97   -2.155678
dtype: float64",,,,"OL   -0.000011
dtype: float64","98   -1.295376
95   -1.545376
99   -1.545376
97   -2.045376
96   -2.295376
dtype: float64",,,,"OL   -0.001171
dtype: float64","98   -1.509251
95   -1.759251
99   -1.759251
96   -2.009251
97   -2.009251
dtype: float64",,,
246,1,2576,"RT @###### Yankees offseason plan: Sign Sandoval, move A-Rod to first base, shoot Teixeira and throw his corpse in the East River. #Y&#8230;",C.HS_conf,HS85,NH93,NH94,['HS'],['NH'],['NH'],['85'],['93'],['94'],"NH   -0.127239
HS   -2.127239
dtype: float64","92   -0.586853
85   -1.836853
90   -2.336853
95   -3.336853
93   -3.586853
dtype: float64",,,,"NH   -0.127239
HS   -2.127239
dtype: float64","92   -0.809967
93   -2.059967
95   -2.059967
94   -2.309967
96   -2.809967
dtype: float64",,,,"NH   -0.127239
HS   -2.127239
dtype: float64","92   -0.809967
93   -2.059967
95   -2.059967
94   -2.309967
96   -2.809967
dtype: float64",,,
246,2,750,RT @###### If you claim Macklemore is your favorite rapper I'm also assuming you watch the WNBA on your free time faggot,A_conf,"OL99, HS93","OL100, NH99","OL100, NH99","['OL', 'HS']","['OL', 'NH']","['OL', 'NH']","['99', '93']","['100', '99']","['100', '99']","OL   -0.000042
dtype: float64","99    -0.630688
100   -0.880688
98    -3.130688
dtype: float64",",    0.000027
dtype: float64"," HS   -0.127136
 NH   -2.127136
dtype: float64","92   -0.357494
85   -3.107494
94   -3.357494
86   -3.357494
91   -3.607494
dtype: float64","OL    0.000008
dtype: float64","100   -0.152973
99    -2.152973
98    -3.902973
dtype: float64",",    0.000008
dtype: float64"," NH   -0.100471
 HS   -2.350471
dtype: float64","99   -0.57383
98   -2.07383
96   -2.32383
95   -2.57383
97   -3.32383
dtype: float64","OL    0.000008
dtype: float64","100   -0.152973
99    -2.152973
98    -3.902973
dtype: float64",",    0.000008
dtype: float64"," NH   -0.100471
 HS   -2.350471
dtype: float64","99   -0.57383
98   -2.07383
96   -2.32383
95   -2.57383
97   -3.32383
dtype: float64"
246,2,750,RT @###### If you claim Macklemore is your favorite rapper I'm also assuming you watch the WNBA on your free time faggot,B_conf,"HS90, OL99","HS90, OL100","HS90, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '99']","['90', '100']","['90', '100']","NH   -0.048992
HS   -3.048992
dtype: float64","90    -0.58004
85    -1.58004
95    -1.83004
100   -3.58004
70    -3.83004
dtype: float64",",   -0.000015
dtype: float64"," OL   -0.000046
dtype: float64","100   -0.359024
98    -2.109024
99    -2.109024
95    -2.859024
dtype: float64","HS   -0.049423
NH   -3.049423
dtype: float64","100   -0.525879
95    -1.525879
90    -1.775879
85    -4.275879
dtype: float64",",    0.000027
dtype: float64"," OL    0.000027
dtype: float64","100   -0.106441
99    -3.106441
95    -3.356441
98    -3.856441
dtype: float64","HS   -0.038494
NH   -3.288494
dtype: float64","95    -0.495213
90    -1.495213
100   -1.995213
85    -4.245213
dtype: float64",",   -0.000023
dtype: float64"," OL    0.000038
dtype: float64","100   -0.343769
99    -2.218769
98    -2.343769
95    -2.468769
dtype: float64"
246,2,750,RT @###### If you claim Macklemore is your favorite rapper I'm also assuming you watch the WNBA on your free time faggot,C.OL_conf,OL100,OL99,OL99,['OL'],['OL'],['OL'],['100'],['99'],['99'],"OL    0.000004
dtype: float64","99    -0.08688
100   -2.58688
dtype: float64",,,,"OL    0.000004
dtype: float64","99    -0.08688
100   -2.58688
dtype: float64",,,,"OL    0.00005
dtype: float64","99    -0.136745
100   -2.136745
dtype: float64",,,
246,2,750,RT @###### If you claim Macklemore is your favorite rapper I'm also assuming you watch the WNBA on your free time faggot,C.HS_conf,HS94,HS94,HS95,['HS'],['HS'],['HS'],['94'],['94'],['95'],"HS   -0.000042
dtype: float64","98   -1.282215
96   -1.532215
97   -1.532215
95   -2.032215
99   -2.032215
dtype: float64",,,,"HS   -0.000034
dtype: float64","95   -0.782635
96   -1.532635
97   -2.282635
94   -2.782635
92   -2.782635
dtype: float64",,,,"HS   -0.000477
dtype: float64","95   -0.96904
96   -1.46904
97   -1.96904
98   -2.21904
99   -2.71904
dtype: float64",,,
246,3,747,"@###### all I did was bitch about Jessie, still love you anyway",A_conf,"OL85, NH95","OL78, NH96","OL85, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['85', '95']","['78', '96']","['85', '95']","OL   -0.000023
dtype: float64","85   -0.356346
90   -1.856346
80   -3.606346
78   -3.856346
75   -3.856346
dtype: float64",",   -0.000023
dtype: float64"," NH   -0.000015
dtype: float64","95   -0.127161
98   -2.877161
96   -3.502161
97   -4.002161
dtype: float64","OL   -0.000023
dtype: float64","85   -0.356346
90   -1.856346
80   -3.606346
78   -3.856346
75   -3.856346
dtype: float64",",    0.000038
dtype: float64"," NH    0.000046
dtype: float64","96   -0.626957
95   -1.251957
92   -2.751957
94   -3.126957
97   -3.251957
dtype: float64","OL    0.000042
dtype: float64","85   -0.667561
90   -1.667561
80   -2.167561
75   -2.667561
70   -2.917561
dtype: float64",",    0.000019
dtype: float64"," NH    0.000023
dtype: float64","95   -0.043606
98   -4.043606
90   -4.418606
dtype: float64"
246,3,747,"@###### all I did was bitch about Jessie, still love you anyway",B_conf,"NH98, OL92","NH95, OL92","NH95, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['98', '92']","['95', '92']","['95', '90']","NH   -0.000061
dtype: float64","95   -0.733707
99   -1.733707
98   -1.983707
96   -2.108707
97   -2.858707
dtype: float64",",    0.000008
dtype: float64"," OL    0.000019
dtype: float64","92   -0.594177
91   -1.969177
93   -2.469177
86   -3.219177
87   -3.219177
dtype: float64","NH   -0.000031
dtype: float64","95   -0.672199
98   -1.672199
96   -2.172199
99   -2.172199
97   -3.172199
dtype: float64",",   -0.000019
dtype: float64"," OL   -0.000038
dtype: float64","78   -1.338291
88   -1.713291
92   -1.963291
85   -2.588291
72   -2.838291
dtype: float64","NH   -0.000027
dtype: float64","95   -0.2234
90   -2.4734
96   -3.7234
98   -3.7234
99   -3.7234
dtype: float64",",   -0.000053
dtype: float64"," OL    0.000019
dtype: float64","92   -0.740602
90   -1.740602
88   -2.240602
85   -2.865602
93   -3.490602
dtype: float64"
246,3,747,"@###### all I did was bitch about Jessie, still love you anyway",C.OL_conf,OL87,OL93,OL94,['OL'],['OL'],['OL'],['87'],['93'],['94'],"OL   -0.000141
dtype: float64","92   -1.233028
93   -1.733028
87   -1.983028
86   -2.483028
91   -2.733028
dtype: float64",,,,"OL   -0.001049
dtype: float64","92   -0.777405
93   -1.527405
94   -2.777405
91   -3.027405
87   -3.027405
dtype: float64",,,,"OL   -0.000214
dtype: float64","92   -1.2775
93   -1.7775
86   -2.2775
87   -2.2775
91   -2.7775
dtype: float64",,,
246,3,747,"@###### all I did was bitch about Jessie, still love you anyway",C.HS_conf,NH88,NH90,NH88,['NH'],['NH'],['NH'],['88'],['90'],['88'],"NH   -0.000141
dtype: float64","92   -1.02742
88   -2.02742
93   -2.27742
86   -2.27742
90   -2.52742
dtype: float64",,,,"NH    0.000004
dtype: float64","92   -0.85276
93   -2.10276
88   -2.22776
86   -2.47776
90   -2.60276
dtype: float64",,,,"NH   -0.000141
dtype: float64","92   -1.02742
88   -2.02742
93   -2.27742
86   -2.27742
90   -2.52742
dtype: float64",,,
246,4,1095,Kobe ain't no hoe.,A_conf,"OL90, NH95","OL90, NH95","OL85, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['85', '90']","OL    0.000053
dtype: float64","85   -1.077263
90   -1.077263
80   -1.577263
75   -3.077263
70   -3.827263
dtype: float64",",   -0.000004
dtype: float64"," NH    0.000004
dtype: float64","95   -0.162077
96   -3.287077
85   -3.412077
98   -3.787077
90   -3.787077
dtype: float64","OL   -0.000008
dtype: float64","90   -0.529358
85   -1.279358
80   -2.529358
95   -4.029358
70   -4.279358
dtype: float64",",   -0.000053
dtype: float64"," NH   -0.000168
dtype: float64","95   -0.256489
85   -2.506489
96   -3.131489
98   -3.631489
92   -3.756489
dtype: float64","OL   -0.000072
dtype: float64","85   -0.928822
90   -1.678822
70   -1.928822
80   -1.928822
75   -2.678822
dtype: float64",",    0.000008
dtype: float64"," NH   -0.000027
dtype: float64","95   -0.275372
90   -1.900372
98   -3.400372
92   -3.650372
96   -4.400372
dtype: float64"
246,4,1095,Kobe ain't no hoe.,B_conf,"NH95, OL85","NH95, OL90","NH90, OL75","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['95', '85']","['95', '90']","['90', '75']","NH   -0.00008
dtype: float64","92   -1.480553
95   -1.480553
90   -1.480553
96   -2.480553
93   -2.730553
dtype: float64",",   -0.000015
dtype: float64"," OL   -0.000069
dtype: float64","85   -0.594706
90   -1.469706
88   -3.219706
92   -3.344706
75   -3.344706
dtype: float64","NH   -0.000042
dtype: float64","95   -0.47839
96   -2.22839
90   -2.60339
92   -2.72839
98   -3.10339
dtype: float64",",   -0.000031
dtype: float64"," OL   -0.000061
dtype: float64","85   -0.854055
90   -1.479055
92   -2.729055
88   -2.729055
78   -2.854055
dtype: float64","NH   -0.000042
dtype: float64","95   -0.47839
96   -2.22839
90   -2.60339
92   -2.72839
98   -3.10339
dtype: float64",",   -0.000023
dtype: float64"," OL    0.000023
dtype: float64","85   -0.296135
75   -2.296135
70   -3.296135
95   -3.421135
90   -3.671135
dtype: float64"
