tweet_id,id,version,batch_tweet,hate_speech,offensive_language,tweet_hashed,original_split
1407,1566,B,R7,1,1,@###### I ain't never orderin from no colored pizza stow,train
1407,1599,B,R7,0,0,@###### I ain't never orderin from no colored pizza stow,train
1407,959,A,R7,1,0,@###### I ain't never orderin from no colored pizza stow,train
1407,1306,A,R7,0,1,@###### I ain't never orderin from no colored pizza stow,train
1407,1724,A,R7,0,1,@###### I ain't never orderin from no colored pizza stow,train
1540,1002,E,R40,0,1,bitch you're white stfu with your shitty Spanish,train
1540,1137,E,R40,0,1,bitch you're white stfu with your shitty Spanish,train
1540,1165,E,R40,1,1,bitch you're white stfu with your shitty Spanish,train
1540,1118,D,R40,1,1,bitch you're white stfu with your shitty Spanish,train
1540,1132,D,R40,0,1,bitch you're white stfu with your shitty Spanish,train
1540,1616,D,R40,1,1,bitch you're white stfu with your shitty Spanish,train
1540,1110,C,R40,1,1,bitch you're white stfu with your shitty Spanish,train
1540,1168,C,R40,1,1,bitch you're white stfu with your shitty Spanish,train
1540,1285,C,R40,1,1,bitch you're white stfu with your shitty Spanish,train
1540,1252,B,R40,0,1,bitch you're white stfu with your shitty Spanish,train
1540,1261,B,R40,0,1,bitch you're white stfu with your shitty Spanish,train
1540,1262,B,R40,0,1,bitch you're white stfu with your shitty Spanish,train
1540,1283,A,R40,0,1,bitch you're white stfu with your shitty Spanish,train
1540,1287,A,R40,1,1,bitch you're white stfu with your shitty Spanish,train
1540,1804,A,R40,1,1,bitch you're white stfu with your shitty Spanish,train
104,12,E,R4,1,1,@###### chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,train
104,70,E,R4,1,1,@###### chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,train
104,183,E,R4,1,1,@###### chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,train
104,20,D,R4,0,1,@###### chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,train
104,73,D,R4,1,1,@###### chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,train
104,128,D,R4,1,1,@###### chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,train
104,117,C,R4,1,1,@###### chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,train
104,368,C,R4,1,1,@###### chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,train
104,403,C,R4,0,1,@###### chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,train
104,143,B,R4,1,1,@###### chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,train
104,364,B,R4,1,1,@###### chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,train
104,392,B,R4,0,1,@###### chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,train
104,282,A,R4,0,1,@###### chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,train
104,296,A,R4,1,0,@###### chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,train
104,927,A,R4,1,1,@###### chase you God damn faggot &#128514;&#128557;&#128514;&#128557;,train
940,194,E,R40,1,1,Your acting like a spoiled little faggot have fun,train
940,233,E,R40,1,1,Your acting like a spoiled little faggot have fun,train
940,248,E,R40,1,1,Your acting like a spoiled little faggot have fun,train
940,49,D,R40,1,1,Your acting like a spoiled little faggot have fun,train
940,77,D,R40,1,1,Your acting like a spoiled little faggot have fun,train
940,317,D,R40,1,1,Your acting like a spoiled little faggot have fun,train
940,38,C,R40,1,1,Your acting like a spoiled little faggot have fun,train
940,141,C,R40,1,1,Your acting like a spoiled little faggot have fun,train
940,269,C,R40,0,1,Your acting like a spoiled little faggot have fun,train
940,61,B,R40,1,1,Your acting like a spoiled little faggot have fun,train
940,181,B,R40,1,1,Your acting like a spoiled little faggot have fun,train
940,333,B,R40,0,1,Your acting like a spoiled little faggot have fun,train
940,29,A,R40,1,1,Your acting like a spoiled little faggot have fun,train
940,107,A,R40,1,1,Your acting like a spoiled little faggot have fun,train
940,149,A,R40,1,0,Your acting like a spoiled little faggot have fun,train
1652,1154,E,R2,0,0,#portlandia #putabirdonit RT @###### The Xbox One would be so much cooler if they put a bird on it,train
1652,1445,E,R2,0,0,#portlandia #putabirdonit RT @###### The Xbox One would be so much cooler if they put a bird on it,train
1652,1452,E,R2,0,0,#portlandia #putabirdonit RT @###### The Xbox One would be so much cooler if they put a bird on it,train
1652,1070,D,R2,0,0,#portlandia #putabirdonit RT @###### The Xbox One would be so much cooler if they put a bird on it,train
1652,1618,D,R2,0,0,#portlandia #putabirdonit RT @###### The Xbox One would be so much cooler if they put a bird on it,train
1652,1640,D,R2,0,0,#portlandia #putabirdonit RT @###### The Xbox One would be so much cooler if they put a bird on it,train
1652,1289,C,R2,0,0,#portlandia #putabirdonit RT @###### The Xbox One would be so much cooler if they put a bird on it,train
1652,1400,C,R2,0,1,#portlandia #putabirdonit RT @###### The Xbox One would be so much cooler if they put a bird on it,train
1652,1412,C,R2,0,0,#portlandia #putabirdonit RT @###### The Xbox One would be so much cooler if they put a bird on it,train
1652,1247,B,R2,0,0,#portlandia #putabirdonit RT @###### The Xbox One would be so much cooler if they put a bird on it,train
1652,1828,B,R2,0,0,#portlandia #putabirdonit RT @###### The Xbox One would be so much cooler if they put a bird on it,train
1652,1893,B,R2,0,0,#portlandia #putabirdonit RT @###### The Xbox One would be so much cooler if they put a bird on it,train
1652,1303,A,R2,0,0,#portlandia #putabirdonit RT @###### The Xbox One would be so much cooler if they put a bird on it,train
1652,1319,A,R2,0,0,#portlandia #putabirdonit RT @###### The Xbox One would be so much cooler if they put a bird on it,train
1652,1328,A,R2,0,0,#portlandia #putabirdonit RT @###### The Xbox One would be so much cooler if they put a bird on it,train
2749,1497,E,R49,0,0,On a mission to find some zebra cakes,train
2749,1744,E,R49,NA,0,On a mission to find some zebra cakes,train
2749,1782,E,R49,0,0,On a mission to find some zebra cakes,train
2749,1034,D,R49,1,0,On a mission to find some zebra cakes,train
2749,1162,D,R49,1,1,On a mission to find some zebra cakes,train
2749,1344,D,R49,0,0,On a mission to find some zebra cakes,train
2749,1093,C,R49,0,0,On a mission to find some zebra cakes,train
2749,1390,C,R49,0,0,On a mission to find some zebra cakes,train
2749,1538,C,R49,0,0,On a mission to find some zebra cakes,train
2749,1200,B,R49,0,0,On a mission to find some zebra cakes,train
2749,1578,B,R49,0,0,On a mission to find some zebra cakes,train
2749,1585,B,R49,0,0,On a mission to find some zebra cakes,train
2749,1843,A,R49,0,0,On a mission to find some zebra cakes,train
2749,1845,A,R49,0,0,On a mission to find some zebra cakes,train
2749,1846,A,R49,0,0,On a mission to find some zebra cakes,train
2620,1013,E,R20,0,1,@###### She's a cunt,train
2620,1023,E,R20,1,1,@###### She's a cunt,train
2620,1473,E,R20,1,1,@###### She's a cunt,train
2620,1340,D,R20,1,1,@###### She's a cunt,train
2620,1369,D,R20,1,1,@###### She's a cunt,train
2620,1623,D,R20,0,1,@###### She's a cunt,train
2620,1754,C,R20,0,1,@###### She's a cunt,train
2620,1755,C,R20,0,1,@###### She's a cunt,train
2620,1756,C,R20,0,1,@###### She's a cunt,train
2620,1186,B,R20,1,1,@###### She's a cunt,train
2620,1195,B,R20,0,1,@###### She's a cunt,train
2620,1211,B,R20,0,1,@###### She's a cunt,train
2620,1294,A,R20,0,1,@###### She's a cunt,train
2620,1545,A,R20,1,0,@###### She's a cunt,train
2620,1741,A,R20,0,1,@###### She's a cunt,train
2930,1091,E,R30,0,0,RT @###### @###### @###### @###### do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,train
2930,1148,E,R30,0,0,RT @###### @###### @###### @###### do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,train
2930,1480,E,R30,0,0,RT @###### @###### @###### @###### do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,train
2930,1046,D,R30,0,0,RT @###### @###### @###### @###### do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,train
2930,1078,D,R30,0,0,RT @###### @###### @###### @###### do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,train
2930,1637,D,R30,0,0,RT @###### @###### @###### @###### do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,train
2930,1392,C,R30,0,0,RT @###### @###### @###### @###### do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,train
2930,1410,C,R30,0,0,RT @###### @###### @###### @###### do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,train
2930,1717,C,R30,0,0,RT @###### @###### @###### @###### do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,train
2930,1169,B,R30,0,0,RT @###### @###### @###### @###### do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,train
2930,1176,B,R30,0,0,RT @###### @###### @###### @###### do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,train
2930,1573,B,R30,0,0,RT @###### @###### @###### @###### do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,train
2930,1291,A,R30,0,0,RT @###### @###### @###### @###### do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,train
2930,1516,A,R30,0,0,RT @###### @###### @###### @###### do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,train
2930,1867,A,R30,0,0,RT @###### @###### @###### @###### do I remember a game winning jack to right last summer at Yankee stadium that started a p&#8230;,train
1977,1775,E,R27,0,1,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,train
1977,1783,E,R27,0,1,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,train
1977,1788,E,R27,0,1,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,train
1977,990,D,R27,0,1,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,train
1977,1122,D,R27,1,1,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,train
1977,1361,D,R27,0,1,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,train
1977,1398,C,R27,1,1,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,train
1977,1431,C,R27,1,1,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,train
1977,1555,C,R27,0,1,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,train
1977,988,B,R27,0,1,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,train
1977,1193,B,R27,1,1,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,train
1977,1606,B,R27,1,1,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,train
1977,997,A,R27,1,1,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,train
1977,1174,A,R27,1,1,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,train
1977,1727,A,R27,0,1,RT @###### I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,train
2647,1013,E,R47,0,0,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,train
2647,1023,E,R47,0,1,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,train
2647,1473,E,R47,1,1,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,train
2647,1340,D,R47,0,1,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,train
2647,1369,D,R47,0,1,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,train
2647,1623,D,R47,0,1,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,train
2647,1754,C,R47,0,1,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,train
2647,1755,C,R47,0,1,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,train
2647,1756,C,R47,0,1,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,train
2647,1186,B,R47,0,1,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,train
2647,1195,B,R47,0,0,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,train
2647,1211,B,R47,0,1,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,train
2647,1294,A,R47,0,0,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,train
2647,1545,A,R47,0,1,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,train
2647,1741,A,R47,0,1,RT @###### If I get 30 or more retweets that's proof I get 0 bitches. Let's settle this once and for all,train
1868,1486,E,R18,1,0,The blacks in #California are typical niggers.,train
1868,1729,E,R18,1,1,The blacks in #California are typical niggers.,train
1868,1777,E,R18,1,0,The blacks in #California are typical niggers.,train
1868,1052,D,R18,1,1,The blacks in #California are typical niggers.,train
1868,1098,D,R18,1,1,The blacks in #California are typical niggers.,train
1868,1631,D,R18,1,1,The blacks in #California are typical niggers.,train
1868,1411,C,R18,1,1,The blacks in #California are typical niggers.,train
1868,1757,C,R18,1,0,The blacks in #California are typical niggers.,train
1868,1758,C,R18,1,1,The blacks in #California are typical niggers.,train
1868,1199,B,R18,1,1,The blacks in #California are typical niggers.,train
1868,1207,B,R18,1,1,The blacks in #California are typical niggers.,train
1868,1241,B,R18,1,1,The blacks in #California are typical niggers.,train
1868,957,A,R18,1,1,The blacks in #California are typical niggers.,train
1868,1299,A,R18,1,0,The blacks in #California are typical niggers.,train
1868,1502,A,R18,1,0,The blacks in #California are typical niggers.,train
821,43,E,R21,0,1,""" So hoes that smoke are losers ? "" yea ... go on IG",train
821,165,E,R21,0,1,""" So hoes that smoke are losers ? "" yea ... go on IG",train
821,257,E,R21,0,0,""" So hoes that smoke are losers ? "" yea ... go on IG",train
821,9,D,R21,0,0,""" So hoes that smoke are losers ? "" yea ... go on IG",train
821,81,D,R21,0,0,""" So hoes that smoke are losers ? "" yea ... go on IG",train
821,114,D,R21,0,1,""" So hoes that smoke are losers ? "" yea ... go on IG",train
821,276,C,R21,0,1,""" So hoes that smoke are losers ? "" yea ... go on IG",train
821,288,C,R21,0,0,""" So hoes that smoke are losers ? "" yea ... go on IG",train
821,292,C,R21,0,0,""" So hoes that smoke are losers ? "" yea ... go on IG",train
821,175,B,R21,0,1,""" So hoes that smoke are losers ? "" yea ... go on IG",train
821,348,B,R21,0,0,""" So hoes that smoke are losers ? "" yea ... go on IG",train
821,350,B,R21,0,0,""" So hoes that smoke are losers ? "" yea ... go on IG",train
821,90,A,R21,0,0,""" So hoes that smoke are losers ? "" yea ... go on IG",train
821,272,A,R21,0,1,""" So hoes that smoke are losers ? "" yea ... go on IG",train
821,281,A,R21,1,0,""" So hoes that smoke are losers ? "" yea ... go on IG",train
1917,1466,E,R17,0,0,"@###### @###### @###### at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",train
1917,1479,E,R17,0,0,"@###### @###### @###### at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",train
1917,1483,E,R17,0,0,"@###### @###### @###### at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",train
1917,976,D,R17,0,0,"@###### @###### @###### at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",train
1917,1352,D,R17,0,0,"@###### @###### @###### at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",train
1917,1528,C,R17,0,0,"@###### @###### @###### at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",train
1917,1838,C,R17,0,0,"@###### @###### @###### at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",train
1917,1840,C,R17,0,0,"@###### @###### @###### at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",train
1917,1221,B,R17,0,0,"@###### @###### @###### at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",train
1917,1222,B,R17,0,0,"@###### @###### @###### at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",train
1917,1248,B,R17,0,0,"@###### @###### @###### at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",train
1917,1189,A,R17,0,0,"@###### @###### @###### at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",train
1917,1296,A,R17,0,0,"@###### @###### @###### at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",train
1917,1307,A,R17,0,0,"@###### @###### @###### at the end of the day, they call yo dumb ass monkey, picka'nanny hoe. But u luv them white devils",train
2155,989,E,R5,1,1,@###### bitch didn't we just discuss this shit yesterday what time faget,train
2155,1134,E,R5,0,1,@###### bitch didn't we just discuss this shit yesterday what time faget,train
2155,1745,E,R5,1,1,@###### bitch didn't we just discuss this shit yesterday what time faget,train
2155,1102,D,R5,1,1,@###### bitch didn't we just discuss this shit yesterday what time faget,train
2155,1136,D,R5,0,0,@###### bitch didn't we just discuss this shit yesterday what time faget,train
2155,1341,D,R5,0,1,@###### bitch didn't we just discuss this shit yesterday what time faget,train
2155,1042,C,R5,0,1,@###### bitch didn't we just discuss this shit yesterday what time faget,train
2155,1544,C,R5,1,1,@###### bitch didn't we just discuss this shit yesterday what time faget,train
2155,1761,C,R5,1,1,@###### bitch didn't we just discuss this shit yesterday what time faget,train
2155,1194,B,R5,0,1,@###### bitch didn't we just discuss this shit yesterday what time faget,train
2155,1209,B,R5,1,1,@###### bitch didn't we just discuss this shit yesterday what time faget,train
2155,1224,B,R5,0,1,@###### bitch didn't we just discuss this shit yesterday what time faget,train
2155,1321,A,R5,0,1,@###### bitch didn't we just discuss this shit yesterday what time faget,train
2155,1499,A,R5,1,1,@###### bitch didn't we just discuss this shit yesterday what time faget,train
2155,1512,A,R5,0,1,@###### bitch didn't we just discuss this shit yesterday what time faget,train
2202,1054,E,R2,0,1,Karma is a bitch. The tables will turn even if the person want it to or not. You can't stop it either,train
2202,1113,E,R2,0,1,Karma is a bitch. The tables will turn even if the person want it to or not. You can't stop it either,train
2202,1120,E,R2,0,1,Karma is a bitch. The tables will turn even if the person want it to or not. You can't stop it either,train
2202,1378,D,R2,0,1,Karma is a bitch. The tables will turn even if the person want it to or not. You can't stop it either,train
2202,1379,D,R2,0,1,Karma is a bitch. The tables will turn even if the person want it to or not. You can't stop it either,train
2202,1617,D,R2,0,0,Karma is a bitch. The tables will turn even if the person want it to or not. You can't stop it either,train
2202,984,C,R2,0,1,Karma is a bitch. The tables will turn even if the person want it to or not. You can't stop it either,train
2202,1076,C,R2,0,1,Karma is a bitch. The tables will turn even if the person want it to or not. You can't stop it either,train
2202,1830,C,R2,0,1,Karma is a bitch. The tables will turn even if the person want it to or not. You can't stop it either,train
2202,1568,B,R2,0,1,Karma is a bitch. The tables will turn even if the person want it to or not. You can't stop it either,train
2202,1569,B,R2,0,1,Karma is a bitch. The tables will turn even if the person want it to or not. You can't stop it either,train
2202,1829,B,R2,0,1,Karma is a bitch. The tables will turn even if the person want it to or not. You can't stop it either,train
2202,952,A,R2,0,1,Karma is a bitch. The tables will turn even if the person want it to or not. You can't stop it either,train
2202,968,A,R2,0,1,Karma is a bitch. The tables will turn even if the person want it to or not. You can't stop it either,train
2202,1173,A,R2,0,1,Karma is a bitch. The tables will turn even if the person want it to or not. You can't stop it either,train
2118,1035,E,R18,0,1,RT @###### All bitches is crazy.,train
2118,1101,E,R18,1,1,RT @###### All bitches is crazy.,train
2118,1141,E,R18,0,1,RT @###### All bitches is crazy.,train
2118,1367,D,R18,1,1,RT @###### All bitches is crazy.,train
2118,1650,D,R18,1,1,RT @###### All bitches is crazy.,train
2118,1698,D,R18,1,1,RT @###### All bitches is crazy.,train
2118,1112,C,R18,0,1,RT @###### All bitches is crazy.,train
2118,1278,C,R18,0,1,RT @###### All bitches is crazy.,train
2118,1417,C,R18,1,1,RT @###### All bitches is crazy.,train
2118,1205,B,R18,0,1,RT @###### All bitches is crazy.,train
2118,1229,B,R18,0,1,RT @###### All bitches is crazy.,train
2118,1245,B,R18,0,1,RT @###### All bitches is crazy.,train
2118,965,A,R18,1,1,RT @###### All bitches is crazy.,train
2118,1293,A,R18,0,1,RT @###### All bitches is crazy.,train
2118,1331,A,R18,0,1,RT @###### All bitches is crazy.,train
1216,1061,E,R16,NA,1,@###### truuuu bitches don't have ANY respect for themselves so I'm with you on the shit talkin lol,train
1216,1144,E,R16,0,1,@###### truuuu bitches don't have ANY respect for themselves so I'm with you on the shit talkin lol,train
1216,1442,E,R16,0,1,@###### truuuu bitches don't have ANY respect for themselves so I'm with you on the shit talkin lol,train
1216,986,D,R16,1,1,@###### truuuu bitches don't have ANY respect for themselves so I'm with you on the shit talkin lol,train
1216,1161,D,R16,1,1,@###### truuuu bitches don't have ANY respect for themselves so I'm with you on the shit talkin lol,train
1216,1667,D,R16,0,1,@###### truuuu bitches don't have ANY respect for themselves so I'm with you on the shit talkin lol,train
1216,1395,C,R16,0,1,@###### truuuu bitches don't have ANY respect for themselves so I'm with you on the shit talkin lol,train
1216,1716,C,R16,0,1,@###### truuuu bitches don't have ANY respect for themselves so I'm with you on the shit talkin lol,train
1216,1827,C,R16,1,1,@###### truuuu bitches don't have ANY respect for themselves so I'm with you on the shit talkin lol,train
1216,1179,B,R16,0,1,@###### truuuu bitches don't have ANY respect for themselves so I'm with you on the shit talkin lol,train
1216,1214,B,R16,0,1,@###### truuuu bitches don't have ANY respect for themselves so I'm with you on the shit talkin lol,train
1216,1594,B,R16,0,1,@###### truuuu bitches don't have ANY respect for themselves so I'm with you on the shit talkin lol,train
1216,1311,A,R16,0,1,@###### truuuu bitches don't have ANY respect for themselves so I'm with you on the shit talkin lol,train
1216,1798,A,R16,0,1,@###### truuuu bitches don't have ANY respect for themselves so I'm with you on the shit talkin lol,train
1216,1811,A,R16,0,1,@###### truuuu bitches don't have ANY respect for themselves so I'm with you on the shit talkin lol,train
871,139,E,R21,1,1,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",train
871,147,E,R21,0,1,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",train
871,174,E,R21,0,1,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",train
871,39,D,R21,0,1,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",train
871,115,D,R21,0,0,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",train
871,152,D,R21,0,1,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",train
871,64,C,R21,0,0,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",train
871,87,C,R21,0,1,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",train
871,97,C,R21,0,1,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",train
871,45,B,R21,0,1,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",train
871,93,B,R21,0,1,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",train
871,177,B,R21,0,1,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",train
871,59,A,R21,0,1,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",train
871,82,A,R21,0,0,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",train
871,98,A,R21,0,1,"Listen to her ""@###### She curving you on the low ""@###### What it mean if a girl thinks u have the hoes but u don't???""",train
1003,982,E,R3,NA,1,Lol RT @###### Youuuuu got niggas but I don't got bitches,train
1003,1007,E,R3,1,1,Lol RT @###### Youuuuu got niggas but I don't got bitches,train
1003,1011,E,R3,0,1,Lol RT @###### Youuuuu got niggas but I don't got bitches,train
1003,1005,D,R3,0,1,Lol RT @###### Youuuuu got niggas but I don't got bitches,train
1003,1335,D,R3,0,1,Lol RT @###### Youuuuu got niggas but I don't got bitches,train
1003,1382,D,R3,0,1,Lol RT @###### Youuuuu got niggas but I don't got bitches,train
1003,1747,C,R3,1,1,Lol RT @###### Youuuuu got niggas but I don't got bitches,train
1003,1752,C,R3,0,1,Lol RT @###### Youuuuu got niggas but I don't got bitches,train
1003,1831,C,R3,0,1,Lol RT @###### Youuuuu got niggas but I don't got bitches,train
1003,1230,B,R3,0,1,Lol RT @###### Youuuuu got niggas but I don't got bitches,train
1003,1265,B,R3,0,1,Lol RT @###### Youuuuu got niggas but I don't got bitches,train
1003,1561,B,R3,0,1,Lol RT @###### Youuuuu got niggas but I don't got bitches,train
1003,956,A,R3,0,1,Lol RT @###### Youuuuu got niggas but I don't got bitches,train
1003,1309,A,R3,0,1,Lol RT @###### Youuuuu got niggas but I don't got bitches,train
1003,1506,A,R3,1,1,Lol RT @###### Youuuuu got niggas but I don't got bitches,train
1274,1081,E,R24,0,0,RT @###### Charlie Baker!!!,train
1274,1103,E,R24,0,0,RT @###### Charlie Baker!!!,train
1274,1443,E,R24,0,0,RT @###### Charlie Baker!!!,train
1274,981,D,R24,0,0,RT @###### Charlie Baker!!!,train
1274,1040,D,R24,1,0,RT @###### Charlie Baker!!!,train
1274,1348,D,R24,0,0,RT @###### Charlie Baker!!!,train
1274,1129,C,R24,0,0,RT @###### Charlie Baker!!!,train
1274,1405,C,R24,0,0,RT @###### Charlie Baker!!!,train
1274,1413,C,R24,0,0,RT @###### Charlie Baker!!!,train
1274,1190,B,R24,0,0,RT @###### Charlie Baker!!!,train
1274,1201,B,R24,0,0,RT @###### Charlie Baker!!!,train
1274,1218,B,R24,0,0,RT @###### Charlie Baker!!!,train
1274,1322,A,R24,0,0,RT @###### Charlie Baker!!!,train
1274,1802,A,R24,0,0,RT @###### Charlie Baker!!!,train
1274,1806,A,R24,0,0,RT @###### Charlie Baker!!!,train
57,225,E,R7,0,1,RT @###### These bitches is actors out here,train
57,943,E,R7,1,1,RT @###### These bitches is actors out here,train
57,944,E,R7,0,1,RT @###### These bitches is actors out here,train
57,138,D,R7,0,1,RT @###### These bitches is actors out here,train
57,768,D,R7,0,1,RT @###### These bitches is actors out here,train
57,790,D,R7,0,1,RT @###### These bitches is actors out here,train
57,328,C,R7,0,0,RT @###### These bitches is actors out here,train
57,334,C,R7,1,1,RT @###### These bitches is actors out here,train
57,338,C,R7,0,1,RT @###### These bitches is actors out here,train
57,119,B,R7,1,1,RT @###### These bitches is actors out here,train
57,204,B,R7,1,1,RT @###### These bitches is actors out here,train
57,207,B,R7,0,1,RT @###### These bitches is actors out here,train
57,84,A,R7,0,1,RT @###### These bitches is actors out here,train
57,168,A,R7,0,1,RT @###### These bitches is actors out here,train
57,285,A,R7,1,0,RT @###### These bitches is actors out here,train
1773,1096,E,R23,1,0,@###### I don't think they believe in their communities ability to function w/out whitey. They choose to be hustled by big gov't...,train
1773,1111,E,R23,1,0,@###### I don't think they believe in their communities ability to function w/out whitey. They choose to be hustled by big gov't...,train
1773,1484,E,R23,0,0,@###### I don't think they believe in their communities ability to function w/out whitey. They choose to be hustled by big gov't...,train
1773,1334,D,R23,1,0,@###### I don't think they believe in their communities ability to function w/out whitey. They choose to be hustled by big gov't...,train
1773,1350,D,R23,1,0,@###### I don't think they believe in their communities ability to function w/out whitey. They choose to be hustled by big gov't...,train
1773,1358,D,R23,1,1,@###### I don't think they believe in their communities ability to function w/out whitey. They choose to be hustled by big gov't...,train
1773,1083,C,R23,0,0,@###### I don't think they believe in their communities ability to function w/out whitey. They choose to be hustled by big gov't...,train
